1058106375	20210810	202108	2021	2021.6027	USA	UNITED STATES	USA								CHN	CHINA	CHN								1	110	110	11	3	-2.0	1	1	1	-4.21585160202361	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220810233000	https://www.foxnews.com/media/new-york-times-publishes-essay-written-chinese-communist-party-member
1058106376	20210810	202108	2021	2021.6027	USA	UNITED STATES	USA								CHN	CHINA	CHN								1	180	180	18	4	-9.0	2	1	2	-4.21585160202361	2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Wuhan, Hubei, China	CH	CH12	13124	30.5833	114.267	-1930776	4	Wuhan, Hubei, China	CH	CH12	13124	30.5833	114.267	-1930776	20220810233000	https://www.foxnews.com/media/new-york-times-publishes-essay-written-chinese-communist-party-member
1058106377	20210810	202108	2021	2021.6027	USA	THE US	USA								COL	COLOMBIA	COL								0	042	042	04	1	1.9	6	1	6	3.46820809248554	4	Bourges, Centre, France	FR	FRA3	16260	47.0833	2.4	-1414329	4	Bourges, Centre, France	FR	FRA3	16260	47.0833	2.4	-1414329	4	Bourges, Centre, France	FR	FRA3	16260	47.0833	2.4	-1414329	20220810233000	https://www.stuff.co.nz/life-style/homed/real-estate/129539993/mortgage-adviser-himself-a-landlord-with-many-houses-tells-how-he-did-it
1058106378	20210810	202108	2021	2021.6027	USA	THE US	USA								COL	COLOMBIA	COL								0	042	042	04	1	1.9	4	1	4	3.46820809248554	1	Colombia	CO	CO		4	-72	CO	1	Colombia	CO	CO		4	-72	CO	1	Colombia	CO	CO		4	-72	CO	20220810233000	https://www.stuff.co.nz/life-style/homed/real-estate/129539993/mortgage-adviser-himself-a-landlord-with-many-houses-tells-how-he-did-it
1058106379	20210810	202108	2021	2021.6027	USA	CHICAGO	USA								EDU	STUDENT						EDU			0	043	043	04	1	2.8	1	1	1	0.46082949308756	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Near West Side, Illinois, United States	US	USIL		41.88	-87.6667	1772796	3	Near West Side, Illinois, United States	US	USIL		41.88	-87.6667	1772796	20220810233000	http://www.chicagotribune.com/news/breaking/ct-whitney-young-principal-joyce-kenner-20220810-c7kbrfmcdbfptl3jpovelfxunm-story.html
1058106380	20210810	202108	2021	2021.6027	USAEDU	UNITED STATES	USA					EDU			EDU	STUDENT						EDU			0	043	043	04	1	2.8	1	1	1	0.46082949308756	3	South Shore, Illinois, United States	US	USIL	IL031	41.762	-87.5778	1772623	3	South Shore, Illinois, United States	US	USIL		41.762	-87.5778	1772623	3	South Shore, Illinois, United States	US	USIL		41.762	-87.5778	1772623	20220810233000	http://www.chicagotribune.com/news/breaking/ct-whitney-young-principal-joyce-kenner-20220810-c7kbrfmcdbfptl3jpovelfxunm-story.html
1058106381	20210810	202108	2021	2021.6027	USAEDU	UNITED STATES	USA					EDU			EDU	STUDENT						EDU			0	043	043	04	1	2.8	3	1	3	0.46082949308756	3	Near West Side, Illinois, United States	US	USIL	IL031	41.88	-87.6667	1772796	3	Near West Side, Illinois, United States	US	USIL		41.88	-87.6667	1772796	3	Near West Side, Illinois, United States	US	USIL		41.88	-87.6667	1772796	20220810233000	http://www.chicagotribune.com/news/breaking/ct-whitney-young-principal-joyce-kenner-20220810-c7kbrfmcdbfptl3jpovelfxunm-story.html
1058106382	20220711	202207	2022	2022.5233											USA	UNITED STATES	USA								0	020	020	02	1	3.0	4	1	4	-2.63157894736842	0								3	Seminole County, Florida, United States	US	USFL		28.7086	-81.2081	303665	3	Seminole County, Florida, United States	US	USFL		28.7086	-81.2081	303665	20220810233000	http://www.orlandosentinel.com/opinion/scott-maxwell-commentary/os-op-vote-john-mannion-reckless-recksiedler-scott-maxwell-20220810-fmiir7a6qzhjpbhovebpwbh5rm-story.html
1058106383	20220711	202207	2022	2022.5233	CAN	EDMONTON	CAN								COP	POLICE						COP			1	182	182	18	4	-9.5	10	1	10	-16	0								0								0								20220810233000	https://edmonton.ctvnews.ca/man-killed-in-apartment-stairwell-died-of-stab-wound-eps-1.6022132
1058106384	20220711	202207	2022	2022.5233	CHN	CHINA	CHN								SEP	LIBERATION ARMY						SEP			0	020	020	02	1	3.0	6	1	6	-4.21585160202361	4	Xijin, Shaanxi, China	CH	CH26	13218	34.5712	108.23	10549118	4	Xijin, Shaanxi, China	CH	CH26	13218	34.5712	108.23	10549118	4	Xijin, Shaanxi, China	CH	CH26	13218	34.5712	108.23	10549118	20220810233000	https://www.foxnews.com/media/new-york-times-publishes-essay-written-chinese-communist-party-member
1058106385	20220711	202207	2022	2022.5233	CHN	CHINA	CHN								SEP	LIBERATION ARMY						SEP			0	193	193	19	4	-10.0	2	1	2	-4.21585160202361	4	Xijin, Shaanxi, China	CH	CH26	13218	34.5712	108.23	10549118	4	Xijin, Shaanxi, China	CH	CH26	13218	34.5712	108.23	10549118	4	Xijin, Shaanxi, China	CH	CH26	13218	34.5712	108.23	10549118	20220810233000	https://www.foxnews.com/media/new-york-times-publishes-essay-written-chinese-communist-party-member
1058106386	20220711	202207	2022	2022.5233	CHN	CHINA	CHN								SEP	LIBERATION ARMY						SEP			0	193	193	19	4	-10.0	4	1	4	-4.21585160202361	4	Xijin, Shaanxi, China	CH	CH26	13218	34.5712	108.23	10549118	4	Xijin, Shaanxi, China	CH	CH26	13218	34.5712	108.23	10549118	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220810233000	https://www.foxnews.com/media/new-york-times-publishes-essay-written-chinese-communist-party-member
1058106387	20220711	202207	2022	2022.5233	CHNGOVMED	CHINESE	CHN					GOV	MED		SEP	LIBERATION ARMY						SEP			0	020	020	02	1	3.0	4	1	4	-4.21585160202361	4	Xijin, Shaanxi, China	CH	CH26	13218	34.5712	108.23	10549118	4	Xijin, Shaanxi, China	CH	CH26	13218	34.5712	108.23	10549118	4	Xijin, Shaanxi, China	CH	CH26	13218	34.5712	108.23	10549118	20220810233000	https://www.foxnews.com/media/new-york-times-publishes-essay-written-chinese-communist-party-member
1058106388	20220711	202207	2022	2022.5233	CHNGOVMED	CHINESE	CHN					GOV	MED		SEP	LIBERATION ARMY						SEP			0	193	193	19	4	-10.0	4	1	4	-4.21585160202361	4	Xijin, Shaanxi, China	CH	CH26	13218	34.5712	108.23	10549118	4	Xijin, Shaanxi, China	CH	CH26	13218	34.5712	108.23	10549118	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220810233000	https://www.foxnews.com/media/new-york-times-publishes-essay-written-chinese-communist-party-member
1058106389	20220711	202207	2022	2022.5233	LEG	SENATOR						LEG			MIL	LIEUTENANT						MIL			0	110	110	11	3	-2.0	1	1	1	-2.74725274725275	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220810233000	https://www.courthousenews.com/graham-fights-to-quash-subpoena-in-trump-election-probe/
1058106390	20220711	202207	2022	2022.5233	LEG	SENATOR						LEG			USA	UNITED STATES	USA								0	110	110	11	3	-2.0	3	1	3	-2.74725274725275	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220810233000	https://www.courthousenews.com/graham-fights-to-quash-subpoena-in-trump-election-probe/
1058106391	20220711	202207	2022	2022.5233	UKR	UKRAINE	UKR								RUSGOV	RUSSIA	RUS					GOV			0	010	010	01	1	0.0	1	1	1	-4.86244401791427	4	Crimea, Krym, Avtonomna Respublika, Ukraine	UP	UP11	28553	45	34	-1043950	4	Crimea, Krym, Avtonomna Respublika, Ukraine	UP	UP11	28553	45	34	-1043950	4	Crimea, Krym, Avtonomna Respublika, Ukraine	UP	UP11	28553	45	34	-1043950	20220810233000	https://www.shanghaisun.com/news/272649981/live-un-security-council-to-discuss-ukraine-nuclear-plant-crisis
1058106392	20220711	202207	2022	2022.5233	UKR	UKRAINE	UKR								RUSGOV	RUSSIA	RUS					GOV			0	010	010	01	1	0.0	1	1	1	-4.86244401791427	4	Crimea, Krym, Avtonomna Respublika, Ukraine	UP	UP11	28553	45	34	-1043950	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Crimea, Krym, Avtonomna Respublika, Ukraine	UP	UP11	28553	45	34	-1043950	20220810233000	https://www.shanghaisun.com/news/272649981/live-un-security-council-to-discuss-ukraine-nuclear-plant-crisis
1058106393	20220711	202207	2022	2022.5233	USA	UNITED STATES	USA																		0	110	110	11	3	-2.0	2	1	2	-2.74725274725275	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220810233000	https://www.courthousenews.com/graham-fights-to-quash-subpoena-in-trump-election-probe/
1058106394	20220711	202207	2022	2022.5233	USA	UNITED STATES	USA								REF	ASYLUM SEEKER						REF			0	110	110	11	3	-2.0	2	1	2	-4.99390986601705	2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	20220810233000	https://kdhnews.com/fort_hood_herald/pentagon-denies-dc-request-for-national-guard-migrant-help/article_e6ae55b6-1825-11ed-b1e9-bfb517363465.html
1058106395	20220711	202207	2022	2022.5233	USALEG	UNITED STATES	USA					LEG			USA	UNITED STATES	USA								0	110	110	11	3	-2.0	1	1	1	-2.74725274725275	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	3	Fulton County, Georgia, United States	US	USGA		33.7668	-84.4499	1694833	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220810233000	https://www.courthousenews.com/graham-fights-to-quash-subpoena-in-trump-election-probe/
1058106396	20220803	202208	2022	2022.5836	IRN	IRANIAN	IRN																		0	010	010	01	1	0.0	2	1	2	-1.74563591022444	1	Germany	GM	GM		51.5	10.5	GM	0								1	Iran	IR	IR		32	53	IR	20220810233000	https://www.russia-briefing.com/news/will-the-united-states-ban-russia-from-the-united-nations.html
1058106397	20220803	202208	2022	2022.5836	IRN	IRANIAN	IRN																		0	010	010	01	1	0.0	2	1	2	-1.74563591022444	1	Iran	IR	IR		32	53	IR	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220810233000	https://www.russia-briefing.com/news/will-the-united-states-ban-russia-from-the-united-nations.html
1058106398	20220803	202208	2022	2022.5836	IRN	IRANIAN	IRN								USA	NEW YORK	USA								0	036	036	03	1	4.0	2	1	2	-1.74563591022444	1	Germany	GM	GM		51.5	10.5	GM	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20220810233000	https://www.russia-briefing.com/news/will-the-united-states-ban-russia-from-the-united-nations.html
1058106399	20220803	202208	2022	2022.5836	IRN	IRANIAN	IRN								USA	NEW YORK	USA								0	036	036	03	1	4.0	2	1	2	-1.74563591022444	1	Iran	IR	IR		32	53	IR	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220810233000	https://www.russia-briefing.com/news/will-the-united-states-ban-russia-from-the-united-nations.html
1058106400	20220803	202208	2022	2022.5836	IRN	IRANIAN	IRN								USA	NEW YORK	USA								0	042	042	04	1	1.9	2	1	2	-1.74563591022444	1	Germany	GM	GM		51.5	10.5	GM	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20220810233000	https://www.russia-briefing.com/news/will-the-united-states-ban-russia-from-the-united-nations.html
1058106401	20220803	202208	2022	2022.5836	IRN	IRANIAN	IRN								USA	NEW YORK	USA								0	042	042	04	1	1.9	2	1	2	-1.74563591022444	1	Iran	IR	IR		32	53	IR	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220810233000	https://www.russia-briefing.com/news/will-the-united-states-ban-russia-from-the-united-nations.html
1058106402	20220803	202208	2022	2022.5836	IRNGOV	IRANIAN	IRN					GOV													0	010	010	01	1	0.0	6	1	6	-1.74563591022444	1	Iran	IR	IR		32	53	IR	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220810233000	https://www.russia-briefing.com/news/will-the-united-states-ban-russia-from-the-united-nations.html
1058106403	20220803	202208	2022	2022.5836	IRNGOV	IRANIAN	IRN					GOV			USA	NEW YORK	USA								0	042	042	04	1	1.9	6	1	6	-1.74563591022444	1	Iran	IR	IR		32	53	IR	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220810233000	https://www.russia-briefing.com/news/will-the-united-states-ban-russia-from-the-united-nations.html
1058106404	20220803	202208	2022	2022.5836	ISR	ISRAEL	ISR																		1	195	195	19	4	-10.0	4	1	4	-3.33333333333333	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20220810233000	https://monocle.com/radio/shows/the-foreign-desk/explainer-328/
1058106405	20220803	202208	2022	2022.5836	ISR	ISRAEL	ISR								PSE	GAZA	PSE								1	195	195	19	4	-10.0	6	1	6	-3.33333333333333	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20220810233000	https://monocle.com/radio/shows/the-foreign-desk/explainer-328/
1058106406	20220803	202208	2022	2022.5836	JUD	ATTORNEY						JUD													1	040	040	04	1	1.0	6	1	6	-5.54435483870968	3	Cook County, Illinois, United States	US	USIL	IL031	41.8334	-87.8501	1784766	0								3	Cook County, Illinois, United States	US	USIL		41.8334	-87.8501	1784766	20220810233000	http://www.chicagotribune.com/news/criminal-justice/ct-r-kelly-pretrial-prosecutor-response-20220810-kjwekum3t5g65nrpivdljpihoy-story.html
1058106407	20220803	202208	2022	2022.5836	JUD	ATTORNEY						JUD													1	040	040	04	1	1.0	6	1	6	-5.57244174265451	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20220810233000	https://www.mdjonline.com/tribune/lifestyles/attorneys-continue-sparring-over-prosecutor-s-contact-with-r-kelly-witness-in-days-before-chicago/article_51228e60-4b21-5196-b99a-c44b45d24fe0.html
1058106408	20220803	202208	2022	2022.5836	USA	NEW YORK	USA								IRN	IRANIAN	IRN								0	043	043	04	1	2.8	2	1	2	-1.74563591022444	1	Iran	IR	IR		32	53	IR	1	Germany	GM	GM		51.5	10.5	GM	1	Iran	IR	IR		32	53	IR	20220810233000	https://www.russia-briefing.com/news/will-the-united-states-ban-russia-from-the-united-nations.html
1058106409	20220803	202208	2022	2022.5836	USA	NEW YORK	USA								IRN	IRANIAN	IRN								0	043	043	04	1	2.8	2	1	2	-1.74563591022444	2	New York, United States	US	USNY		42.1497	-74.9384	NY	1	Iran	IR	IR		32	53	IR	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220810233000	https://www.russia-briefing.com/news/will-the-united-states-ban-russia-from-the-united-nations.html
1058106410	20220803	202208	2022	2022.5836	USA	NEW YORK	USA								IRNGOV	IRANIAN	IRN					GOV			0	043	043	04	1	2.8	6	1	6	-1.74563591022444	2	New York, United States	US	USNY		42.1497	-74.9384	NY	1	Iran	IR	IR		32	53	IR	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220810233000	https://www.russia-briefing.com/news/will-the-united-states-ban-russia-from-the-united-nations.html
1058106411	20220803	202208	2022	2022.5836	USAJUD	UNITED STATES	USA					JUD			JUD	PROSECUTOR						JUD			1	040	040	04	1	1.0	2	1	2	-5.54435483870968	3	Cook County, Illinois, United States	US	USIL	IL031	41.8334	-87.8501	1784766	3	Cook County, Illinois, United States	US	USIL		41.8334	-87.8501	1784766	3	Cook County, Illinois, United States	US	USIL		41.8334	-87.8501	1784766	20220810233000	http://www.chicagotribune.com/news/criminal-justice/ct-r-kelly-pretrial-prosecutor-response-20220810-kjwekum3t5g65nrpivdljpihoy-story.html
1058106412	20220803	202208	2022	2022.5836	USAJUD	UNITED STATES	USA					JUD			JUD	PROSECUTOR						JUD			1	040	040	04	1	1.0	2	1	2	-5.57244174265451	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20220810233000	https://www.mdjonline.com/tribune/lifestyles/attorneys-continue-sparring-over-prosecutor-s-contact-with-r-kelly-witness-in-days-before-chicago/article_51228e60-4b21-5196-b99a-c44b45d24fe0.html
1058106413	20220803	202208	2022	2022.5836	USAJUD	UNITED STATES	USA					JUD			USA	UNITED STATES	USA								1	040	040	04	1	1.0	2	1	2	-5.54435483870968	3	Cook County, Illinois, United States	US	USIL	IL031	41.8334	-87.8501	1784766	3	Cook County, Illinois, United States	US	USIL		41.8334	-87.8501	1784766	3	Cook County, Illinois, United States	US	USIL		41.8334	-87.8501	1784766	20220810233000	http://www.chicagotribune.com/news/criminal-justice/ct-r-kelly-pretrial-prosecutor-response-20220810-kjwekum3t5g65nrpivdljpihoy-story.html
1058106414	20220803	202208	2022	2022.5836	USAJUD	UNITED STATES	USA					JUD			USA	UNITED STATES	USA								1	040	040	04	1	1.0	2	1	2	-5.57244174265451	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20220810233000	https://www.mdjonline.com/tribune/lifestyles/attorneys-continue-sparring-over-prosecutor-s-contact-with-r-kelly-witness-in-days-before-chicago/article_51228e60-4b21-5196-b99a-c44b45d24fe0.html
1058106415	20220809	202208	2022	2022.6000	RUSGOV	SERGEY LAVROV	RUS					GOV			IGOUNOLEG	THE UN		UNO				IGO	LEG		1	036	036	03	1	4.0	1	1	1	-1.74563591022444	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20220810233000	https://www.russia-briefing.com/news/will-the-united-states-ban-russia-from-the-united-nations.html
1058106416	20220809	202208	2022	2022.6000	RUSGOV	SERGEY LAVROV	RUS					GOV			IGOUNOLEG	THE UN		UNO				IGO	LEG		1	036	036	03	1	4.0	7	1	7	-1.74563591022444	1	Iran	IR	IR		32	53	IR	2	New York, United States	US	USNY		42.1497	-74.9384	NY	1	Iran	IR	IR		32	53	IR	20220810233000	https://www.russia-briefing.com/news/will-the-united-states-ban-russia-from-the-united-nations.html
1058106417	20220809	202208	2022	2022.6000	USA	THE US	USA								MED	SPOKESMAN						MED			1	010	010	01	1	0.0	1	1	1	-1.74563591022444	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220810233000	https://www.russia-briefing.com/news/will-the-united-states-ban-russia-from-the-united-nations.html
1058106418	20220809	202208	2022	2022.6000	USA	THE US	USA								RUSMED	RUSSIA	RUS					MED			1	010	010	01	1	0.0	6	1	6	-1.74563591022444	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220810233000	https://www.russia-briefing.com/news/will-the-united-states-ban-russia-from-the-united-nations.html
1058106419	20220810	202208	2022	2022.6027											BUS	AIRLINE						BUS			1	046	046	04	1	7.0	10	1	10	0.943396226415097	0								1	Hong Kong	HK	HK		22.25	114.166667	HK	4	Penang, Pulau Pinang, Malaysia	MY	MY09	37404	5.41123	100.335	-2403065	20220810233000	https://www.thestar.com.my/metro/metro-news/2022/08/11/over-320000-arrivals-by-flight-to-penang-in-june
1058106420	20220810	202208	2022	2022.6027											BUS	MANUFACTURER						BUS			1	1056	105	10	3	-5.0	2	1	2	-5.6786703601108	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220810233000	https://www.nbcmiami.com/news/health/what-the-lyme-disease-vaccine-could-mean-for-people-living-with-long-term-symptoms/2832613/
1058106421	20220810	202208	2022	2022.6027											BUS	BANK						BUS			1	112	112	11	3	-2.0	6	1	6	1.14068441064639	0								1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	20220810233000	https://tribuneonlineng.com/buhari-extols-state-house-perm-sec-umar-at-59/
1058106422	20220810	202208	2022	2022.6027											CAN	NOVA SCOTIA	CAN								0	036	036	03	1	4.0	3	1	3	6.88679245283019	0								5	Province Of Nova Scotia, Nova Scotia, Canada	CA	CA07	12627	45	-63	-570447	5	Province Of Nova Scotia, Nova Scotia, Canada	CA	CA07	12627	45	-63	-570447	20220810233000	https://www.newswire.ca/news-releases/congres-mondial-acadien-2024-government-of-canada-provides-4-6-million-823187203.html
1058106423	20220810	202208	2022	2022.6027											CAN	CANADA	CAN								0	042	042	04	1	1.9	6	1	6	4.43000590667455	0								4	Georgian Bay, Ontario, Canada	CA	CA08		45.5	-81	-565186	4	Georgian Bay, Ontario, Canada	CA	CA08		45.5	-81	-565186	20220810233000	https://www.travelawaits.com/2791096/best-things-to-do-georgian-bay-canada/
1058106424	20220810	202208	2022	2022.6027											CAN	NOVA SCOTIA	CAN								0	043	043	04	1	2.8	2	1	2	6.88679245283019	0								5	Province Of Nova Scotia, Nova Scotia, Canada	CA	CA07	12627	45	-63	-570447	5	Province Of Nova Scotia, Nova Scotia, Canada	CA	CA07	12627	45	-63	-570447	20220810233000	https://www.newswire.ca/news-releases/congres-mondial-acadien-2024-government-of-canada-provides-4-6-million-823187203.html
1058106425	20220810	202208	2022	2022.6027											CAN	NOVA SCOTIA	CAN								0	043	043	04	1	2.8	3	1	3	6.88679245283019	0								4	Prince Edward Island, Prince Edward Island, Canada	CA	CA09	12692	46.3333	-63.5	-571727	4	Prince Edward Island, Prince Edward Island, Canada	CA	CA09	12692	46.3333	-63.5	-571727	20220810233000	https://www.newswire.ca/news-releases/congres-mondial-acadien-2024-government-of-canada-provides-4-6-million-823187203.html
1058106426	20220810	202208	2022	2022.6027											CAN	CALGARY	CAN								1	051	051	05	1	3.4	4	1	4	2.58503401360545	0								4	Brookfield, Nova Scotia, Canada	CA	CA07	12627	45.25	-63.2833	-561700	4	Brookfield, Nova Scotia, Canada	CA	CA07	12627	45.25	-63.2833	-561700	20220810233000	https://www.newswire.ca/news-releases/canada-builds-45-new-affordable-homes-in-calgary-817535663.html
