1058103505	20210810	202108	2021	2021.6027	MOSSHI	SHIITE				MOS	SHI				MOSSUN	SUNNI				MOS	SUN				1	190	190	19	4	-10.0	1	1	1	-5.23763336566441	4	Khorasan, Helmand, Afghanistan	AF	AF10	3500	32.2193	63.808	-3380846	4	Khorasan, Helmand, Afghanistan	AF	AF10	3500	32.2193	63.808	-3380846	4	Khorasan, Helmand, Afghanistan	AF	AF10	3500	32.2193	63.808	-3380846	20220810230000	https://www.al-monitor.com/originals/2022/08/suicide-attack-thwarted-iraqi-shiites-celebrate-ashura
1058103506	20210810	202108	2021	2021.6027	USA	AMERICAN	USA																		0	110	110	11	3	-2.0	2	1	2	-4.87804878048781	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20220810230000	http://www.msn.com/en-us/news/world/justice-dept-charges-iranian-in-plot-to-kill-john-bolton/ar-AA10wI83
1058103507	20210810	202108	2021	2021.6027	USA	UNITED STATES	USA								LEG	LEGISLATURE						LEG			0	071	071	07	2	7.4	8	2	8	1.13314674932538	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20220810230000	https://qconline.com/news/local/govt-and-politics/latest-state-broadband-map-open-to-challenge-process/article_6ad15e16-a7f6-56ee-adba-d556499e2128.html
1058103508	20210810	202108	2021	2021.6027	USACHR	SALT LAKE CITY	USA			CHR					LEG	CONGRESS						LEG			1	173	173	17	4	-5.0	3	1	3	2.77777777777778	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20220810230000	http://www.icatholic.org/article/pastoral-congress-scheduled-for-sept-17-50716376
1058103509	20210810	202108	2021	2021.6027	USACOP	MINNEAPOLIS	USA					COP			EDU	SCHOOL						EDU			1	190	190	19	4	-10.0	3	1	3	-2.94599018003274	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20220810230000	https://www.nytimes.com/2022/08/10/us/politics/ilhan-omar-policing.html
1058103510	20210810	202108	2021	2021.6027	USACOP	MINNEAPOLIS	USA					COP			EDU	SCHOOL						EDU			1	190	190	19	4	-10.0	1	1	1	-2.94599018003274	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20220810230000	https://www.nytimes.com/2022/08/10/us/politics/ilhan-omar-policing.html
1058103511	20210810	202108	2021	2021.6027	USACOP	MINNEAPOLIS	USA					COP			EDU	SCHOOL						EDU			1	190	190	19	4	-10.0	1	1	1	-2.94599018003274	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	1	Israel	IS	IS		31.5	34.75	IS	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20220810230000	https://www.nytimes.com/2022/08/10/us/politics/ilhan-omar-policing.html
1058103512	20210810	202108	2021	2021.6027	USACOP	MINNEAPOLIS	USA					COP			USA	MINNEAPOLIS	USA								1	190	190	19	4	-10.0	3	1	3	-2.94599018003274	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20220810230000	https://www.nytimes.com/2022/08/10/us/politics/ilhan-omar-policing.html
1058103513	20210810	202108	2021	2021.6027	USACOP	MINNEAPOLIS	USA					COP			USA	MINNEAPOLIS	USA								1	190	190	19	4	-10.0	1	1	1	-2.94599018003274	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	1	Israel	IS	IS		31.5	34.75	IS	20220810230000	https://www.nytimes.com/2022/08/10/us/politics/ilhan-omar-policing.html
1058103514	20220711	202207	2022	2022.5233											LEG	CONGRESS						LEG			1	020	020	02	1	3.0	10	1	10	0	0								2	Idaho, United States	US	USID		44.2394	-114.51	ID	2	Idaho, United States	US	USID		44.2394	-114.51	ID	20220810230000	https://www.boisestatepublicradio.org/politics-government/2022-08-10/child-welfare-groups-call-on-congress-to-fund-home-visiting-programs
1058103515	20220711	202207	2022	2022.5233	RUS	RUSSIA	RUS								TUR	TURKEY	TUR								0	030	030	03	1	4.0	2	1	2	-6.38586956521739	1	Ukraine	UP	UP		49	32	UP	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Ukraine	UP	UP		49	32	UP	20220810230000	https://www.kelownacapnews.com/news/world-food-crisis-prompts-rise-in-child-marriages-canadian-aid-agencies/
1058103516	20220711	202207	2022	2022.5233	RUSGOV	SERGEY LAVROV	RUS					GOV			RUS	MOSCOW	RUS								1	020	020	02	1	3.0	1	1	1	-3.56037151702786	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Donbas, Ukraine (general), Ukraine	UP	UP00	25090	48.5	38.5	-1038077	4	Donbas, Ukraine (general), Ukraine	UP	UP00	25090	48.5	38.5	-1038077	20220810230000	https://www.nytimes.com/2022/08/10/opinion/ukraine-war-russia.html
1058103517	20220711	202207	2022	2022.5233	RUSGOV	SERGEY LAVROV	RUS					GOV			RUS	RUSSIA	RUS								1	111	111	11	3	-2.0	1	1	1	-3.56037151702786	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20220810230000	https://www.nytimes.com/2022/08/10/opinion/ukraine-war-russia.html
1058103518	20220711	202207	2022	2022.5233	RUSGOV	SERGEY LAVROV	RUS					GOV			RUS	RUSSIA	RUS								1	111	111	11	3	-2.0	1	1	1	-3.56037151702786	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20220810230000	https://www.nytimes.com/2022/08/10/opinion/ukraine-war-russia.html
1058103519	20220711	202207	2022	2022.5233	UKR	UKRAINE	UKR								TUR	TURKEY	TUR								0	030	030	03	1	4.0	2	1	2	-6.38586956521739	1	Ukraine	UP	UP		49	32	UP	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Ukraine	UP	UP		49	32	UP	20220810230000	https://www.kelownacapnews.com/news/world-food-crisis-prompts-rise-in-child-marriages-canadian-aid-agencies/
1058103520	20220803	202208	2022	2022.5836	CAN	VANCOUVER	CAN																		1	180	180	18	4	-9.0	10	1	10	-6.38977635782747	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20220810230000	https://dailyhive.com/vancouver/stranger-bear-spray-robson-square
1058103521	20220803	202208	2022	2022.5836	CHN	BEIJING	CHN								LEG	HOUSE SPEAKER						LEG			1	062	062	06	2	7.4	3	1	3	0.51413881748072	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220810230000	http://www.msn.com/en-us/news/politics/china-says-military-drills-finished-but-war-prep-continues/ar-AA10x2xr
1058103522	20220803	202208	2022	2022.5836	COP	POLICE						COP			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	2	1	2	-7.30337078651685	3	Irvine, California, United States	US	USCA	CA059	33.6695	-117.823	1660804	3	Irvine, California, United States	US	USCA	CA059	33.6695	-117.823	1660804	3	Irvine, California, United States	US	USCA	CA059	33.6695	-117.823	1660804	20220810230000	https://www.kgoradio.com/2022/08/10/california-doctor-accused-of-poisoning-husband-with-drain-cleaner/
1058103523	20220803	202208	2022	2022.5836	LEG	HOUSE SPEAKER						LEG			CHN	BEIJING	CHN								1	062	062	06	2	7.4	3	1	3	0.51413881748072	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220810230000	http://www.msn.com/en-us/news/politics/china-says-military-drills-finished-but-war-prep-continues/ar-AA10x2xr
1058103524	20220803	202208	2022	2022.5836	USA	UNITED STATES	USA																		1	013	013	01	1	0.4	6	1	6	5.77617328519856	3	Ramsey County, Minnesota, United States	US	USMN	MN123	45.0333	-93.0835	659507	0								3	Falcon Heights, Minnesota, United States	US	USMN		44.9916	-93.1663	643548	20220810230000	https://www.kare11.com/article/news/local/minnesota-state-fair-police-asks-for-help-from-rcso/89-b3268b46-04e0-42e6-9f3d-74539a36af83
1058103525	20220803	202208	2022	2022.5836	USA	TEXAS	USA								LAO	LAOS	LAO								0	036	036	03	1	4.0	1	1	1	-5.25310410697231	1	Laos	LA	LA		18	105	LA	1	Laos	LA	LA		18	105	LA	1	Laos	LA	LA		18	105	LA	20220810230000	https://www.texasobserver.org/kosoul-chanthakoummane-death-penalty-forensics/
1058103526	20220803	202208	2022	2022.5836	USA	TEXAS	USA								LAO	LAOS	LAO								0	036	036	03	1	4.0	1	1	1	-5.25310410697231	2	Texas, United States	US	USTX		31.106	-97.6475	TX	1	Laos	LA	LA		18	105	LA	1	Laos	LA	LA		18	105	LA	20220810230000	https://www.texasobserver.org/kosoul-chanthakoummane-death-penalty-forensics/
1058103527	20220803	202208	2022	2022.5836	USA	TEXAS	USA								LAO	LAOS	LAO								0	051	051	05	1	3.4	1	1	1	-5.25310410697231	1	Laos	LA	LA		18	105	LA	1	Laos	LA	LA		18	105	LA	1	Laos	LA	LA		18	105	LA	20220810230000	https://www.texasobserver.org/kosoul-chanthakoummane-death-penalty-forensics/
1058103528	20220803	202208	2022	2022.5836	USA	TEXAS	USA								LAO	LAOS	LAO								0	051	051	05	1	3.4	1	1	1	-5.25310410697231	2	Texas, United States	US	USTX		31.106	-97.6475	TX	1	Laos	LA	LA		18	105	LA	1	Laos	LA	LA		18	105	LA	20220810230000	https://www.texasobserver.org/kosoul-chanthakoummane-death-penalty-forensics/
1058103529	20220803	202208	2022	2022.5836	USA	UNITED STATES	USA								UKR	UKRAINE	UKR								0	070	070	07	2	7.0	2	1	2	-3.56037151702786	4	Donbas, Ukraine (general), Ukraine	UP	UP00	25090	48.5	38.5	-1038077	4	Donbas, Ukraine (general), Ukraine	UP	UP00	25090	48.5	38.5	-1038077	4	Donbas, Ukraine (general), Ukraine	UP	UP00	25090	48.5	38.5	-1038077	20220810230000	https://www.nytimes.com/2022/08/10/opinion/ukraine-war-russia.html
1058103530	20220803	202208	2022	2022.5836	USA	UNITED STATES	USA								UKR	UKRAINE	UKR								0	070	070	07	2	7.0	2	1	2	-3.56037151702786	4	Donbas, Ukraine (general), Ukraine	UP	UP00	25090	48.5	38.5	-1038077	4	Donbas, Ukraine (general), Ukraine	UP	UP00	25090	48.5	38.5	-1038077	1	United States	US	US		39.828175	-98.5795	US	20220810230000	https://www.nytimes.com/2022/08/10/opinion/ukraine-war-russia.html
1058103531	20220803	202208	2022	2022.5836	USA	UNITED STATES	USA								UKR	UKRAINE	UKR								0	070	070	07	2	7.0	6	1	6	-3.56037151702786	1	United States	US	US		39.828175	-98.5795	US	4	Donbas, Ukraine (general), Ukraine	UP	UP00	25090	48.5	38.5	-1038077	1	United States	US	US		39.828175	-98.5795	US	20220810230000	https://www.nytimes.com/2022/08/10/opinion/ukraine-war-russia.html
1058103532	20220803	202208	2022	2022.5836	USA	OHIO	USA								USAJUD	UNITED STATES	USA					JUD			1	173	173	17	4	-5.0	2	1	2	-4.46096654275093	3	Portage County, Ohio, United States	US	USOH	OH133	41.1667	-81.1998	1074079	3	Portage County, Ohio, United States	US	USOH		41.1667	-81.1998	1074079	3	Summit County, Ohio, United States	US	USOH		41.1167	-81.5332	1074088	20220810230000	https://abovethelaw.com/2022/08/attorney-arrested-for-mailing-poop-to-politicians/
1058103533	20220803	202208	2022	2022.5836	USA	OHIO	USA								USAJUD	UNITED STATES	USA					JUD			1	173	173	17	4	-5.0	2	1	2	-4.46096654275093	3	Portage County, Ohio, United States	US	USOH	OH133	41.1667	-81.1998	1074079	3	Summit County, Ohio, United States	US	USOH		41.1167	-81.5332	1074088	3	Summit County, Ohio, United States	US	USOH		41.1167	-81.5332	1074088	20220810230000	https://abovethelaw.com/2022/08/attorney-arrested-for-mailing-poop-to-politicians/
1058103534	20220803	202208	2022	2022.5836	USAJUD	UNITED STATES	USA					JUD													1	173	173	17	4	-5.0	2	1	2	-4.46096654275093	3	Portage County, Ohio, United States	US	USOH	OH133	41.1667	-81.1998	1074079	0								3	Summit County, Ohio, United States	US	USOH		41.1167	-81.5332	1074088	20220810230000	https://abovethelaw.com/2022/08/attorney-arrested-for-mailing-poop-to-politicians/
1058103535	20220803	202208	2022	2022.5836	USAJUD	OHIO	USA					JUD													1	173	173	17	4	-5.0	4	1	4	-4.46096654275093	3	Summit County, Ohio, United States	US	USOH	OH153	41.1167	-81.5332	1074088	0								3	Summit County, Ohio, United States	US	USOH		41.1167	-81.5332	1074088	20220810230000	https://abovethelaw.com/2022/08/attorney-arrested-for-mailing-poop-to-politicians/
1058103536	20220809	202208	2022	2022.6000	GOV	MAYOR						GOV			BUS	INDUSTRY						BUS			1	010	010	01	1	0.0	8	1	8	0.25575447570333	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20220810230000	https://mynorthwest.com/3592101/harrell-proposes-legislation-issues-diversity-among-cannabis-sector-rampant/
1058103537	20220809	202208	2022	2022.6000	USAGOV	UNITED STATES	USA					GOV			BUS	INDUSTRY						BUS			1	010	010	01	1	0.0	2	1	2	0.25575447570333	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20220810230000	https://mynorthwest.com/3592101/harrell-proposes-legislation-issues-diversity-among-cannabis-sector-rampant/
1058103538	20220810	202208	2022	2022.6027											AFR	AFRICA	AFR								0	042	042	04	1	1.9	2	1	2	-3.98089171974522	0								1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	20220810230000	https://www.riverbender.com/topnews/details.cfm?id=387453
1058103539	20220810	202208	2022	2022.6027											AFR	AFRICA	AFR								1	042	042	04	1	1.9	3	1	3	0.25575447570333	0								2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20220810230000	https://mynorthwest.com/3592101/harrell-proposes-legislation-issues-diversity-among-cannabis-sector-rampant/
1058103540	20220810	202208	2022	2022.6027											AFR	AFRICA	AFR								1	053	053	05	1	3.8	2	1	2	2.57510729613734	0								4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20220810230000	https://ewn.co.za/2022/08/10/ifp-calls-on-newly-elected-kzn-premier-to-support-the-zulu-king-and-household
1058103541	20220810	202208	2022	2022.6027											BEL	WATERLOO	BEL								1	112	112	11	3	-2.0	10	1	10	-11.0091743119266	0								0								0								20220810230000	https://wcfcourier.com/news/local/crime-and-courts/waterloo-man-arrested-for-false-imprisonment-sexual-abuse/article_d8522f4b-4d7b-5a6e-98c3-0b9e1650df57.html
1058103542	20220810	202208	2022	2022.6027											BUS	BUSINESS						BUS			0	042	042	04	1	1.9	20	1	20	-1.88591335646341	0								3	Lakeview, Florida, United States	US	USFL	FL011	26.2995	-80.16	295399	3	Lakeview, Florida, United States	US	USFL	FL011	26.2995	-80.16	295399	20220810230000	https://qconline.com/news/state-and-regional/it-s-been-a-rough-summer-for-air-travel-but-for-some-the-trip-to/article_153b23c8-db66-54fa-8420-5e821f002354.html
1058103543	20220810	202208	2022	2022.6027											BUS	COMPANIES						BUS			1	043	043	04	1	2.8	2	1	2	0.85836909871245	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20220810230000	https://www.bisnow.com/washington-dc/news/office/northern-virginia-office-portfolio-sells-for-220m-114271
1058103544	20220810	202208	2022	2022.6027											BUS	PRODUCER						BUS			1	100	100	10	3	-5.0	2	1	2	-0.68965517241379	0								4	Helsinki, Eteläuomen Läi, Finland	FI	FI13	16230	60.1756	24.9342	-1364995	4	Helsinki, Eteläuomen Läi, Finland	FI	FI13	16230	60.1756	24.9342	-1364995	20220810230000	https://www.kftv.com/news/2022/08/08/case-study-estonia-tv-series
1058103545	20220810	202208	2022	2022.6027											BUS	PRODUCER						BUS			1	100	100	10	3	-5.0	8	1	8	-0.68965517241379	0								4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	20220810230000	https://www.kftv.com/news/2022/08/08/case-study-estonia-tv-series
1058103546	20220810	202208	2022	2022.6027											BUS	MANUFACTURER						BUS			1	1056	105	10	3	-5.0	2	1	2	-5.59440559440559	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20220810230000	https://www.nbcchicago.com/news/health/what-the-lyme-disease-vaccine-could-mean-for-people-living-with-long-term-symptoms/2911713/
1058103547	20220810	202208	2022	2022.6027											BUS	BUSINESS						BUS			0	130	130	13	3	-4.4	10	1	10	-0.14245014245014	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20220810230000	https://www.stltoday.com/business/local/a-dozen-missouri-businesses-sign-on-to-abortion-rights-campaign/article_7d1914f9-9224-5d1d-9766-345268546c3c.html
1058103548	20220810	202208	2022	2022.6027											CHRCTH	CATHOLIC				CHR	CTH				1	042	042	04	1	1.9	3	1	3	1.8539976825029	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20220810230000	http://www.icatholic.org/article/fr-mosher-op-returns-to-st-catherines-as-pastor-11316378
1058103549	20220810	202208	2022	2022.6027											COP	POLICE						COP			0	013	013	01	1	0.4	10	1	10	-0.85653104925053	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20220810230000	https://www.nbcchicago.com/news/local/chicago-woman-issues-desperate-call-for-help-after-dog-stolen-from-parked-car-in-river-north/2911719/
1058103550	20220810	202208	2022	2022.6027											COP	LAW ENFORCEMENT OFFICER						COP			1	043	043	04	1	2.8	10	1	10	-2.48161764705883	0								2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20220810230000	https://www.djournal.com/news/state-news/mississippi-now-leads-the-world-in-mass-incarceration/article_e1745c10-8905-5856-a698-163624080c9e.html
1058103551	20220810	202208	2022	2022.6027											COP	POLICE OFFICIALS						COP			1	100	100	10	3	-5.0	10	1	10	-3.27868852459016	0								1	Uganda	UG	UG		2	33	UG	1	Uganda	UG	UG		2	33	UG	20220810230000	https://bangaloremirror.indiatimes.com/bangalore/others/foreigner-shelter-row-we-need-a-better-system/articleshow/93464936.cms
1058103552	20220810	202208	2022	2022.6027											COP	DETECTIVE						COP			0	112	112	11	3	-2.0	10	1	10	-1.72413793103448	0								1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20220810230000	https://www.wbaltv.com/article/racist-stickers-lake-kittamaqundi-columbia/40863238
1058103553	20220810	202208	2022	2022.6027											CVL	TRAVELER						CVL			0	036	036	03	1	4.0	6	1	6	-1.88591335646341	0								3	Lakeview, Florida, United States	US	USFL	FL011	26.2995	-80.16	295399	3	Lakeview, Florida, United States	US	USFL	FL011	26.2995	-80.16	295399	20220810230000	https://qconline.com/news/state-and-regional/it-s-been-a-rough-summer-for-air-travel-but-for-some-the-trip-to/article_153b23c8-db66-54fa-8420-5e821f002354.html
1058103554	20220810	202208	2022	2022.6027											CVL	TRAVELER						CVL			0	036	036	03	1	4.0	4	1	4	-1.88591335646341	0								3	Northwestern University, Illinois, United States	US	USIL		42.0556	-87.6745	414709	3	Northwestern University, Illinois, United States	US	USIL		42.0556	-87.6745	414709	20220810230000	https://qconline.com/news/state-and-regional/it-s-been-a-rough-summer-for-air-travel-but-for-some-the-trip-to/article_153b23c8-db66-54fa-8420-5e821f002354.html
1058103555	20220810	202208	2022	2022.6027											CVL	COMMUNITY						CVL			1	080	080	08	2	5.0	10	1	10	-1.26705653021443	0								2	Idaho, United States	US	USID		44.2394	-114.51	ID	2	Idaho, United States	US	USID		44.2394	-114.51	ID	20220810230000	https://www.tetonvalleynews.net/news/housing/crc-and-jacksons-good-sam-lead-the-region-to-displacement-solutions/article_a6aafb67-acee-5770-b566-101ba16e9f2c.html
1058103556	20220810	202208	2022	2022.6027											CVL	MIGRANT						CVL			0	0841	084	08	2	7.0	1	1	1	-3.23574730354392	0								2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	1	Panama	PM	PM		9	-80	PM	20220810230000	https://gothamist.com/news/new-york-welcomes-three-busloads-of-asylum-seekers-from-texas
1058103557	20220810	202208	2022	2022.6027											CVL	MIGRANT						CVL			0	0841	084	08	2	7.0	2	1	2	-3.23574730354392	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220810230000	https://gothamist.com/news/new-york-welcomes-three-busloads-of-asylum-seekers-from-texas
1058103558	20220810	202208	2022	2022.6027											CVL	MIGRANT						CVL			0	0841	084	08	2	7.0	7	1	7	-3.23574730354392	0								1	Panama	PM	PM		9	-80	PM	1	Panama	PM	PM		9	-80	PM	20220810230000	https://gothamist.com/news/new-york-welcomes-three-busloads-of-asylum-seekers-from-texas
1058103559	20220810	202208	2022	2022.6027											EDU	STUDENT						EDU			0	030	030	03	1	4.0	5	1	5	1.8539976825029	0								3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20220810230000	http://www.icatholic.org/article/fr-mosher-op-returns-to-st-catherines-as-pastor-11316378
