1058068758	20210810	202108	2021	2021.6027	MNCJPN	PANASONIC	JPN					MNC			BUS	COMPANY						BUS			0	042	042	04	1	1.9	10	1	10	2.28070175438597	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220810180000	https://diginomica.com/ceo-duncan-angove-making-blue-yonder-category-killer-supply-chain
1058068759	20210810	202108	2021	2021.6027	USA	UNITED STATES	USA																		0	030	030	03	1	4.0	2	1	2	-2.84090909090909	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	0								2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20220810180000	https://catcountry1073.com/atlantic-city-nj-casino-dealers-reject-designated-smoking-area-proposal/
1058068760	20210810	202108	2021	2021.6027	USA	MAINE	USA																		1	061	061	06	2	6.4	5	1	5	-2.11970074812968	2	Maine, United States	US	USME		44.6074	-69.3977	ME	0								2	Maine, United States	US	USME		44.6074	-69.3977	ME	20220810180000	https://www.pressherald.com/2022/08/10/cargo-volume-in-portland-harbor-headed-for-another-record-year/
1058068761	20210810	202108	2021	2021.6027	ZWEGOV	ZIMBABWE	ZWE					GOV			AFR	AFRICA	AFR								0	060	060	06	2	6.0	2	1	2	0.97847358121331	1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	20220810180000	https://www.thezimbabwemail.com/main/sa-thanks-zimbabwean-govt-for-support-in-curtailing-illegal-migration/
1058068762	20220711	202207	2022	2022.5233	BUS	COMPANY						BUS			JUD	FEDERAL JUDGE						JUD			1	080	080	08	2	5.0	5	1	5	0.28368794326241	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20220810180000	https://www.cbsnews.com/news/beagles-rescue-operation/
1058068763	20220711	202207	2022	2022.5233	CAN	CANADA	CAN																		1	020	020	02	1	3.0	3	1	3	-1.38976626658244	4	Northwest Passage, Nunavut, Canada	CA	CA14	12638	75	-100	-570389	0								4	Northwest Passage, Nunavut, Canada	CA	CA14	12638	75	-100	-570389	20220810180000	https://www.mentalfloss.com/posts/victorian-coded-messages-franklin-expedition
1058068764	20220711	202207	2022	2022.5233	CAN	CANADA	CAN																		1	070	070	07	2	7.0	1	1	1	-1.38976626658244	4	Northwest Passage, Nunavut, Canada	CA	CA14	12638	75	-100	-570389	0								4	Northwest Passage, Nunavut, Canada	CA	CA14	12638	75	-100	-570389	20220810180000	https://www.mentalfloss.com/posts/victorian-coded-messages-franklin-expedition
1058068765	20220711	202207	2022	2022.5233	CAN	CANADA	CAN																		1	070	070	07	2	7.0	2	1	2	-1.38976626658244	1	Germany	GM	GM		51.5	10.5	GM	0								1	Germany	GM	GM		51.5	10.5	GM	20220810180000	https://www.mentalfloss.com/posts/victorian-coded-messages-franklin-expedition
1058068766	20220711	202207	2022	2022.5233	CAN	CANADA	CAN								CANGOV	CANADA	CAN					GOV			0	051	051	05	1	3.4	4	1	4	1.68453292496172	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20220810180000	https://www.cbc.ca/news/canada/ottawa/ottawa-mayoral-candidates-should-vow-not-to-use-strong-mayor-powers-jim-watson-says-1.6532751
1058068767	20220711	202207	2022	2022.5233	CANGOV	TORONTO	CAN					GOV													0	030	030	03	1	4.0	3	1	3	1.68453292496172	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20220810180000	https://www.cbc.ca/news/canada/ottawa/ottawa-mayoral-candidates-should-vow-not-to-use-strong-mayor-powers-jim-watson-says-1.6532751
1058068768	20220711	202207	2022	2022.5233	CANGOV	TORONTO	CAN					GOV			CAN	TORONTO	CAN								0	051	051	05	1	3.4	3	1	3	1.68453292496172	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20220810180000	https://www.cbc.ca/news/canada/ottawa/ottawa-mayoral-candidates-should-vow-not-to-use-strong-mayor-powers-jim-watson-says-1.6532751
1058068769	20220803	202208	2022	2022.5836	AFR	AFRICA	AFR								CRM	GANG						CRM			0	1821	182	18	4	-9.0	2	1	2	-8.48445595854923	4	Kagiso, North-West, South Africa	SF	SF10	6325	-26.2657	23.4973	-1241138	4	Kagiso, North-West, South Africa	SF	SF10	6325	-26.2657	23.4973	-1241138	4	Kagiso, North-West, South Africa	SF	SF10	6325	-26.2657	23.4973	-1241138	20220810180000	https://www.dailymail.co.uk/news/article-11099757/South-Africa-Seven-men-charged-gang-rape-models-including-teenager.html
1058068770	20220803	202208	2022	2022.5836	CANGOVEDU	SASKATCHEWAN	CAN					GOV	EDU		CAN	SASKATCHEWAN	CAN								0	010	010	01	1	0.0	6	1	6	-7.43534482758621	4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	20220810180000	https://www.christianpost.com/news/18-students-allege-forced-exorcisms-abuse-at-christian-school.html
1058068771	20220803	202208	2022	2022.5836	CANGOVEDU	CANADA	CAN					GOV	EDU		CAN	SASKATCHEWAN	CAN								0	013	013	01	1	0.4	4	1	4	-7.43534482758621	4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	20220810180000	https://www.christianpost.com/news/18-students-allege-forced-exorcisms-abuse-at-christian-school.html
1058068772	20220803	202208	2022	2022.5836	CHN	BEIJING	CHN								TWN	TAIWAN	TWN								0	154	154	15	4	-7.2	5	1	5	-3.49075975359343	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220810180000	https://www.dw.com/en/china-completes-drills-around-taiwan-plans-regular-patrols/a-62768686
1058068773	20220803	202208	2022	2022.5836	EDU	SCHOOL						EDU													0	010	010	01	1	0.0	10	1	10	-7.43534482758621	4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	0								4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	20220810180000	https://www.christianpost.com/news/18-students-allege-forced-exorcisms-abuse-at-christian-school.html
1058068774	20220803	202208	2022	2022.5836	GBR	UNITED KINGDOM	GBR								LEG	UPPER HOUSE						LEG			0	013	013	01	1	0.4	4	1	4	-0.78037904124861	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220810180000	https://www.theguardian.com/australia-news/2022/aug/11/nsw-agent-general-to-uk-approved-ad-attacking-labor-tax-policy-before-2019-election
1058068775	20220803	202208	2022	2022.5836	USA	UNITED STATES	USA								BUS	COMPANY						BUS			1	112	112	11	3	-2.0	1	1	1	-3.3596837944664	4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	20220810180000	https://calgarysun.com/business/money-news/elon-musk-sells-7b-in-tesla-shares-ahead-of-twitter-fight/wcm/612f326d-af4f-4dff-ae76-9772418d46af
1058068776	20220803	202208	2022	2022.5836	USA	UNITED STATES	USA								BUS	COMPANY						BUS			1	112	112	11	3	-2.0	1	1	1	-3.3596837944664	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20220810180000	https://calgarysun.com/business/money-news/elon-musk-sells-7b-in-tesla-shares-ahead-of-twitter-fight/wcm/612f326d-af4f-4dff-ae76-9772418d46af
1058068777	20220809	202208	2022	2022.6000											GOV	PRIME MINISTER						GOV			1	040	040	04	1	1.0	10	1	10	4.80769230769231	0								1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	20220810180000	https://www.state.gov/secretary-antony-j-blinken-and-democratic-republic-of-congo-prime-minister-jean-michel-sama-lukonde-before-their-meeting/
1058068778	20220809	202208	2022	2022.6000	GOV	PRIME MINISTER						GOV													1	040	040	04	1	1.0	5	1	5	4.80769230769231	1	Congo	CF	CF		-1	15	CF	0								1	Congo	CF	CF		-1	15	CF	20220810180000	https://www.state.gov/secretary-antony-j-blinken-and-democratic-republic-of-congo-prime-minister-jean-michel-sama-lukonde-before-their-meeting/
1058068779	20220809	202208	2022	2022.6000	UAF	GUNMAN						UAF			CANMIL	CANADIAN	CAN					MIL			0	190	190	19	4	-10.0	10	1	10	-9.1304347826087	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20220810180000	https://b1039.com/2022/08/10/tampa-man-released-from-jail-immediately-breaks-into-patrol-cars/
1058068780	20220810	202208	2022	2022.6027											AFR	AFRICA	AFR								1	042	042	04	1	1.9	10	1	10	1.75438596491228	0								4	Gulf Of Aqaba, Jordan (general), Jordan	JO	JO00	25309	29.2745	34.8403	-970404	4	Gulf Of Aqaba, Jordan (general), Jordan	JO	JO00	25309	29.2745	34.8403	-970404	20220810180000	https://www.nationalgeographic.com/travel/article/paid-content-scent-and-spice-alulas-incense-road
1058068781	20220810	202208	2022	2022.6027											AGR	FARMER						AGR			1	030	030	03	1	4.0	2	1	2	-0.31152647975078	0								4	Balugo, Maguindanao, Philippines	RP	RP56	67174	7.06667	124.65	-2411537	4	Balugo, Maguindanao, Philippines	RP	RP56	67174	7.06667	124.65	-2411537	20220810180000	https://www.manilatimes.net/2022/08/11/business/agribusiness/p700k-project-to-increase-planting/1854142
1058068782	20220810	202208	2022	2022.6027											AUT	VIENNA	AUT								1	046	046	04	1	7.0	10	1	10	0.92421441774492	0								4	Hiroshima, Hiroshima, Japan	JA	JA11	34163	34.4	132.45	-229436	4	Hiroshima, Hiroshima, Japan	JA	JA11	34163	34.4	132.45	-229436	20220810180000	https://markets.financialcontent.com/stocks/article/getnews-2022-8-10-un-secretary-general-to-hear-from-youth-on-advancing-nuclear-disarmament-on-hiroshima-atomic-bombing-anniversary
1058068783	20220810	202208	2022	2022.6027											BRACOP	RIO DE JANEIRO	BRA					COP			1	112	112	11	3	-2.0	5	1	5	-1.47420147420148	0								4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	20220810180000	https://abcnews.go.com/Entertainment/wireStory/brazil-police-recover-art-masterpieces-stolen-elderly-con-88203401
1058068784	20220810	202208	2022	2022.6027											BUS	COMPANIES						BUS			0	020	020	02	1	3.0	10	1	10	-1.30624092888243	0								4	Pangasinan, Quezon, Philippines	RP	RPH2	24234	14.92	122.015	10735383	4	Pangasinan, Quezon, Philippines	RP	RPH2	24234	14.92	122.015	10735383	20220810180000	https://www.manilatimes.net/2022/08/11/news/regions/tackle-zambales-petition-vs-mining/1854182
1058068785	20220810	202208	2022	2022.6027											BUS	INVESTOR						BUS			1	040	040	04	1	1.0	5	1	5	1.51843817787419	0								3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	20220810180000	https://www.insidermonkey.com/blog/clearbridge-investments-intercontinental-exchange-ice-is-a-resilient-business-at-a-good-valuation-1056751/
1058068786	20220810	202208	2022	2022.6027											BUS	TRADER						BUS			1	042	042	04	1	1.9	3	1	3	1.75438596491228	0								4	Gulf Of Aqaba, Jordan (general), Jordan	JO	JO00	25309	29.2745	34.8403	-970404	1	Greece	GR	GR		39	22	GR	20220810180000	https://www.nationalgeographic.com/travel/article/paid-content-scent-and-spice-alulas-incense-road
1058068787	20220810	202208	2022	2022.6027											BUS	COMPANIES						BUS			1	045	045	04	1	5.0	30	2	30	5.4972742047572	0								1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20220810180000	https://www.prnewswire.com/news-releases/graduway--gravyty--gratavid-announce-launch-of-gravyty--the-leading-software-company-for-social-good-301603660.html
1058068788	20220810	202208	2022	2022.6027											BUS	CAR MAKER						BUS			1	057	057	05	1	8.0	4	1	4	-2.26460071513706	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20220810180000	https://winnipegsun.com/auto-news/industry/musk-sells-another-6-9-billion-of-tesla-shares-ahead-of-twitter-trial
1058068789	20220810	202208	2022	2022.6027											BUS	CAR MAKER						BUS			1	057	057	05	1	8.0	6	1	5	-2.26460071513706	0								4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	20220810180000	https://winnipegsun.com/auto-news/industry/musk-sells-another-6-9-billion-of-tesla-shares-ahead-of-twitter-trial
1058068790	20220810	202208	2022	2022.6027											BUS	INDUSTRY						BUS			0	100	100	10	3	-5.0	5	1	5	-2.59459459459459	0								4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20220810180000	https://www.newjerseyhills.com/print_only/columns/commentary-for-profit-colleges-student-debt-corruption-and-congress/article_09923384-07f8-5547-afa3-21d835a96335.html
1058068791	20220810	202208	2022	2022.6027											BUS	COMPANY						BUS			0	100	100	10	3	-5.0	6	1	6	-9.74729241877257	0								4	Marikana, North-West, South Africa	SF	SF10	77346	-25.5833	27.5667	-1257430	4	Marikana, North-West, South Africa	SF	SF10	77346	-25.5833	27.5667	-1257430	20220810180000	https://ewn.co.za/2022/08/10/amcu-says-sibanye-stillwater-should-also-pay-for-marikana-massacre-deaths
1058068792	20220810	202208	2022	2022.6027											BUS	INDUSTRY						BUS			0	170	170	17	4	-7.0	10	1	10	-4.44893832153691	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20220810180000	https://www.eenews.net/articles/mich-toxic-spill-sparks-crackdown-political-furor/
1058068793	20220810	202208	2022	2022.6027											CAN	CANADA	CAN								0	040	040	04	1	1.0	4	1	4	-1.38976626658244	0								4	Northwest Passage, Nunavut, Canada	CA	CA14	12638	75	-100	-570389	4	Northwest Passage, Nunavut, Canada	CA	CA14	12638	75	-100	-570389	20220810180000	https://www.mentalfloss.com/posts/victorian-coded-messages-franklin-expedition
1058068794	20220810	202208	2022	2022.6027											CAN	OTTAWA	CAN								0	040	040	04	1	1.0	3	1	3	1.68453292496172	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20220810180000	https://www.cbc.ca/news/canada/ottawa/ottawa-mayoral-candidates-should-vow-not-to-use-strong-mayor-powers-jim-watson-says-1.6532751
1058068795	20220810	202208	2022	2022.6027											CAN	CANADA	CAN								0	040	040	04	1	1.0	1	1	1	1.68453292496172	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20220810180000	https://www.cbc.ca/news/canada/ottawa/ottawa-mayoral-candidates-should-vow-not-to-use-strong-mayor-powers-jim-watson-says-1.6532751
1058068796	20220810	202208	2022	2022.6027											CHE	SWITZERLAND	CHE								0	046	046	04	1	7.0	1	1	1	-1.17813383600378	0								1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20220810180000	https://www.newstatesman.com/culture/books/2022/07/nietzsche-in-turin-review-lesley-chamberlain-guy-de-pourtales
1058068797	20220810	202208	2022	2022.6027											CHR	CHRISTIAN				CHR					0	020	020	02	1	3.0	10	1	10	-7.43534482758621	0								4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	20220810180000	https://www.christianpost.com/news/18-students-allege-forced-exorcisms-abuse-at-christian-school.html
1058068798	20220810	202208	2022	2022.6027											COP	POLICE OFFICER						COP			1	043	043	04	1	2.8	5	1	5	-6.72268907563025	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20220810180000	http://www.euronews.com/2022/08/10/tobias-white-sansom-brother-pleas-answers-over-spanish-nightclub-death
1058068799	20220810	202208	2022	2022.6027											COP	POLICE						COP			0	173	173	17	4	-5.0	2	1	2	-6.48464163822525	0								4	Mangaluru, Karnataka, India	IN	IN19	17685	12.8639	74.8353	-2103790	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	20220810180000	https://www.thehindu.com/news/cities/Mangalore/police-mull-on-declaring-three-absconding-accused-as-proclaimed-offenders-adgp-kumar/article65754228.ece
1058068800	20220810	202208	2022	2022.6027											COP	POLICE						COP			0	173	173	17	4	-5.0	8	1	8	-6.48464163822525	0								4	Mangaluru, Karnataka, India	IN	IN19	17685	12.8639	74.8353	-2103790	4	Mangaluru, Karnataka, India	IN	IN19	17685	12.8639	74.8353	-2103790	20220810180000	https://www.thehindu.com/news/cities/Mangalore/police-mull-on-declaring-three-absconding-accused-as-proclaimed-offenders-adgp-kumar/article65754228.ece
1058068801	20220810	202208	2022	2022.6027											COP	POLICE OFFICER						COP			0	190	190	19	4	-10.0	1	1	1	-9.1304347826087	0								3	Boulder, Colorado, United States	US	USCO	CO013	40.015	-105.271	178680	3	Boulder, Colorado, United States	US	USCO	CO013	40.015	-105.271	178680	20220810180000	https://b1039.com/2022/08/10/tampa-man-released-from-jail-immediately-breaks-into-patrol-cars/
1058068802	20220810	202208	2022	2022.6027											COP	POLICE OFFICER						COP			0	190	190	19	4	-10.0	1	1	1	-9.1304347826087	0								2	Colorado, United States	US	USCO		39.0646	-105.327	CO	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	20220810180000	https://b1039.com/2022/08/10/tampa-man-released-from-jail-immediately-breaks-into-patrol-cars/
1058068803	20220810	202208	2022	2022.6027											COP	POLICE OFFICER						COP			0	190	190	19	4	-10.0	3	1	3	-9.1304347826087	0								2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20220810180000	https://b1039.com/2022/08/10/tampa-man-released-from-jail-immediately-breaks-into-patrol-cars/
1058068804	20220810	202208	2022	2022.6027											CRM	PIRATE						CRM			0	190	190	19	4	-10.0	2	1	2	-3.73563218390805	0								3	Edgartown, Massachusetts, United States	US	USMA	MA007	41.389	-70.5134	616509	3	Edgartown, Massachusetts, United States	US	USMA	MA007	41.389	-70.5134	616509	20220810180000	https://www.mvtimes.com/2022/08/10/this-was-then-captain-pound/
1058068805	20220810	202208	2022	2022.6027											CRM	PIRATE						CRM			0	190	190	19	4	-10.0	6	1	6	-3.73563218390805	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20220810180000	https://www.mvtimes.com/2022/08/10/this-was-then-captain-pound/
1058068806	20220810	202208	2022	2022.6027											CRM	PIRATE						CRM			0	190	190	19	4	-10.0	2	1	2	-3.73563218390805	0								3	Tarpaulin Cove, Massachusetts, United States	US	USMA		41.4751	-70.755	618629	3	Tarpaulin Cove, Massachusetts, United States	US	USMA		41.4751	-70.755	618629	20220810180000	https://www.mvtimes.com/2022/08/10/this-was-then-captain-pound/
1058068807	20220810	202208	2022	2022.6027											CUB	CUBAN	CUB								1	010	010	01	1	0.0	3	1	3	2.35294117647059	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220810180000	https://www.mavsmoneyball.com/2022/8/10/23294723/mark-cuban-changed-his-mind-dinosaur-theme-park-mustang-tx
1058068808	20220810	202208	2022	2022.6027											CVL	COMMUNITY						CVL			1	013	013	01	1	0.4	10	1	10	-2.7027027027027	0								4	Broadford, Highland, United Kingdom	UK	UKV3	40178	57.2333	-5.91667	-2590945	4	Broadford, Highland, United Kingdom	UK	UKV3	40178	57.2333	-5.91667	-2590945	20220810180000	https://www.dailyrecord.co.uk/news/scottish-news/highlands-skye-dorie-death-murder-27709940
1058068809	20220810	202208	2022	2022.6027											CVL	RESIDENTS						CVL			0	020	020	02	1	3.0	6	1	6	-1.93548387096774	0								4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20220810180000	https://www.manilatimes.net/2022/08/11/news/regions/2-poultry-farms-closed-due-to-fly-infestation/1854186
1058068810	20220810	202208	2022	2022.6027											CVL	RESIDENTS						CVL			0	020	020	02	1	3.0	4	1	4	-1.93548387096774	0								4	Samal, Pagadian City, Philippines	RP	RPP1	67164	7.5795	123.14	-2448985	4	Samal, Pagadian City, Philippines	RP	RPP1	67164	7.5795	123.14	-2448985	20220810180000	https://www.manilatimes.net/2022/08/11/news/regions/2-poultry-farms-closed-due-to-fly-infestation/1854186
