1058058747	20220803	202208	2022	2022.5836	IRQ	IRAQ	IRQ								IRQLEG	IRAQ	IRQ					LEG			0	190	190	19	4	-10.0	4	1	4	-7.1578947368421	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20220810164500	https://www.arabnews.com/node/2140126/middle-east
1058058748	20220803	202208	2022	2022.5836	LEG	LAWMAKER						LEG													1	0831	083	08	2	5.0	5	1	5	-1.51133501259446	4	Lahore High Court, Punjab, Pakistan	PK	PK04	23674	33.5547	73.1025	10518107	0								4	Lahore High Court, Punjab, Pakistan	PK	PK04	23674	33.5547	73.1025	10518107	20220810164500	https://www.dawn.com/news/1704136/petition-filed-in-lhc-against-imran-contesting-polls-on-9-na-seats
1058058749	20220809	202208	2022	2022.6000	BRA	BRAZIL	BRA																		0	072	072	07	2	8.3	10	1	10	-1.91740412979351	1	Brazil	BR	BR		-10	-55	BR	0								1	Brazil	BR	BR		-10	-55	BR	20220810164500	https://responsiblestatecraft.org/2022/08/10/us-foreign-arms-sales-spike-to-nearly-20b-in-the-dog-days-of-summer/
1058058750	20220809	202208	2022	2022.6000	PER	LIMA	PER																		1	014	014	01	1	0.0	10	1	10	-6.23306233062331	4	Lima, Lima, Peru	PE	PE15	91841	-12.05	-77.05	-352647	0								4	Lima, Lima, Peru	PE	PE15	91841	-12.05	-77.05	-352647	20220810164500	https://www.philstar.com/headlines/2022/08/11/2201849/doj-stands-firm-drug-charges-vs-de-lima
1058058751	20220809	202208	2022	2022.6000	USA	UNITED STATES	USA																		1	112	112	11	3	-2.0	1	1	1	-4.67289719626168	3	Christopher Creek, Montana, United States	US	USMT	MT029	47.803	-113.111	781256	0								3	Christopher Creek, Montana, United States	US	USMT		47.803	-113.111	781256	20220810164500	https://www.ksro.com/2022/08/10/lawsuit-involving-foppoli-has-hearings-set-for-december/
1058058752	20220809	202208	2022	2022.6000	USA	UNITED STATES	USA																		1	112	112	11	3	-2.0	1	1	1	-4.67289719626168	2	Montana, United States	US	USMT		46.9048	-110.326	MT	0								3	Christopher Creek, Montana, United States	US	USMT		47.803	-113.111	781256	20220810164500	https://www.ksro.com/2022/08/10/lawsuit-involving-foppoli-has-hearings-set-for-december/
1058058753	20220810	202208	2022	2022.6027											AFR	AFRICA	AFR								1	036	036	03	1	4.0	5	1	5	1.4423076923077	0								1	Benin	BN	BN		9.5	2.25	BN	1	Benin	BN	BN		9.5	2.25	BN	20220810164500	https://iafrica.com/setting-the-scene-for-nigerias-looted-treasures/
1058058754	20220810	202208	2022	2022.6027											AFR	AFRICA	AFR								1	043	043	04	1	2.8	10	1	10	3.77358490566037	0								4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20220810164500	https://www.pulse.ng/business/local/medic-west-africa-returns-to-showcase-latest-in-technological-advancement/l0l69em
1058058755	20220810	202208	2022	2022.6027											AFR	AFRICA	AFR								0	112	112	11	3	-2.0	2	1	2	-13.4268537074149	0								4	Mpumalanga, KwaZulu-Natal, South Africa	SF	SF02	77334	-27.8818	31.534	-1263555	4	Mpumalanga, KwaZulu-Natal, South Africa	SF	SF02	77334	-27.8818	31.534	-1263555	20220810164500	https://www.news24.com/news24/southafrica/news/npa-boss-in-court-for-bribing-prosecutor-to-make-case-of-undocumented-zim-national-go-away-20220810
1058058756	20220810	202208	2022	2022.6027											BUS	COMPANY						BUS			1	013	013	01	1	0.4	10	1	10	2.83505154639175	0								3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20220810164500	https://www.bevnet.com/jobs/58841-regional-sales-manager--oh--mi-evil-genius-beer-company
1058058757	20220810	202208	2022	2022.6027											BUS	INDUSTRY						BUS			1	040	040	04	1	1.0	5	1	5	4.62962962962963	0								4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	20220810164500	https://indiaeducationdiary.in/numeric-establishes-centre-of-excellence-in-ups-maintenance/
1058058758	20220810	202208	2022	2022.6027											BUS	COMPANY						BUS			1	040	040	04	1	1.0	4	1	4	2.23964165733482	0								4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4667	54.3667	-782066	4	Gulf News, Dubayy, United Arab Emirates	AE	AE03	28575	25.1877	55.2529	11414118	20220810164500	https://gulfnews.com/living-in-uae/ask-us/is-it-mandatory-for-employers-to-provide-health-insurance-in-the-uae-1.1660141628210
1058058759	20220810	202208	2022	2022.6027											BUS	COMPANY						BUS			0	040	040	04	1	1.0	4	1	4	0.54719562243502	0								2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	3	Elon, North Carolina, United States	US	USNC	NC001	36.1029	-79.5067	984756	20220810164500	https://techxplore.com/news/2022-08-union-underway-amazon-huge-north.html
1058058760	20220810	202208	2022	2022.6027											BUS	COMPANY						BUS			0	040	040	04	1	1.0	6	1	6	0.54719562243502	0								2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20220810164500	https://techxplore.com/news/2022-08-union-underway-amazon-huge-north.html
1058058761	20220810	202208	2022	2022.6027											BUS	INDUSTRY						BUS			1	042	042	04	1	1.9	10	1	10	-1.6304347826087	0								2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20220810164500	https://www.10news.com/news/national/day-care-industry-struggling-to-bounce-back-from-covid-closures
1058058762	20220810	202208	2022	2022.6027											BUS	COMPANY						BUS			0	046	046	04	1	7.0	10	1	10	1.09473684210526	0								1	Guam	GQ	GQ		13.2613	145.096	GQ	1	Guam	GQ	GQ		13.2613	145.096	GQ	20220810164500	https://www.guampdn.com/lifestyle/manaotao-sanlagu-christina-tina-shimizu-chung/article_fb6293f2-1828-11ed-b28f-e3c913bc5ef0.html
1058058763	20220810	202208	2022	2022.6027											BUS	COMPANY						BUS			1	051	051	05	1	3.4	10	1	10	0.16339869281046	0								4	Cochrane Hill, Nova Scotia, Canada	CA	CA07	12627	45.25	-62.0167	-562797	4	Cochrane Hill, Nova Scotia, Canada	CA	CA07	12627	45.25	-62.0167	-562797	20220810164500	https://www.cbc.ca/news/canada/nova-scotia/st-barbara-tailings-dam-wall-height-raise-approval-1.6546757
1058058764	20220810	202208	2022	2022.6027											BUS	INDUSTRY						BUS			0	051	051	05	1	3.4	3	1	3	-3.59820089955022	0								3	Stark County, Ohio, United States	US	USOH		40.8167	-81.3665	1065576	3	Stark County, Ohio, United States	US	USOH		40.8167	-81.3665	1065576	20220810164500	https://www.cantonrep.com/story/news/local/stark-county/2022/08/10/stark-county-direct-service-providers-hit-worker-shortage-developmental-disabilities/10052900002/
1058058765	20220810	202208	2022	2022.6027											BUS	COMPANY						BUS			0	057	057	05	1	8.0	1	1	1	0.17391304347826	0								3	Allegheny County, Pennsylvania, United States	US	USPA		40.6253	-80.1251	1213657	3	Allegheny County, Pennsylvania, United States	US	USPA		40.6253	-80.1251	1213657	20220810164500	https://www.resilience.org/stories/2022-08-10/pennsylvania-county-bans-fracking-in-area-parks/
1058058766	20220810	202208	2022	2022.6027											BUS	BANK						BUS			1	112	112	11	3	-2.0	6	1	6	-15.0862068965517	0								3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20220810164500	https://www.houstonchronicle.com/news/houston-texas/crime/article/Police-arrest-21-year-old-in-fatal-shooting-on-17364313.php
1058058767	20220810	202208	2022	2022.6027											BUS	LANDLORD						BUS			1	112	112	11	3	-2.0	5	1	5	-4.34782608695653	0								3	Long Island City, New York, United States	US	USNY		40.7448	-73.9487	955863	3	Long Island City, New York, United States	US	USNY		40.7448	-73.9487	955863	20220810164500	https://therealdeal.com/2022/08/10/city-accuses-its-landlord-of-gaming-property-taxes/
1058058768	20220810	202208	2022	2022.6027											CAN	CANADA	CAN								0	030	030	03	1	4.0	2	1	2	7.38916256157636	0								4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	20220810164500	https://www.newswire.ca/news-releases/government-of-canada-helps-saskatchewan-workers-develop-the-skills-they-need-to-succeed-in-today-s-workforce-829813316.html
1058058769	20220810	202208	2022	2022.6027											CAN	SASKATCHEWAN	CAN								0	071	071	07	2	7.4	2	1	2	7.38916256157636	0								4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	20220810164500	https://www.newswire.ca/news-releases/government-of-canada-helps-saskatchewan-workers-develop-the-skills-they-need-to-succeed-in-today-s-workforce-829813316.html
1058058770	20220810	202208	2022	2022.6027											CAN	BRITISH COLUMBIA	CAN								1	190	190	19	4	-10.0	1	1	1	-2.24971878515185	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220810164500	https://www.jurist.org/news/2022/08/canada-dispatch-canada-currently-seems-to-be-a-microcosm-for-what-worsening-climate-change-will-look-like/
1058058771	20220810	202208	2022	2022.6027											CHN	CHINA	CHN								1	042	042	04	1	1.9	10	1	10	-2.19560878243513	0								4	Taiwan Strait, Taiwan (general), Taiwan	TW	TW00		24	119	-2637942	4	Taiwan Strait, Taiwan (general), Taiwan	TW	TW00		24	119	-2637942	20220810164500	https://focustaiwan.tw/politics/202208100023
1058058772	20220810	202208	2022	2022.6027											CHRPRO210	LUTHERAN				CHR	PRO				0	046	046	04	1	7.0	4	1	4	1.82704019488429	0								3	Ashland, Iowa, United States	US	USIA	IA179	40.9586	-92.2366	464451	3	Ashland, Iowa, United States	US	USIA	IA179	40.9586	-92.2366	464451	20220810164500	https://wahoo-ashland-waverly.com/community/ashland/american-lutheran-celebrates-75th-anniversary/article_3a7e56ec-18bb-11ed-bd3b-3f725400b351.html
1058058773	20220810	202208	2022	2022.6027											COP	POLICE						COP			0	020	020	02	1	3.0	2	1	2	-6.27802690582959	0								3	Franklin County, Indiana, United States	US	USIN		39.4231	-85.0127	450352	3	Franklin County, Indiana, United States	US	USIN		39.4231	-85.0127	450352	20220810164500	https://www.foxnews.com/us/indiana-police-chief-officer-suspended-arresting-council-candidate-thought-anti-cop
1058058774	20220810	202208	2022	2022.6027											COP	POLICE						COP			0	020	020	02	1	3.0	6	1	6	-6.27802690582959	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20220810164500	https://www.foxnews.com/us/indiana-police-chief-officer-suspended-arresting-council-candidate-thought-anti-cop
1058058775	20220810	202208	2022	2022.6027											COP	DEPUTIES						COP			1	042	042	04	1	1.9	10	1	10	-9.5522388059702	0								2	North Dakota, United States	US	USND		47.5362	-99.793	ND	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	20220810164500	https://www.dl-online.com/news/local/court-news-charges-dismissed-against-moorhead-woman-found-in-stolen-truck
1058058776	20220810	202208	2022	2022.6027											COP	POLICE						COP			1	043	043	04	1	2.8	3	1	3	-6.31443298969072	0								3	Islamic Center, California, United States	US	USCA		37.9766	-121.218	1827678	3	Islamic Center, California, United States	US	USCA		37.9766	-121.218	1827678	20220810164500	https://www.thetrace.org/newsletter/california-medicaid-violence-prevention/
1058058777	20220810	202208	2022	2022.6027											COP	POLICEMAN						COP			1	050	050	05	1	3.5	5	1	5	-7.48663101604275	0								4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20220810164500	https://www.philstar.com/nation/2022/08/11/2201859/couple-caught-p876-million-drugs
1058058778	20220810	202208	2022	2022.6027											COP	POLICE						COP			0	051	051	05	1	3.4	4	1	4	-5.9746529873265	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20220810164500	https://truthout.org/articles/there-are-good-reasons-to-defund-the-fbi-they-have-nothing-to-do-with-trump/
1058058779	20220810	202208	2022	2022.6027											COP	POLICE						COP			0	051	051	05	1	3.4	6	1	6	-5.9746529873265	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220810164500	https://truthout.org/articles/there-are-good-reasons-to-defund-the-fbi-they-have-nothing-to-do-with-trump/
1058058780	20220810	202208	2022	2022.6027											COP	DEPUTIES						COP			1	060	060	06	2	6.0	10	1	10	-9.5522388059702	0								2	North Dakota, United States	US	USND		47.5362	-99.793	ND	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	20220810164500	https://www.dl-online.com/news/local/court-news-charges-dismissed-against-moorhead-woman-found-in-stolen-truck
1058058781	20220810	202208	2022	2022.6027											COP	POLICE						COP			0	112	112	11	3	-2.0	10	1	10	-6.31443298969072	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20220810164500	https://www.thetrace.org/newsletter/california-medicaid-violence-prevention/
1058058782	20220810	202208	2022	2022.6027											CVL	VOTER						CVL			0	020	020	02	1	3.0	6	1	6	-0.61728395061728	0								3	Natrona County, Wyoming, United States	US	USWY		42.9666	-106.784	1605077	3	Natrona County, Wyoming, United States	US	USWY		42.9666	-106.784	1605077	20220810164500	https://www.businessinsider.com/wyoming-voters-will-decide-liz-cheneys-fate-august-16-primary-2022-8
1058058783	20220810	202208	2022	2022.6027											CVL	VOTER						CVL			0	020	020	02	1	3.0	4	1	4	-0.61728395061728	0								2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20220810164500	https://www.businessinsider.com/wyoming-voters-will-decide-liz-cheneys-fate-august-16-primary-2022-8
1058058784	20220810	202208	2022	2022.6027											CVL	TRAVELER						CVL			0	036	036	03	1	4.0	10	1	10	2.52873563218391	0								1	Anguilla	AV	AV		18.216667	-63.05	AV	1	Anguilla	AV	AV		18.216667	-63.05	AV	20220810164500	https://www.washingtonpost.com/travel/2022/08/10/pro-tips-finding-little-space-vacation/
1058058785	20220810	202208	2022	2022.6027											CVL	COMMUNITY						CVL			1	036	036	03	1	4.0	10	1	10	1.64319248826291	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20220810164500	https://www.newsminer.com/news/local_news/rain-doesnt-dampen-spirits-at-dog-parks-reopening/article_c2b40edc-177e-11ed-bd64-ff34898fbd34.html
1058058786	20220810	202208	2022	2022.6027											CVL	COMMUNITY						CVL			1	040	040	04	1	1.0	4	1	4	-0.88495575221238	0								3	South Bend, Indiana, United States	US	USIN		41.6834	-86.25	452796	3	South Bend, Indiana, United States	US	USIN		41.6834	-86.25	452796	20220810164500	https://www.southbendtribune.com/story/news/local/2022/08/10/community-meeting-wednesday-south-bend-mental-health-crisis-help/65398561007/
1058058787	20220810	202208	2022	2022.6027											CVL	HIKER						CVL			0	041	041	04	1	1.0	5	1	5	-4.67836257309942	0								4	Carlow, Carlow, Ireland	EI	EI01	18292	52.8408	-6.92611	-1501356	4	Carlow, Carlow, Ireland	EI	EI01	18292	52.8408	-6.92611	-1501356	20220810164500	https://www.thesun.ie/news/9232267/severe-orange-fire-warning-nationwide-ireland-sizzles-scorching-heatwave/
1058058788	20220810	202208	2022	2022.6027											CVL	COMMUNITY						CVL			0	042	042	04	1	1.9	2	1	2	-4.4973544973545	0								3	Key Largo, Florida, United States	US	USFL		25.0865	-80.4473	294458	3	Florida Keys, Florida, United States	US	USFL		24.6671	-81.5831	294585	20220810164500	https://haitiprogres.com/news/2022/08/10/newsreel-30/
1058058789	20220810	202208	2022	2022.6027											CVL	COMMUNITY						CVL			1	046	046	04	1	7.0	4	1	4	-0.88495575221238	0								3	South Bend, Indiana, United States	US	USIN		41.6834	-86.25	452796	3	South Bend, Indiana, United States	US	USIN		41.6834	-86.25	452796	20220810164500	https://www.southbendtribune.com/story/news/local/2022/08/10/community-meeting-wednesday-south-bend-mental-health-crisis-help/65398561007/
1058058790	20220810	202208	2022	2022.6027											DEU	GERMANY	DEU								1	173	173	17	4	-5.0	4	1	4	-6.70103092783505	0								4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	20220810164500	https://arynews.tv/international-media-speaks-up-against-ary-news-victimization/
1058058791	20220810	202208	2022	2022.6027											EDU	SCHOOL						EDU			0	042	042	04	1	1.9	2	1	2	1.62162162162162	0								3	Humphrey School, Michigan, United States	US	USMI		42.2431	-84.6464	628811	3	Humphrey School, Michigan, United States	US	USMI		42.2431	-84.6464	628811	20220810164500	https://www.hhh.umn.edu/news/aspiring-young-leaders-cap-junior-summer-institute-humphrey-school
1058058792	20220810	202208	2022	2022.6027											EDU	STUDENT						EDU			1	042	042	04	1	1.9	10	1	10	5.97826086956522	0								2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20220810164500	https://z963.com/auhshay/
1058058793	20220810	202208	2022	2022.6027											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	5	1	5	1.62162162162162	0								2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20220810164500	https://www.hhh.umn.edu/news/aspiring-young-leaders-cap-junior-summer-institute-humphrey-school
