1058035377	20210810	202108	2021	2021.6027	CHN	CHINA	CHN								TWN	TAIWAN	TWN								1	036	036	03	1	4.0	8	1	8	-4.40191387559808	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Republic Of China, Taiwan (general), Taiwan	TW	TW00	13277	24	121	-2637939	4	Republic Of China, Taiwan (general), Taiwan	TW	TW00	13277	24	121	-2637939	20220810140000	https://www.theepochtimes.com/chinese-military-exercises-demand-expedited-arming-of-taiwan_4651034.html
1058035378	20210810	202108	2021	2021.6027	CHN	CHINA	CHN								TWN	TAIWAN	TWN								1	036	036	03	1	4.0	2	1	2	-4.40191387559808	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20220810140000	https://www.theepochtimes.com/chinese-military-exercises-demand-expedited-arming-of-taiwan_4651034.html
1058035379	20210810	202108	2021	2021.6027	CHNGOV	XI JINPING	CHN					GOV													0	020	020	02	1	3.0	10	1	10	6.49895178197065	4	Montego, Saint James, Jamaica	JM	JM12	18429	18.4712	-77.9188	-3752832	0								4	Montego, Saint James, Jamaica	JM	JM12	18429	18.4712	-77.9188	-3752832	20220810140000	https://www.fmprc.gov.cn/mfa_eng/wjb_663304/zwjg_665342/zwbd_665378/202207/t20220718_10722656.html
1058035380	20210810	202108	2021	2021.6027	COP	POLICE						COP			MOS	MUSLIM				MOS					1	173	173	17	4	-5.0	2	1	2	-6.52173913043478	3	Albuquerque, New Mexico, United States	US	USNM	NM001	35.0845	-106.651	928679	1	Afghanistan	AF	AF		33	66	AF	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	20220810140000	https://pmnewsnigeria.com/2022/08/10/afghan-man-syed-charged-with-the-killing-of-muslims-in-new-mexico/
1058035381	20210810	202108	2021	2021.6027	COP	POLICE						COP			MOS	MUSLIM				MOS					1	173	173	17	4	-5.0	2	1	2	-6.52173913043478	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	1	Afghanistan	AF	AF		33	66	AF	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	20220810140000	https://pmnewsnigeria.com/2022/08/10/afghan-man-syed-charged-with-the-killing-of-muslims-in-new-mexico/
1058035382	20210810	202108	2021	2021.6027	COP	POLICE						COP			MOS	MUSLIM				MOS					1	173	173	17	4	-5.0	2	1	2	-6.52173913043478	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	20220810140000	https://pmnewsnigeria.com/2022/08/10/afghan-man-syed-charged-with-the-killing-of-muslims-in-new-mexico/
1058035383	20210810	202108	2021	2021.6027	CVL	COMMUNITY						CVL													0	013	013	01	1	0.4	6	1	6	-3.32829046898639	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20220810140000	https://www.dailyrecord.co.uk/news/local-news/grim-toll-alcohol-deaths-forth-27706661
1058035384	20210810	202108	2021	2021.6027	GBR	UNITED KINGDOM	GBR																		1	013	013	01	1	0.4	2	1	2	2.78293135435993	4	Grasmere, Cumbria, United Kingdom	UK	UKC9	40102	54.45	-3.01667	-2597418	0								4	Grasmere, Cumbria, United Kingdom	UK	UKC9	40102	54.45	-3.01667	-2597418	20220810140000	https://cumbriacrack.com/2022/08/10/work-set-to-start-on-kendals-abbot-hall-revamp/
1058035385	20210810	202108	2021	2021.6027	GBR	UNITED KINGDOM	GBR								CVL	COMMUNITY						CVL			0	013	013	01	1	0.4	4	1	4	-3.32829046898639	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220810140000	https://www.dailyrecord.co.uk/news/local-news/grim-toll-alcohol-deaths-forth-27706661
1058035386	20210810	202108	2021	2021.6027	GBR	UNITED KINGDOM	GBR								CVL	COMMUNITY						CVL			0	020	020	02	1	3.0	4	1	4	-3.32829046898639	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220810140000	https://www.dailyrecord.co.uk/news/local-news/grim-toll-alcohol-deaths-forth-27706661
1058035387	20210810	202108	2021	2021.6027	GBR	UNITED KINGDOM	GBR								GOV	CHIEF EXECUTIVE						GOV			1	013	013	01	1	0.4	2	1	2	2.78293135435993	4	Grasmere, Cumbria, United Kingdom	UK	UKC9	40102	54.45	-3.01667	-2597418	4	Grasmere, Cumbria, United Kingdom	UK	UKC9	40102	54.45	-3.01667	-2597418	4	Grasmere, Cumbria, United Kingdom	UK	UKC9	40102	54.45	-3.01667	-2597418	20220810140000	https://cumbriacrack.com/2022/08/10/work-set-to-start-on-kendals-abbot-hall-revamp/
1058035388	20210810	202108	2021	2021.6027	GOV	CHIEF EXECUTIVE						GOV													1	013	013	01	1	0.4	3	1	3	2.78293135435993	4	Grasmere, Cumbria, United Kingdom	UK	UKC9	40102	54.45	-3.01667	-2597418	0								4	Grasmere, Cumbria, United Kingdom	UK	UKC9	40102	54.45	-3.01667	-2597418	20220810140000	https://cumbriacrack.com/2022/08/10/work-set-to-start-on-kendals-abbot-hall-revamp/
1058035389	20210810	202108	2021	2021.6027	KEN	KENYA	KEN								LEG	MEMBER OF PARLIAMENT						LEG			0	051	051	05	1	3.4	8	1	8	0.5730659025788	4	Ainabkoi, Rift Valley, Kenya	KE	KE08	18585	-0.683333	35.1	-2241512	4	Ainabkoi, Rift Valley, Kenya	KE	KE08	18585	-0.683333	35.1	-2241512	4	Ainabkoi, Rift Valley, Kenya	KE	KE08	18585	-0.683333	35.1	-2241512	20220810140000	https://www.capitalfm.co.ke/news/2022/08/jubilees-kibiru-concedes-defeat-in-kirinyaga-narc-kenyas-kabando-submits-in-nyeri/
1058035390	20210810	202108	2021	2021.6027	TWN	TAIWAN	TWN								CHN	CHINA	CHN								1	036	036	03	1	4.0	8	1	8	-4.40191387559808	4	Republic Of China, Taiwan (general), Taiwan	TW	TW00	13277	24	121	-2637939	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Republic Of China, Taiwan (general), Taiwan	TW	TW00	13277	24	121	-2637939	20220810140000	https://www.theepochtimes.com/chinese-military-exercises-demand-expedited-arming-of-taiwan_4651034.html
1058035391	20210810	202108	2021	2021.6027	TWN	TAIWAN	TWN								CHN	CHINA	CHN								1	036	036	03	1	4.0	2	1	2	-4.40191387559808	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20220810140000	https://www.theepochtimes.com/chinese-military-exercises-demand-expedited-arming-of-taiwan_4651034.html
1058035392	20210810	202108	2021	2021.6027	USA	UNITED STATES	USA								COP	PRISON						COP			0	173	173	17	4	-5.0	2	1	2	-5.90476190476191	2	New York, United States	US	USNY		42.1497	-74.9384	NY	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220810140000	https://chicago.suntimes.com/2022/8/10/23299670/r-kelly-trial-feds-nothing-deceptive-private-email-prosecutor-contact-journalist
1058035393	20210810	202108	2021	2021.6027	USACOP	UNITED STATES	USA					COP			MOS	MUSLIM				MOS					1	173	173	17	4	-5.0	2	1	2	-6.52173913043478	3	Albuquerque, New Mexico, United States	US	USNM	NM001	35.0845	-106.651	928679	1	Afghanistan	AF	AF		33	66	AF	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	20220810140000	https://pmnewsnigeria.com/2022/08/10/afghan-man-syed-charged-with-the-killing-of-muslims-in-new-mexico/
1058035394	20210810	202108	2021	2021.6027	USACOP	UNITED STATES	USA					COP			MOS	MUSLIM				MOS					1	173	173	17	4	-5.0	2	1	2	-6.52173913043478	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	1	Afghanistan	AF	AF		33	66	AF	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	20220810140000	https://pmnewsnigeria.com/2022/08/10/afghan-man-syed-charged-with-the-killing-of-muslims-in-new-mexico/
