1058054642	20210810	202108	2021	2021.6027	GBR	BIRMINGHAM	GBR								GOV	GOVERNMENT						GOV			0	040	040	04	1	1.0	10	1	10	3.3195020746888	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20220810161500	https://www.birminghammail.co.uk/news/midlands-news/birmingham-interested-hosting-eurovision-doesnt-24722816
1058054643	20210810	202108	2021	2021.6027	GBR	UNITED KINGDOM	GBR								MNCCAN	TESCO	CAN					MNC			1	042	042	04	1	1.9	4	1	4	-5.3156146179402	4	Inverness, Highland, United Kingdom	UK	UKV3	40172	57.4667	-4.23333	-2599537	4	Inverness, Highland, United Kingdom	UK	UKV3	40172	57.4667	-4.23333	-2599537	4	Inverness, Highland, United Kingdom	UK	UKV3	40172	57.4667	-4.23333	-2599537	20220810161500	https://www.inverness-courier.co.uk/news/national/jury-to-begin-deliberations-in-trial-of-pensioner-over-crash-that-killed-baby-55378/
1058054644	20210810	202108	2021	2021.6027	GBR	UNITED KINGDOM	GBR								MNCCAN	TESCO	CAN					MNC			1	042	042	04	1	1.9	4	1	4	-5.3156146179402	4	Waterbeach, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2667	0.2	-2610968	4	Inverness, Highland, United Kingdom	UK	UKV3	40172	57.4667	-4.23333	-2599537	4	Inverness, Highland, United Kingdom	UK	UKV3	40172	57.4667	-4.23333	-2599537	20220810161500	https://www.inverness-courier.co.uk/news/national/jury-to-begin-deliberations-in-trial-of-pensioner-over-crash-that-killed-baby-55378/
1058054645	20210810	202108	2021	2021.6027	GBR	BIRMINGHAM	GBR								UKR	UKRAINE	UKR								0	043	043	04	1	2.8	10	1	10	3.3195020746888	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20220810161500	https://www.birminghammail.co.uk/news/midlands-news/birmingham-interested-hosting-eurovision-doesnt-24722816
1058054646	20210810	202108	2021	2021.6027	GOV	FOREIGN MINIST						GOV			CHN	CHINA	CHN								0	040	040	04	1	1.0	2	1	2	1.22390208783297	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20220810161500	https://www.india-briefing.com/news/india-wants-chabahar-port-to-be-a-conduit-for-trade-to-central-asia-russia-25666.html
1058054647	20210810	202108	2021	2021.6027	GOV	FOREIGN MINIST						GOV			CHN	SHANGHAI	CHN								0	040	040	04	1	1.0	1	1	1	1.22390208783297	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Chahbahar, Hamadan, Iran	IR	IR09	40971	35.0428	49.2039	-3057400	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20220810161500	https://www.india-briefing.com/news/india-wants-chabahar-port-to-be-a-conduit-for-trade-to-central-asia-russia-25666.html
1058054648	20210810	202108	2021	2021.6027	GOV	FOREIGN MINIST						GOV			CHN	SHANGHAI	CHN								0	040	040	04	1	1.0	5	1	5	1.22390208783297	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20220810161500	https://www.india-briefing.com/news/india-wants-chabahar-port-to-be-a-conduit-for-trade-to-central-asia-russia-25666.html
1058054649	20210810	202108	2021	2021.6027	GOV	GOVERNMENT						GOV			GBR	BIRMINGHAM	GBR								0	040	040	04	1	1.0	10	1	10	3.3195020746888	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20220810161500	https://www.birminghammail.co.uk/news/midlands-news/birmingham-interested-hosting-eurovision-doesnt-24722816
1058054650	20210810	202108	2021	2021.6027	JUD	HIGH COURT						JUD			IND	BOMBAY	IND								0	100	100	10	3	-5.0	2	1	2	-8.10234541577828	4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20220810161500	https://www.prokerala.com/news/articles/a1334208.html
1058054651	20210810	202108	2021	2021.6027	MNCCAN	TESCO	CAN					MNC													1	043	043	04	1	2.8	2	1	2	-5.3156146179402	4	Waterbeach, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2667	0.2	-2610968	0								4	Waterbeach, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2667	0.2	-2610968	20220810161500	https://www.inverness-courier.co.uk/news/national/jury-to-begin-deliberations-in-trial-of-pensioner-over-crash-that-killed-baby-55378/
1058054652	20210810	202108	2021	2021.6027	MNCCAN	TESCO	CAN					MNC			GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	8	1	8	-5.3156146179402	4	Waterbeach, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2667	0.2	-2610968	4	Waterbeach, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2667	0.2	-2610968	4	Waterbeach, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2667	0.2	-2610968	20220810161500	https://www.inverness-courier.co.uk/news/national/jury-to-begin-deliberations-in-trial-of-pensioner-over-crash-that-killed-baby-55378/
1058054653	20210810	202108	2021	2021.6027	UKR	UKRAINE	UKR								GBR	BIRMINGHAM	GBR								0	042	042	04	1	1.9	10	1	10	3.3195020746888	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20220810161500	https://www.birminghammail.co.uk/news/midlands-news/birmingham-interested-hosting-eurovision-doesnt-24722816
1058054654	20210810	202108	2021	2021.6027	USA	MICHIGAN	USA																		1	070	070	07	2	7.0	2	1	2	0	3	Port Huron, Michigan, United States	US	USMI	MI147	42.9709	-82.4249	1624839	0								3	Port Huron, Michigan, United States	US	USMI		42.9709	-82.4249	1624839	20220810161500	https://www.thetimesherald.com/story/news/2022/08/09/millions-worth-resurfacing-work-set-griswold-other-streets-next-year/10274327002/
1058054655	20220711	202207	2022	2022.5233	USA	TEXAS	USA																		1	1712	171	17	4	-9.2	5	1	5	1.12721417069244	3	Red Rock, California, United States	US	USCA	CA013	37.9291	-122.431	231369	0								3	Red Rock, California, United States	US	USCA		37.9291	-122.431	231369	20220810161500	https://www.yogonet.com/international/news/2022/08/10/63773-red-rock-resorts-posts-one-of-its-bestever-quarters-in-q2-as-it-eyes-goal-to-double-portfolio-size-by-2030
1058054656	20220711	202207	2022	2022.5233	USA	WISCONSIN	USA								USAJUD	UNITED STATES	USA					JUD			0	090	090	09	2	-2.0	4	1	4	-3.27272727272727	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20220810161500	https://www.nbcnews.com/politics/robin-vos-wins-trump-wisconsin-rcna42413
1058054657	20220711	202207	2022	2022.5233	USAJUD	WISCONSIN	USA					JUD													0	090	090	09	2	-2.0	6	1	6	-3.27272727272727	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	0								2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20220810161500	https://www.nbcnews.com/politics/robin-vos-wins-trump-wisconsin-rcna42413
1058054658	20220803	202208	2022	2022.5836											AFR	AFRICA	AFR								1	042	042	04	1	1.9	3	1	3	-3.07971014492753	0								1	Ghana	GH	GH		8	-2	GH	4	Maputo, Maputo, Mozambique	MZ	MZ04	41374	-25.9653	32.5892	-319029	20220810161500	https://www.thezimbabwemail.com/world-news/us-ambassador-to-un-accused-of-attempt-to-bully-african-countries-over-ukraine/
1058054659	20220803	202208	2022	2022.5836											LEG	REPRESENTATIVES						LEG			1	042	042	04	1	1.9	2	1	2	-0.1953125	0								4	Inverness, Highland, United Kingdom	UK	UKV3	40172	57.4667	-4.23333	-2599537	4	Inverness, Highland, United Kingdom	UK	UKV3	40172	57.4667	-4.23333	-2599537	20220810161500	https://www.inverness-courier.co.uk/news/mp-to-host-a-discussion-on-cost-of-energy-crisis-284030/
1058054660	20220803	202208	2022	2022.5836	AFR	AFRICA	AFR																		1	043	043	04	1	2.8	3	1	3	-3.07971014492753	1	Ghana	GH	GH		8	-2	GH	0								4	Maputo, Maputo, Mozambique	MZ	MZ04	41374	-25.9653	32.5892	-319029	20220810161500	https://www.thezimbabwemail.com/world-news/us-ambassador-to-un-accused-of-attempt-to-bully-african-countries-over-ukraine/
1058054661	20220803	202208	2022	2022.5836	AFR	AFRICA	AFR								UKR	UKRAINE	UKR								1	043	043	04	1	2.8	1	1	1	-3.07971014492753	4	Maputo, Maputo, Mozambique	MZ	MZ04	41374	-25.9653	32.5892	-319029	1	Ukraine	UP	UP		49	32	UP	4	Maputo, Maputo, Mozambique	MZ	MZ04	41374	-25.9653	32.5892	-319029	20220810161500	https://www.thezimbabwemail.com/world-news/us-ambassador-to-un-accused-of-attempt-to-bully-african-countries-over-ukraine/
1058054662	20220803	202208	2022	2022.5836	AFR	AFRICA	AFR								UKR	UKRAINE	UKR								1	043	043	04	1	2.8	1	1	1	-3.07971014492753	1	Ghana	GH	GH		8	-2	GH	1	Ukraine	UP	UP		49	32	UP	1	Ghana	GH	GH		8	-2	GH	20220810161500	https://www.thezimbabwemail.com/world-news/us-ambassador-to-un-accused-of-attempt-to-bully-african-countries-over-ukraine/
1058054663	20220803	202208	2022	2022.5836	DEU	GERMANY	DEU								BUS	COMPANY						BUS			1	112	112	11	3	-2.0	4	2	4	-5.12820512820513	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20220810161500	https://www.fox10phoenix.com/news/elon-musk-sells-tesla-shares-ahead-of-twitter-fight
1058054664	20220803	202208	2022	2022.5836	GOV	MINIST OF STATE						GOV			ISL	ICELAND	ISL								1	036	036	03	1	4.0	2	1	2	1.04895104895105	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	Reykjavik, (IC10), Iceland	IC	IC10	17529	64.15	-21.95	-2651804	4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	20220810161500	https://www.latestly.com/agency-news/world-news-mos-meenakashi-lekhi-to-visit-norway-iceland-and-malta-next-week-4066927.html
1058054665	20220803	202208	2022	2022.5836	GOV	MINIST OF STATE						GOV			ISL	ICELAND	ISL								1	036	036	03	1	4.0	2	1	2	1.04895104895105	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	20220810161500	https://www.latestly.com/agency-news/world-news-mos-meenakashi-lekhi-to-visit-norway-iceland-and-malta-next-week-4066927.html
1058054666	20220803	202208	2022	2022.5836	GOV	MINIST OF STATE						GOV			MLT	MALTA	MLT								1	036	036	03	1	4.0	2	1	2	1.04895104895105	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	Valletta, Malta (general), Malta	MT	MT00	19479	35.8997	14.5147	-19310	4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	20220810161500	https://www.latestly.com/agency-news/world-news-mos-meenakashi-lekhi-to-visit-norway-iceland-and-malta-next-week-4066927.html
1058054667	20220803	202208	2022	2022.5836	GOV	MINIST OF STATE						GOV			MLT	MALTA	MLT								1	036	036	03	1	4.0	2	1	2	1.04895104895105	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	Reykjavik, (IC10), Iceland	IC	IC10	17529	64.15	-21.95	-2651804	4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	20220810161500	https://www.latestly.com/agency-news/world-news-mos-meenakashi-lekhi-to-visit-norway-iceland-and-malta-next-week-4066927.html
1058054668	20220803	202208	2022	2022.5836	GOV	MINIST OF STATE						GOV			NOR	NORWAY	NOR								1	036	036	03	1	4.0	4	1	4	1.04895104895105	4	Valletta, Malta (general), Malta	MT	MT00	19479	35.8997	14.5147	-19310	4	Valletta, Malta (general), Malta	MT	MT00	19479	35.8997	14.5147	-19310	4	Valletta, Malta (general), Malta	MT	MT00	19479	35.8997	14.5147	-19310	20220810161500	https://www.latestly.com/agency-news/world-news-mos-meenakashi-lekhi-to-visit-norway-iceland-and-malta-next-week-4066927.html
1058054669	20220803	202208	2022	2022.5836	IND	NEW DELHI	IND								ISL	ICELAND	ISL								1	036	036	03	1	4.0	2	1	2	1.04895104895105	4	Valletta, Malta (general), Malta	MT	MT00	19479	35.8997	14.5147	-19310	4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	20220810161500	https://www.latestly.com/agency-news/world-news-mos-meenakashi-lekhi-to-visit-norway-iceland-and-malta-next-week-4066927.html
1058054670	20220803	202208	2022	2022.5836	IND	NEW DELHI	IND								ISL	ICELAND	ISL								1	036	036	03	1	4.0	4	1	4	1.04895104895105	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	Reykjavik, (IC10), Iceland	IC	IC10	17529	64.15	-21.95	-2651804	4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	20220810161500	https://www.latestly.com/agency-news/world-news-mos-meenakashi-lekhi-to-visit-norway-iceland-and-malta-next-week-4066927.html
1058054671	20220803	202208	2022	2022.5836	IND	NEW DELHI	IND								MLT	MALTA	MLT								1	036	036	03	1	4.0	2	1	2	1.04895104895105	4	Valletta, Malta (general), Malta	MT	MT00	19479	35.8997	14.5147	-19310	4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	20220810161500	https://www.latestly.com/agency-news/world-news-mos-meenakashi-lekhi-to-visit-norway-iceland-and-malta-next-week-4066927.html
1058054672	20220803	202208	2022	2022.5836	IND	NEW DELHI	IND								MLT	MALTA	MLT								1	036	036	03	1	4.0	4	1	4	1.04895104895105	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	Valletta, Malta (general), Malta	MT	MT00	19479	35.8997	14.5147	-19310	4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	20220810161500	https://www.latestly.com/agency-news/world-news-mos-meenakashi-lekhi-to-visit-norway-iceland-and-malta-next-week-4066927.html
1058054673	20220803	202208	2022	2022.5836	IND	NEW DELHI	IND								NOR	NORWAY	NOR								1	036	036	03	1	4.0	6	1	6	1.04895104895105	4	Valletta, Malta (general), Malta	MT	MT00	19479	35.8997	14.5147	-19310	4	Valletta, Malta (general), Malta	MT	MT00	19479	35.8997	14.5147	-19310	4	Valletta, Malta (general), Malta	MT	MT00	19479	35.8997	14.5147	-19310	20220810161500	https://www.latestly.com/agency-news/world-news-mos-meenakashi-lekhi-to-visit-norway-iceland-and-malta-next-week-4066927.html
1058054674	20220803	202208	2022	2022.5836	IRQLEG	IRAQ	IRQ					LEG													1	190	190	19	4	-10.0	10	2	10	-4.79704797047971	1	Iraq	IZ	IZ		33	44	IZ	0								1	Iraq	IZ	IZ		33	44	IZ	20220810161500	https://www.sfgate.com/news/article/Iraq-Shiite-cleric-behind-parliament-sit-in-steps-17364353.php
1058054675	20220803	202208	2022	2022.5836	IRQLEG	IRAQ	IRQ					LEG			GOV	GOVERNMENT						GOV			1	190	190	19	4	-10.0	10	2	10	-4.79704797047971	1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	20220810161500	https://www.sfgate.com/news/article/Iraq-Shiite-cleric-behind-parliament-sit-in-steps-17364353.php
1058054676	20220803	202208	2022	2022.5836	LEG	REPRESENTATIVES						LEG													1	043	043	04	1	2.8	2	1	2	-0.1953125	4	Inverness, Highland, United Kingdom	UK	UKV3	40172	57.4667	-4.23333	-2599537	0								4	Inverness, Highland, United Kingdom	UK	UKV3	40172	57.4667	-4.23333	-2599537	20220810161500	https://www.inverness-courier.co.uk/news/mp-to-host-a-discussion-on-cost-of-energy-crisis-284030/
1058054677	20220803	202208	2022	2022.5836	LEGJUD	SENATE						LEG	JUD												0	190	190	19	4	-10.0	6	1	6	-5.01730103806228	2	Utah, United States	US	USUT		40.1135	-111.854	UT	0								2	Utah, United States	US	USUT		40.1135	-111.854	UT	20220810161500	https://www.foxnews.com/opinion/trump-raid-8-important-questions-senate-judiciary-committee-member
1058054678	20220803	202208	2022	2022.5836	UKR	UKRAINE	UKR								AFR	AFRICA	AFR								1	042	042	04	1	1.9	1	1	1	-3.07971014492753	1	Ukraine	UP	UP		49	32	UP	4	Maputo, Maputo, Mozambique	MZ	MZ04	41374	-25.9653	32.5892	-319029	4	Maputo, Maputo, Mozambique	MZ	MZ04	41374	-25.9653	32.5892	-319029	20220810161500	https://www.thezimbabwemail.com/world-news/us-ambassador-to-un-accused-of-attempt-to-bully-african-countries-over-ukraine/
1058054679	20220803	202208	2022	2022.5836	UKR	UKRAINE	UKR								AFR	AFRICA	AFR								1	042	042	04	1	1.9	1	1	1	-3.07971014492753	1	Ukraine	UP	UP		49	32	UP	1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20220810161500	https://www.thezimbabwemail.com/world-news/us-ambassador-to-un-accused-of-attempt-to-bully-african-countries-over-ukraine/
1058054680	20220803	202208	2022	2022.5836	UKR	UKRAINE	UKR								GOV	AUTHORITIES						GOV			1	013	013	01	1	0.4	4	1	4	-9.04684975767367	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20220810161500	https://www.ibtimes.com/russia-tv-journalist-faces-jail-anti-putin-protest-3600360
1058054681	20220803	202208	2022	2022.5836	USA	TEXAS	USA								LEGJUD	SENATE						LEG	JUD		0	010	010	01	1	0.0	6	1	6	-5.422314911366	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220810161500	https://thefederalist.com/2022/08/10/fbis-trump-raid-reinforces-deep-state-g-men-as-the-bad-guys/
1058054682	20220803	202208	2022	2022.5836	USA	UNITED STATES	USA								LEGJUD	SENATE						LEG	JUD		0	010	010	01	1	0.0	4	1	4	-5.422314911366	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220810161500	https://thefederalist.com/2022/08/10/fbis-trump-raid-reinforces-deep-state-g-men-as-the-bad-guys/
1058054683	20220803	202208	2022	2022.5836	USA	UNITED STATES	USA								LEGJUD	SENATE						LEG	JUD		0	190	190	19	4	-10.0	4	1	4	-5.01730103806228	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20220810161500	https://www.foxnews.com/opinion/trump-raid-8-important-questions-senate-judiciary-committee-member
1058054684	20220809	202208	2022	2022.6000	ARE	UNITED ARAB EMIRATES	ARE																		0	161	161	16	4	-4.0	4	1	4	-2.68886043533931	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20220810161500	https://www.dailypost.co.uk/news/north-wales-news/ryan-giggs-trial-hears-kate-24721084
1058054685	20220810	202208	2022	2022.6027											AFR	AFRICA	AFR								0	045	045	04	1	5.0	4	1	4	0.74024226110364	0								4	Sharm El Sheikh, Janub Sina', Egypt	EG	EG26	66041	27.8518	34.305	-302053	4	Sharm El Sheikh, Janub Sina', Egypt	EG	EG26	66041	27.8518	34.305	-302053	20220810161500	https://www.capitalethiopia.com/2022/08/07/climate-resilience-in-africa/
1058054686	20220810	202208	2022	2022.6027											AFR	AFRICA	AFR								0	045	045	04	1	5.0	6	1	6	0.74024226110364	0								1	Ethiopia	ET	ET		8	38	ET	1	Ethiopia	ET	ET		8	38	ET	20220810161500	https://www.capitalethiopia.com/2022/08/07/climate-resilience-in-africa/
1058054687	20220810	202208	2022	2022.6027											AGR	FISHER						AGR			1	036	036	03	1	4.0	10	1	10	-9.77011494252874	0								4	Isipingo, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.997	30.9438	-1239452	4	Isipingo, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.997	30.9438	-1239452	20220810161500	https://www.enca.com/news/marine-pollution-kzn-fishermens-livelihoods-line
1058054688	20220810	202208	2022	2022.6027											ARE	UNITED ARAB EMIRATES	ARE								0	100	100	10	3	-5.0	4	1	4	-2.68886043533931	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20220810161500	https://www.dailypost.co.uk/news/north-wales-news/ryan-giggs-trial-hears-kate-24721084
1058054689	20220810	202208	2022	2022.6027											ATH	ATHEISM				ATH					0	042	042	04	1	1.9	10	1	10	-0.94517958412098	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220810161500	https://thefederalist.com/2022/08/10/b-j-novaks-vengeance-bridges-the-red-blue-divide-with-thoughtful-humor/
1058054690	20220810	202208	2022	2022.6027											BUS	COMPANY						BUS			1	020	020	02	1	3.0	10	1	10	0.87912087912088	0								4	Qui Nhon, Tinh Binh Dinh, Vietnam, Republic Of	VM	VM46	32227	13.7667	109.233	-3727579	4	Qui Nhon, Tinh Binh Dinh, Vietnam, Republic Of	VM	VM46	32227	13.7667	109.233	-3727579	20220810161500	https://www.theredstonerocket.com/news/article_bf6fc990-18c4-11ed-bf74-7fce0983cee9.html
1058054691	20220810	202208	2022	2022.6027											BUS	BUSINESS						BUS			1	036	036	03	1	4.0	8	1	8	8.04878048780488	0								4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	20220810161500	https://www.thehindu.com/news/cities/Hyderabad/titan-opens-smart-labs-in-hyderabad/article65755083.ece
