1058051885	20220810	202208	2022	2022.6027											AFGINSTAL	TALIBAN	AFG	TAL				INS			1	010	010	01	1	0.0	2	1	2	-4.95575221238938	0								1	Afghanistan	AF	AF		33	66	AF	1	United Kingdom	UK	UK		54	-4	UK	20220810160000	https://www.theguardian.com/politics/2022/aug/10/fcdo-error-reveals-data-on-afghan-teacher-in-hiding-from-taliban
1058051886	20220810	202208	2022	2022.6027											AFGINSTAL	TALIBAN	AFG	TAL				INS			1	010	010	01	1	0.0	8	1	8	-4.95575221238938	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220810160000	https://www.theguardian.com/politics/2022/aug/10/fcdo-error-reveals-data-on-afghan-teacher-in-hiding-from-taliban
1058051887	20220810	202208	2022	2022.6027											AFRCVL	AFRICA	AFR					CVL			0	043	043	04	1	2.8	4	1	4	0.86021505376344	0								1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20220810160000	https://worldscreen.com/tvreal/dan-mace-demonstrates-perseverance-with-the-bru-show/
1058051888	20220810	202208	2022	2022.6027											AGR	FARMER						AGR			1	042	042	04	1	1.9	10	1	10	-0.97799511002445	0								4	Numaligarh, Assam, India	IN	IN03	17593	26.6333	93.75	-2106441	4	Numaligarh, Assam, India	IN	IN03	17593	26.6333	93.75	-2106441	20220810160000	https://www.business-standard.com/article/current-affairs/ethanol-plants-to-generate-green-jobs-raise-farmer-income-pm-modi-122081001262_1.html
1058051889	20220810	202208	2022	2022.6027											ARE	DUBAI	ARE								1	042	042	04	1	1.9	3	1	3	5.78231292517006	0								4	Curragh, Cork, Ireland	EI	EI04	18290	51.7019	-9.65222	342312	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20220810160000	https://www.racingpost.com/news/latest/al-basti-equiworld-announced-as-new-title-sponsor-for-group-1-flying-five-stakes/572673
1058051890	20220810	202208	2022	2022.6027											BEL	BELGIUM	BEL								1	173	173	17	4	-5.0	4	1	4	-7.84	0								4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20220810160000	https://wlds.com/calhoun-co-sheriffs-department-announce-several-arrests-last-weekend/
1058051891	20220810	202208	2022	2022.6027											BUS	BUSINESS						BUS			1	020	020	02	1	3.0	10	1	10	-4.50450450450451	0								1	Cambodia	CB	CB		13	105	CB	1	Cambodia	CB	CB		13	105	CB	20220810160000	https://www.phnompenhpost.com/national/consumer-protection-officials-receive-anti-corruption-training
1058051892	20220810	202208	2022	2022.6027											BUS	BUSINESS						BUS			1	040	040	04	1	1.0	2	1	2	2.68456375838927	0								3	Charleston, South Carolina, United States	US	USSC	SC019	32.7766	-79.9309	1221516	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	20220810160000	https://www.postandcourier.com/kingstree/kingstree/community-news/broad-street-and-beyond-charleston-s-historic-nexus-of-power/article_30c6df22-13fa-11ed-a748-0312d7dc3303.html
1058051893	20220810	202208	2022	2022.6027											BUS	AIRLINE						BUS			1	040	040	04	1	1.0	6	1	6	-2.21774193548387	0								3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	20220810160000	https://www.foxbusiness.com/markets/american-airlines-passenger-alleges-racism-banned-plane-because-tone
1058051894	20220810	202208	2022	2022.6027											CAN	CANADA	CAN								1	141	141	14	3	-6.5	10	1	10	3.65168539325843	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20220810160000	https://www.theepochtimes.com/california-man-breaks-guinness-world-record-speed-eating-17-ghost-chili-peppers_4655356.html
1058051895	20220810	202208	2022	2022.6027											CHN	CHINA	CHN								1	170	170	17	4	-7.0	10	1	10	-1.26050420168068	0								4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	20220810160000	https://www.marketwatch.com/story/canadian-solar-subsidiary-to-build-solar-facility-in-china-271660145750
1058051896	20220810	202208	2022	2022.6027											CHR	CHRISTIAN				CHR					1	020	020	02	1	3.0	6	1	6	-5.35675082327113	0								2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20220810160000	https://www.govexec.com/defense/2022/08/twice-accused-sexual-assault-he-was-let-go-army-commanders-he-attacked-again/375579/
1058051897	20220810	202208	2022	2022.6027											CHR	CHRISTIAN				CHR					1	060	060	06	2	6.0	3	1	3	1.6	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20220810160000	http://www.msn.com/en-nz/lifestyle/style/johnny-depp-signs-seven-figure-fragrance-deal-dior-would-roll-in-his-grave/ar-AA10w7q0
1058051898	20220810	202208	2022	2022.6027											CHR	CHRISTIAN				CHR					1	084	084	08	2	7.0	3	1	3	-7.5685903500473	0								4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	20220810160000	https://www.crosswalk.com/headlines/terrorists-kill-kidnap-christians-in-northern-nigeria.html
1058051899	20220810	202208	2022	2022.6027											CHR	CHRISTIAN				CHR					1	0841	084	08	2	7.0	4	1	4	-7.5685903500473	0								4	Chikun, Kaduna, Nigeria	NI	NI23	191092	10.2691	7.10845	-2003768	4	Chikun, Kaduna, Nigeria	NI	NI23	191092	10.2691	7.10845	-2003768	20220810160000	https://www.crosswalk.com/headlines/terrorists-kill-kidnap-christians-in-northern-nigeria.html
1058051900	20220810	202208	2022	2022.6027											CHR	CHRISTIAN				CHR					1	0841	084	08	2	7.0	1	1	1	-7.5685903500473	0								4	Kajuru, Kaduna, Nigeria	NI	NI23	191100	10.2627	7.62451	10496840	4	Kajuru, Kaduna, Nigeria	NI	NI23	191100	10.2627	7.62451	10496840	20220810160000	https://www.crosswalk.com/headlines/terrorists-kill-kidnap-christians-in-northern-nigeria.html
1058051901	20220810	202208	2022	2022.6027											COP	POLICE						COP			1	040	040	04	1	1.0	2	1	2	1.13765642775882	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220810160000	https://power98fm.com/2022/08/10/young-thug-reportedly-faces-new-gang-drug-gun-charges/
1058051902	20220810	202208	2022	2022.6027											COP	POLICE						COP			0	043	043	04	1	2.8	10	1	10	-6.92307692307692	0								4	Kampong Thom, KâóThum, Cambodia	CB	CB05	12330	12.7111	104.889	-1023812	4	Kampong Thom, KâóThum, Cambodia	CB	CB05	12330	12.7111	104.889	-1023812	20220810160000	https://www.phnompenhpost.com/national/officers-held-over-death-custody
1058051903	20220810	202208	2022	2022.6027											COP	POLICE						COP			1	174	174	17	4	-5.0	10	1	10	-4.7244094488189	0								0								0								20220810160000	https://www.tnonline.com/20220810/jim-thorpe-man-killed-by-fallen-tree/
1058051904	20220810	202208	2022	2022.6027											COP	POLICE						COP			1	181	181	18	4	-9.0	10	1	10	-10.4761904761905	0								0								0								20220810160000	https://www.thehindu.com/news/national/andhra-pradesh/andhra-pradesh-four-make-vain-bid-to-kidnap-hospital-director/article65754236.ece
1058051905	20220810	202208	2022	2022.6027											CUB	CUBA	CUB								0	042	042	04	1	1.9	6	1	6	-1.31508319914118	0								1	Cuba	CU	CU		22	-79.5	CU	1	Colombia	CO	CO		4	-72	CO	20220810160000	https://www.resilience.org/stories/2022-08-10/hold-fire/
1058051906	20220810	202208	2022	2022.6027											CUB	CUBA	CUB								0	042	042	04	1	1.9	4	1	4	-1.31508319914118	0								1	Cuba	CU	CU		22	-79.5	CU	1	Cuba	CU	CU		22	-79.5	CU	20220810160000	https://www.resilience.org/stories/2022-08-10/hold-fire/
1058051907	20220810	202208	2022	2022.6027											CVL	RESIDENTS						CVL			1	0353	035	03	1	7.0	5	1	5	3.15126050420168	0								2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20220810160000	https://www.traffictechnologytoday.com/news/autonomous-vehicles/automated-shuttle-pilot-launches-in-minnesota.html
1058051908	20220810	202208	2022	2022.6027											CVL	VILLAGE						CVL			0	042	042	04	1	1.9	4	1	4	-7.5685903500473	0								4	Kasan Kogi, Nigeria (general), Nigeria	NI	NI00	191108	9.86667	7.8	-2014889	4	Kasan Kogi, Nigeria (general), Nigeria	NI	NI00	191108	9.86667	7.8	-2014889	20220810160000	https://www.crosswalk.com/headlines/terrorists-kill-kidnap-christians-in-northern-nigeria.html
1058051909	20220810	202208	2022	2022.6027											CVL	VILLAGE						CVL			0	042	042	04	1	1.9	6	1	6	-7.5685903500473	0								4	Sokoto, Sokoto, Nigeria	NI	NI51	190962	13.0609	5.23902	-2026911	4	Sokoto, Sokoto, Nigeria	NI	NI51	190962	13.0609	5.23902	-2026911	20220810160000	https://www.crosswalk.com/headlines/terrorists-kill-kidnap-christians-in-northern-nigeria.html
1058051910	20220810	202208	2022	2022.6027											CVL	SCIENTIST						CVL			1	046	046	04	1	7.0	10	1	10	0.70063694267516	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220810160000	https://www.forbes.com/sites/ashoka/2022/08/10/making-genomic-testing-available-to-all-and-safeguarding-peoples-control-of-their-health-data/
1058051911	20220810	202208	2022	2022.6027											CVL	POPULATION						CVL			1	051	051	05	1	3.4	10	1	10	-2.87581699346405	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20220810160000	https://www.kokomotribune.com/indiana/opinion/leo-morris-column-will-legislators-listen-to-the-voters-find-a-middle-ground-on-abortion/article_5add990e-2a41-5eb0-b75c-81c0fae7d574.html
1058051912	20220810	202208	2022	2022.6027											CVL	VILLAGE						CVL			0	190	190	19	4	-10.0	1	1	1	-7.5685903500473	0								4	Zangang, Henan, China	CH	CH09	13121	32.5767	112.84	6002453	4	Zangang, Henan, China	CH	CH09	13121	32.5767	112.84	6002453	20220810160000	https://www.crosswalk.com/headlines/terrorists-kill-kidnap-christians-in-northern-nigeria.html
1058051913	20220810	202208	2022	2022.6027											CVL	HUNTER						CVL			0	190	190	19	4	-10.0	6	1	6	-6.05030591434399	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	1	Russia	RS	RS		60	100	RS	20220810160000	https://patriotpost.us/opinion/90441-a-dark-day-2022-08-10
1058051914	20220810	202208	2022	2022.6027											DEU	GERMANY	DEU								0	020	020	02	1	3.0	1	1	1	-1.17416829745597	0								1	Germany	GM	GM		51.5	10.5	GM	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	20220810160000	https://www.heraldscotland.com/politics/20617432.nicola-sturgeon-main-thing-liz-truss-wanted-talk-getting-vogue/
1058051915	20220810	202208	2022	2022.6027											DEU	BERLIN	DEU								1	057	057	05	1	8.0	6	1	6	4.6218487394958	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Leipzig, Sachsen, Germany	GM	GM13	40699	51.3	12.3333	-1817680	20220810160000	https://tribune.com.pk/story/2370385/chelseas-werner-returns-to-rb-leipzig
1058051916	20220810	202208	2022	2022.6027											DEU	BERLIN	DEU								1	057	057	05	1	8.0	4	1	4	4.6218487394958	0								4	Leipzig, Sachsen, Germany	GM	GM13	40699	51.3	12.3333	-1817680	4	Leipzig, Sachsen, Germany	GM	GM13	40699	51.3	12.3333	-1817680	20220810160000	https://tribune.com.pk/story/2370385/chelseas-werner-returns-to-rb-leipzig
1058051917	20220810	202208	2022	2022.6027											DEU	LEIPZIG	DEU								0	060	060	06	2	6.0	1	1	1	0.54495912806539	0								4	Leipzig, Sachsen, Germany	GM	GM13	40699	51.3	12.3333	-1817680	4	Leipzig, Sachsen, Germany	GM	GM13	40699	51.3	12.3333	-1817680	20220810160000	http://www.thehardtackle.com/transfer-news/2022/08/10/liverpool-manchester-united-handed-boost-in-leroy-sane-pursuit/
1058051918	20220810	202208	2022	2022.6027											EDU	SCHOOL						EDU			0	036	036	03	1	4.0	10	1	10	5.8282208588957	0								4	Copperbelt, Eastern, Zambia	ZA	ZA06	14982	-12	27	-2282442	4	Copperbelt, Eastern, Zambia	ZA	ZA06	14982	-12	27	-2282442	20220810160000	https://www.lusakatimes.com/2022/08/10/ndolas-bwana-mkubwa-independent-mp-mwambazi-praises-the-new-dawn-government-over-increased-cdf/
1058051919	20220810	202208	2022	2022.6027											EDU	STUDENT						EDU			1	043	043	04	1	2.8	1	1	1	2.1551724137931	0								3	Butler County, Pennsylvania, United States	US	USPA		41.1253	-80.0001	1213661	3	Butler County, Pennsylvania, United States	US	USPA		41.1253	-80.0001	1213661	20220810160000	https://www.butlereagle.com/20220810/bc3-to-introduce-3-stem-programs-this-fall/
1058051920	20220810	202208	2022	2022.6027											EDU	STUDENT						EDU			1	043	043	04	1	2.8	1	1	1	2.1551724137931	0								3	Duquesne, Pennsylvania, United States	US	USPA	PA003	40.3815	-79.8598	1213961	3	Butler County, Pennsylvania, United States	US	USPA		41.1253	-80.0001	1213661	20220810160000	https://www.butlereagle.com/20220810/bc3-to-introduce-3-stem-programs-this-fall/
1058051921	20220810	202208	2022	2022.6027											EDU	COLLEGE						EDU			0	043	043	04	1	2.8	4	1	4	2.33983286908078	0								3	Washington State University, Washington, United States	US	USWA		46.731	-117.158	1509312	3	Washington State University, Washington, United States	US	USWA		46.731	-117.158	1509312	20220810160000	https://news.yale.edu/2022/08/03/summertimeand-learnings-pleasing
1058051922	20220810	202208	2022	2022.6027											EDU	COLLEGE						EDU			0	043	043	04	1	2.8	6	1	6	2.33983286908078	0								2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20220810160000	https://news.yale.edu/2022/08/03/summertimeand-learnings-pleasing
1058051923	20220810	202208	2022	2022.6027											EDU	COLLEGE						EDU			0	046	046	04	1	7.0	10	1	10	2.78969957081545	0								2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20220810160000	https://www.postandcourier.com/kingstree/kingstree/community-news/state-budget-includes-10-million-initiative-to-address-state-s-nursing-shortage/article_0f3e5c68-13ff-11ed-94f6-d7ab4c7c5c2c.html
1058051924	20220810	202208	2022	2022.6027											EDU	STUDENT						EDU			1	051	051	05	1	3.4	5	1	5	2.96735905044511	0								4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4667	54.3667	-782066	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4667	54.3667	-782066	20220810160000	http://tradearabia.com/news/BANK_399439.html
1058051925	20220810	202208	2022	2022.6027											EDU	COLLEGE						EDU			1	0841	084	08	2	7.0	4	1	4	5.8282208588957	0								4	Bwana Mkubwa, Luapula, Zambia	ZA	ZA08	14982	-13.0168	28.6949	-2278283	4	Bwana Mkubwa, Luapula, Zambia	ZA	ZA08	14982	-13.0168	28.6949	-2278283	20220810160000	https://www.lusakatimes.com/2022/08/10/ndolas-bwana-mkubwa-independent-mp-mwambazi-praises-the-new-dawn-government-over-increased-cdf/
1058051926	20220810	202208	2022	2022.6027											EDU	STUDENT						EDU			1	110	110	11	3	-2.0	3	1	3	-4.97311827956989	0								4	Amsterdam, Noord-Holland, Netherlands	NL	NL07	22373	52.35	4.91667	-2140479	4	Amsterdam, Noord-Holland, Netherlands	NL	NL07	22373	52.35	4.91667	-2140479	20220810160000	https://www.nytimes.com/2022/08/10/science/sea-sponges-sneezing.html
1058051927	20220810	202208	2022	2022.6027											EDU	SCHOOL						EDU			1	111	111	11	3	-2.0	5	1	5	-3.21428571428571	0								3	Department Of Education, District of Columbia, United States	US	USDC		38.8862	-77.0183	530857	3	Department Of Education, District of Columbia, United States	US	USDC		38.8862	-77.0183	530857	20220810160000	https://www.michigancapitolconfidential.com/news/michigan-charter-schools-allege-sneak-attack-sue-feds-over-grants
1058051928	20220810	202208	2022	2022.6027											EDU	STUDENT						EDU			1	130	130	13	3	-4.4	10	1	10	-6.33116883116883	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20220810160000	https://www.spectator.co.uk/article/are-students-really-too-fragile-to-read-shakespeare-
1058051929	20220810	202208	2022	2022.6027											EDUEDU	UNIVERSITY						EDU	EDU		1	036	036	03	1	4.0	5	1	5	2.30547550432277	0								4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20220810160000	https://starofmysore.com/cm-to-open-new-buildings-in-uom-campus/
1058051930	20220810	202208	2022	2022.6027											FRAMED	FRENCH	FRA					MED			1	193	193	19	4	-10.0	3	1	3	-6.33116883116883	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220810160000	https://www.spectator.co.uk/article/are-students-really-too-fragile-to-read-shakespeare-
1058051931	20220810	202208	2022	2022.6027											GBR	LONDON	GBR								0	040	040	04	1	1.0	2	1	2	5.26315789473684	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Grand Union Canal, Derbyshire, United Kingdom	UK	UKD3	40126	53	-1.31667	-2597398	20220810160000	https://www.newcivilengineer.com/latest/500m-canal-river-trust-engineering-deal-awarded-to-kier-and-j-n-bentley-10-08-2022/
1058051932	20220810	202208	2022	2022.6027											GBR	UNITED KINGDOM	GBR								0	042	042	04	1	1.9	10	1	10	-2.17864923747276	0								4	Caernarfon, Gwynedd, United Kingdom	UK	UKY2	40182	53.15	-4.26667	-2591507	4	Caernarfon, Gwynedd, United Kingdom	UK	UKY2	40182	53.15	-4.26667	-2591507	20220810160000	https://www.liverpoolecho.co.uk/news/liverpool-news/drug-dealer-made-16m-unique-24721008
1058051933	20220810	202208	2022	2022.6027											GBR	UNITED KINGDOM	GBR								0	042	042	04	1	1.9	10	1	10	-5.75815738963532	0								4	Consett, Durham, United Kingdom	UK	UKD8	40134	54.85	-1.83333	-2593170	4	Consett, Durham, United Kingdom	UK	UKD8	40134	54.85	-1.83333	-2593170	20220810160000	https://www.mirror.co.uk/news/uk-news/mum-left-55000-bill-after-27708389
1058051934	20220810	202208	2022	2022.6027											GBR	UNITED KINGDOM	GBR								0	051	051	05	1	3.4	1	1	1	-0.31948881789137	0								4	Eastbourne, East Sussex, United Kingdom	UK	UKE2	40107	50.8	0.25	-2595114	4	Eastbourne, East Sussex, United Kingdom	UK	UKE2	40107	50.8	0.25	-2595114	20220810160000	https://www.theepochtimes.com/uk-ministers-working-on-fresh-cost-of-living-proposal-for-incoming-pm_4655598.html
1058051935	20220810	202208	2022	2022.6027											GBR	MANCHESTER	GBR								0	051	051	05	1	3.4	4	1	4	1.55316606929511	0								4	Greater Manchester, United Kingdom (general), United Kingdom	UK	UK00	40111	53.45	-2.23333	-2597513	4	Greater Manchester, United Kingdom (general), United Kingdom	UK	UK00	40111	53.45	-2.23333	-2597513	20220810160000	https://www.manchestereveningnews.co.uk/news/greater-manchester-news/mums-heartbreaking-tribute-beautiful-son-24720892
1058051936	20220810	202208	2022	2022.6027											GOV	MINIST						GOV			1	040	040	04	1	1.0	10	1	10	0.79239302694136	0								4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	20220810160000	http://www.msn.com/en-nz/news/uknews/sturgeon-scotland-will-vote-yes-to-independence-by-comfortable-margin/ar-AA10wash
1058051937	20220810	202208	2022	2022.6027											GOV	ADMINISTRATION						GOV			1	040	040	04	1	1.0	4	1	4	0.946372239747636	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	3	Wardensville, West Virginia, United States	US	USWV	WV031	39.0751	-78.5978	1553382	20220810160000	https://www.wvnews.com/news/wvnews/west-virginia-division-of-highways-to-host-workshop-on-corridor-h-project-in-hardy-county/article_75ece380-18be-11ed-85f3-eb7fda944659.html
1058051938	20220810	202208	2022	2022.6027											GOV	KING						GOV			1	042	042	04	1	1.9	4	1	4	1.99115044247787	0								1	New Zealand	NZ	NZ		-42	174	NZ	1	United Kingdom	UK	UK		54	-4	UK	20220810160000	https://www.manchestereveningnews.co.uk/news/tv/lord-rings-rings-power-release-24721886
1058051939	20220810	202208	2022	2022.6027											GOV	A CABINET MEETING						GOV			1	046	046	04	1	7.0	6	1	6	1.37741046831956	0								4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	20220810160000	https://www.business-standard.com/article/politics/nitish-kumar-sworn-in-as-bihar-cm-for-8th-time-tejashwi-to-be-his-deputy-122081001245_1.html
