1058096297	20210810	202108	2021	2021.6027	GOV	PREMIER						GOV			RUS	MOSCOW	RUS								0	173	173	17	4	-5.0	1	1	1	-5.42345711995725	4	Kherson, Khersons'ka Oblast', Ukraine	UP	UP08	28557	46.6558	32.6178	-1041356	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220810214500	https://www.nytimes.com/live/2022/08/10/world/ukraine-russia-news-war/a-russian-filmmaker-finds-himself-trapped-between-hollywood-and-moscow
1058096298	20210810	202108	2021	2021.6027	GOV	PREMIER						GOV			RUS	MOSCOW	RUS								0	173	173	17	4	-5.0	7	1	7	-5.42345711995725	1	France	FR	FR		46	2	FR	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220810214500	https://www.nytimes.com/live/2022/08/10/world/ukraine-russia-news-war/a-russian-filmmaker-finds-himself-trapped-between-hollywood-and-moscow
1058096299	20210810	202108	2021	2021.6027	MNCUSA	SEMPRA ENERGY	USA					MNC			LEG	SENATOR						LEG			0	071	071	07	2	7.4	5	1	5	0	3	San Diego, California, United States	US	USCA	CA073	32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20220810214500	https://www.sandiegoreader.com/news/2022/aug/10/radar-fat-cats-voting-scheme/
1058096300	20220803	202208	2022	2022.5836	BUS	TANKER						BUS			DEU	GERMAN	DEU								0	010	010	01	1	0.0	2	1	2	-5.42345711995725	4	Druzhba, Vologodskaya Oblast', Russia	RS	RS85	25114	59.8333	35.7667	-2903501	4	Schwedt, Brandenburg, Germany	GM	GM11	16544	53.0667	14.3	-1862363	4	Druzhba, Vologodskaya Oblast', Russia	RS	RS85	25114	59.8333	35.7667	-2903501	20220810214500	https://www.nytimes.com/live/2022/08/10/world/ukraine-russia-news-war/a-russian-filmmaker-finds-himself-trapped-between-hollywood-and-moscow
1058096301	20220803	202208	2022	2022.5836	BUS	TANKER						BUS			DEU	GERMAN	DEU								0	042	042	04	1	1.9	1	1	1	-5.42345711995725	4	Druzhba, Vologodskaya Oblast', Russia	RS	RS85	25114	59.8333	35.7667	-2903501	1	Poland	PL	PL		52	20	PL	1	Poland	PL	PL		52	20	PL	20220810214500	https://www.nytimes.com/live/2022/08/10/world/ukraine-russia-news-war/a-russian-filmmaker-finds-himself-trapped-between-hollywood-and-moscow
1058096302	20220803	202208	2022	2022.5836	BUS	TANKER						BUS			RUS	RUSSIA	RUS								0	010	010	01	1	0.0	1	1	1	-5.42345711995725	4	Druzhba, Vologodskaya Oblast', Russia	RS	RS85	25114	59.8333	35.7667	-2903501	4	Schwedt, Brandenburg, Germany	GM	GM11	16544	53.0667	14.3	-1862363	4	Druzhba, Vologodskaya Oblast', Russia	RS	RS85	25114	59.8333	35.7667	-2903501	20220810214500	https://www.nytimes.com/live/2022/08/10/world/ukraine-russia-news-war/a-russian-filmmaker-finds-himself-trapped-between-hollywood-and-moscow
1058096303	20220803	202208	2022	2022.5836	BUS	TANKER						BUS			RUS	RUSSIA	RUS								0	010	010	01	1	0.0	5	1	5	-5.42345711995725	4	Druzhba, Vologodskaya Oblast', Russia	RS	RS85	25114	59.8333	35.7667	-2903501	4	Druzhba, Vologodskaya Oblast', Russia	RS	RS85	25114	59.8333	35.7667	-2903501	4	Druzhba, Vologodskaya Oblast', Russia	RS	RS85	25114	59.8333	35.7667	-2903501	20220810214500	https://www.nytimes.com/live/2022/08/10/world/ukraine-russia-news-war/a-russian-filmmaker-finds-himself-trapped-between-hollywood-and-moscow
1058096304	20220803	202208	2022	2022.5836	COP	DEPUTY						COP													1	020	020	02	1	3.0	1	1	1	0.3921568627451	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20220810214500	https://www.lamag.com/citythinkblog/funding-for-increased-police-presence-in-hollywood-approved/
1058096305	20220803	202208	2022	2022.5836	COP	DEPUTY						COP			USA	UNITED STATES	USA								1	020	020	02	1	3.0	2	1	2	0.3921568627451	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20220810214500	https://www.lamag.com/citythinkblog/funding-for-increased-police-presence-in-hollywood-approved/
1058096306	20220803	202208	2022	2022.5836	DEU	GERMAN	DEU								BUS	TANKER						BUS			0	043	043	04	1	2.8	1	1	1	-5.42345711995725	1	Poland	PL	PL		52	20	PL	4	Druzhba, Vologodskaya Oblast', Russia	RS	RS85	25114	59.8333	35.7667	-2903501	1	Poland	PL	PL		52	20	PL	20220810214500	https://www.nytimes.com/live/2022/08/10/world/ukraine-russia-news-war/a-russian-filmmaker-finds-himself-trapped-between-hollywood-and-moscow
1058096307	20220803	202208	2022	2022.5836	GUY	GEORGETOWN	GUY								USA	DELAWARE	USA								0	010	010	01	1	0.0	10	1	10	1.13065326633165	3	Town Of Georgetown, Delaware, United States	US	USDE	DE005	38.6898	-75.3864	2390203	3	Town Of Georgetown, Delaware, United States	US	USDE		38.6898	-75.3864	2390203	3	Town Of Georgetown, Delaware, United States	US	USDE		38.6898	-75.3864	2390203	20220810214500	https://www.wmdt.com/2022/08/georgetown-mayor-voids-check-for-historical-society-over-confederate-flag-controversy/
1058096308	20220803	202208	2022	2022.5836	IGOUNO	UNITED NATIONS		UNO				IGO			IGOUNOGOV	UNITED NATIONS		UNO				IGO	GOV		1	010	010	01	1	0.0	5	1	5	-8.49056603773585	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20220810214500	https://www.ynetnews.com/article/rjx2bybcc
1058096309	20220803	202208	2022	2022.5836	IGOUNO	UNITED NATIONS		UNO				IGO			SPY	OPERATIVE						SPY			1	173	173	17	4	-5.0	5	1	5	-8.49056603773585	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	20220810214500	https://www.ynetnews.com/article/rjx2bybcc
1058096310	20220803	202208	2022	2022.5836	LBN	LEBANESE	LBN								LBY	TRIPOLI	LBY								0	042	042	04	1	1.9	1	1	1	-4.37956204379562	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	20220810214500	https://www.gulftoday.ae/news/2022/08/10/america-responsible-for-crisis-in-ukraine-says-chinese-envoy
1058096311	20220803	202208	2022	2022.5836	LBY	TRIPOLI	LBY								LBN	LEBANESE	LBN								0	043	043	04	1	2.8	1	1	1	-4.37956204379562	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	20220810214500	https://www.gulftoday.ae/news/2022/08/10/america-responsible-for-crisis-in-ukraine-says-chinese-envoy
1058096312	20220803	202208	2022	2022.5836	USA	UNITED STATES	USA								COP	DEPUTY						COP			1	020	020	02	1	3.0	2	1	2	0.3921568627451	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20220810214500	https://www.lamag.com/citythinkblog/funding-for-increased-police-presence-in-hollywood-approved/
1058096313	20220809	202208	2022	2022.6000											GOV	GOVERNMENT						GOV			0	030	030	03	1	4.0	5	1	5	0	0								4	Brazzaville, Brazzaville, Congo	CF	CF12	18585	-4.25917	15.2847	-2205356	4	Brazzaville, Brazzaville, Congo	CF	CF12	18585	-4.25917	15.2847	-2205356	20220810214500	https://www.miragenews.com/secretary-blinken-with-christian-lusakueno-of-834895/
1058096314	20220809	202208	2022	2022.6000	CHN	CHINA	CHN								RUS	MOSCOW	RUS								1	036	036	03	1	4.0	4	1	4	-6	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220810214500	https://www.gulf-times.com/story/722515/Ukraine-13-killed-in-Russia-attack
1058096315	20220809	202208	2022	2022.6000	CHN	CHINA	CHN								RUS	MOSCOW	RUS								1	036	036	03	1	4.0	6	1	6	-6	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220810214500	https://www.gulf-times.com/story/722515/Ukraine-13-killed-in-Russia-attack
1058096316	20220809	202208	2022	2022.6000	RUS	RUSSIAN	RUS																		0	1124	112	11	3	-2.0	1	1	1	-6	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	0								4	Marhanets, Dnipropetrovs'ka Oblast', Ukraine	UP	UP04	28566	47.6354	34.6277	-1045965	20220810214500	https://www.gulf-times.com/story/722515/Ukraine-13-killed-in-Russia-attack
1058096317	20220809	202208	2022	2022.6000	RUS	MOSCOW	RUS								CHN	CHINA	CHN								1	036	036	03	1	4.0	4	1	4	-6	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220810214500	https://www.gulf-times.com/story/722515/Ukraine-13-killed-in-Russia-attack
1058096318	20220809	202208	2022	2022.6000	RUS	MOSCOW	RUS								CHN	CHINA	CHN								1	036	036	03	1	4.0	6	1	6	-6	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220810214500	https://www.gulf-times.com/story/722515/Ukraine-13-killed-in-Russia-attack
1058096319	20220809	202208	2022	2022.6000	RUS	RUSSIA	RUS								UKR	UKRAINE	UKR								0	194	194	19	4	-10.0	2	1	2	-6	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Marhanets, Dnipropetrovs'ka Oblast', Ukraine	UP	UP04	28566	47.6354	34.6277	-1045965	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220810214500	https://www.gulf-times.com/story/722515/Ukraine-13-killed-in-Russia-attack
1058096320	20220809	202208	2022	2022.6000	UKR	UKRAINE	UKR								RUS	RUSSIA	RUS								0	1124	112	11	3	-2.0	2	1	2	-6	4	Dnipropetrovsk, Dnipropetrovs'ka Oblast', Ukraine	UP	UP04	28546	48.463	35.039	-1037865	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Marhanets, Dnipropetrovs'ka Oblast', Ukraine	UP	UP04	28566	47.6354	34.6277	-1045965	20220810214500	https://www.gulf-times.com/story/722515/Ukraine-13-killed-in-Russia-attack
1058096321	20220809	202208	2022	2022.6000	UKR	UKRAINE	UKR								RUS	RUSSIA	RUS								0	194	194	19	4	-10.0	1	1	1	-6	4	Dnipropetrovsk, Dnipropetrovs'ka Oblast', Ukraine	UP	UP04	28546	48.463	35.039	-1037865	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Marhanets, Dnipropetrovs'ka Oblast', Ukraine	UP	UP04	28566	47.6354	34.6277	-1045965	20220810214500	https://www.gulf-times.com/story/722515/Ukraine-13-killed-in-Russia-attack
1058096322	20220809	202208	2022	2022.6000	UKR	UKRAINE	UKR								RUS	RUSSIA	RUS								0	194	194	19	4	-10.0	1	1	1	-6	4	Dnipropetrovsk, Dnipropetrovs'ka Oblast', Ukraine	UP	UP04	28546	48.463	35.039	-1037865	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220810214500	https://www.gulf-times.com/story/722515/Ukraine-13-killed-in-Russia-attack
1058096323	20220809	202208	2022	2022.6000	UKRGOV	UKRAINE	UKR					GOV			RUS	RUSSIAN	RUS								0	1124	112	11	3	-2.0	1	1	1	-6	4	Dnipropetrovsk, Dnipropetrovs'ka Oblast', Ukraine	UP	UP04	28546	48.463	35.039	-1037865	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Marhanets, Dnipropetrovs'ka Oblast', Ukraine	UP	UP04	28566	47.6354	34.6277	-1045965	20220810214500	https://www.gulf-times.com/story/722515/Ukraine-13-killed-in-Russia-attack
1058096324	20220809	202208	2022	2022.6000	UKRGOV	UKRAINE	UKR					GOV			RUS	RUSSIAN	RUS								0	194	194	19	4	-10.0	1	1	1	-6	4	Dnipropetrovsk, Dnipropetrovs'ka Oblast', Ukraine	UP	UP04	28546	48.463	35.039	-1037865	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220810214500	https://www.gulf-times.com/story/722515/Ukraine-13-killed-in-Russia-attack
1058096325	20220809	202208	2022	2022.6000	UKRGOV	UKRAINE	UKR					GOV			UKR	UKRAINE	UKR								0	1124	112	11	3	-2.0	2	1	2	-6	4	Dnipropetrovsk, Dnipropetrovs'ka Oblast', Ukraine	UP	UP04	28546	48.463	35.039	-1037865	4	Marhanets, Dnipropetrovs'ka Oblast', Ukraine	UP	UP04	28566	47.6354	34.6277	-1045965	4	Marhanets, Dnipropetrovs'ka Oblast', Ukraine	UP	UP04	28566	47.6354	34.6277	-1045965	20220810214500	https://www.gulf-times.com/story/722515/Ukraine-13-killed-in-Russia-attack
1058096326	20220809	202208	2022	2022.6000	UKRGOV	UKRAINE	UKR					GOV			UKR	UKRAINE	UKR								0	194	194	19	4	-10.0	2	1	2	-6	4	Dnipropetrovsk, Dnipropetrovs'ka Oblast', Ukraine	UP	UP04	28546	48.463	35.039	-1037865	4	Marhanets, Dnipropetrovs'ka Oblast', Ukraine	UP	UP04	28566	47.6354	34.6277	-1045965	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220810214500	https://www.gulf-times.com/story/722515/Ukraine-13-killed-in-Russia-attack
1058096327	20220810	202208	2022	2022.6027											AUS	AUSTRALIA	AUS								0	036	036	03	1	4.0	5	1	5	0.525394045534149	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20220810214500	https://www.drive.com.au/news/maserati-grecale-wait-time-stretches-to-three-months-in-australia/
1058096328	20220810	202208	2022	2022.6027											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	10	1	10	2.99625468164794	0								1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20220810214500	https://www.drive.com.au/news/maserati-relaunches-fuoriserie-personalisation-program-in-australia/
1058096329	20220810	202208	2022	2022.6027											BUS	BUSINESS						BUS			0	020	020	02	1	3.0	10	1	10	0.87412587412587	0								4	Taiwan Strait, Taiwan (general), Taiwan	TW	TW00		24	119	-2637942	4	Taiwan Strait, Taiwan (general), Taiwan	TW	TW00		24	119	-2637942	20220810214500	http://www.msn.com/en-us/news/politics/pelosi-defends-trip-to-taiwan-we-will-not-allow-china-to-isolate-taiwan/ar-AA10wQ8l
1058096330	20220810	202208	2022	2022.6027											CANMIL	CANADIAN	CAN					MIL			1	040	040	04	1	1.0	6	1	6	-1.61943319838057	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20220810214500	https://www.missioncityrecord.com/news/snowbirds-hitting-pause-on-flying-following-crash-in-b-c/
1058096331	20220810	202208	2022	2022.6027											CHL	CHILE	CHL								0	043	043	04	1	2.8	1	1	1	-2.21940393151554	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220810214500	https://www.pressenza.com/2022/08/petro-and-france-from-magical-realism-and-genocide-to-the-colombia-of-the-possible/
1058096332	20220810	202208	2022	2022.6027											CIV	IVORIAN	CIV								0	060	060	06	2	6.0	3	1	3	-2.56739409499358	0								4	Abidjan, Lagunes, Cote D'ivoire	IV	IV82	16863	5.34111	-4.02806	-2115275	4	Abidjan, Lagunes, Cote D'ivoire	IV	IV82	16863	5.34111	-4.02806	-2115275	20220810214500	http://www.africanews.com/2022/08/10/ivorian-soldiers-held-for-a-month-in-mali-negotiation-favoured/
1058096333	20220810	202208	2022	2022.6027											COL	COLOMBIA	COL								1	042	042	04	1	1.9	2	1	2	-2.21940393151554	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220810214500	https://www.pressenza.com/2022/08/petro-and-france-from-magical-realism-and-genocide-to-the-colombia-of-the-possible/
1058096334	20220810	202208	2022	2022.6027											COP	POLICE						COP			0	010	010	01	1	0.0	2	1	2	-5.38922155688623	0								4	Malava, Western, Kenya	KE	KE09	18585	0.45	34.85	-2254804	4	Malava, Western, Kenya	KE	KE09	18585	0.45	34.85	-2254804	20220810214500	https://mpasho.co.ke/politics/2022-08-10-didmus-barasa-in-uganda-after-shooting-incident-police/
1058096335	20220810	202208	2022	2022.6027											COP	POLICE						COP			0	043	043	04	1	2.8	3	1	3	-3.1700288184438	0								4	Brize Norton, Oxfordshire, United Kingdom	UK	UKK2	40127	51.7667	-1.56667	-2590939	4	Brize Norton, Oxfordshire, United Kingdom	UK	UKK2	40127	51.7667	-1.56667	-2590939	20220810214500	https://www.dailymail.co.uk/news/article-11100357/Jerry-Hall-asks-judges-DISMISS-divorce-case-just-weeks-served-Rupert-Murdoch.html
1058096336	20220810	202208	2022	2022.6027											COP	POLICE						COP			0	043	043	04	1	2.8	4	1	4	-3.1700288184438	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20220810214500	https://www.dailymail.co.uk/news/article-11100357/Jerry-Hall-asks-judges-DISMISS-divorce-case-just-weeks-served-Rupert-Murdoch.html
1058096337	20220810	202208	2022	2022.6027											COP	DEPUTIES						COP			0	080	080	08	2	5.0	2	1	2	-8.94187779433681	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20220810214500	http://www.msn.com/en-us/news/crime/boy-6-dies-after-parents-beat-him-for-drinking-from-toilet-deputies/ar-AA10wMyb
1058096338	20220810	202208	2022	2022.6027											COP	POLICE						COP			0	193	193	19	4	-10.0	2	1	2	-7.7762619372442	0								3	Kenosha, Wisconsin, United States	US	USWI	WI059	42.5847	-87.8212	1567416	3	Kenosha, Wisconsin, United States	US	USWI	WI059	42.5847	-87.8212	1567416	20220810214500	https://www.jsonline.com/story/news/crime/2022/08/10/twin-cities-men-charged-kenosha-arson-looting/10288877002/
1058096339	20220810	202208	2022	2022.6027											CRM	DEALER						CRM			0	190	190	19	4	-10.0	2	1	2	-7.7762619372442	0								3	Kenosha, Wisconsin, United States	US	USWI	WI059	42.5847	-87.8212	1567416	3	Kenosha, Wisconsin, United States	US	USWI	WI059	42.5847	-87.8212	1567416	20220810214500	https://www.jsonline.com/story/news/crime/2022/08/10/twin-cities-men-charged-kenosha-arson-looting/10288877002/
1058096340	20220810	202208	2022	2022.6027											CRM	DEALER						CRM			0	190	190	19	4	-10.0	2	1	2	-7.7762619372442	0								3	Kenosha, Wisconsin, United States	US	USWI	WI059	42.5847	-87.8212	1567416	3	Civic Center Park, Minnesota, United States	US	USMN		44.5594	-92.5441	641230	20220810214500	https://www.jsonline.com/story/news/crime/2022/08/10/twin-cities-men-charged-kenosha-arson-looting/10288877002/
1058096341	20220810	202208	2022	2022.6027											CRM	DEALER						CRM			0	190	190	19	4	-10.0	6	1	6	-7.7762619372442	0								3	Kenosha, Wisconsin, United States	US	USWI	WI059	42.5847	-87.8212	1567416	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20220810214500	https://www.jsonline.com/story/news/crime/2022/08/10/twin-cities-men-charged-kenosha-arson-looting/10288877002/
1058096342	20220810	202208	2022	2022.6027											CVL	ENGINEER						CVL			1	014	014	01	1	0.0	2	1	2	3.28253223915592	0								4	Mapua, Misamis Oriental, Philippines	RP	RP43	24265	8.93917	124.877	-2438326	4	Mapua, Misamis Oriental, Philippines	RP	RP43	24265	8.93917	124.877	-2438326	20220810214500	https://www.manilatimes.net/2022/08/11/campus-press/pursue-that-dream-engineering-career-at-mapua-university/1854150
1058096343	20220810	202208	2022	2022.6027											CVL	COMMUNITY						CVL			0	046	046	04	1	7.0	10	1	10	-3.80577427821523	0								3	Raleigh, North Carolina, United States	US	USNC	NC183	35.7721	-78.6386	1024242	3	Raleigh, North Carolina, United States	US	USNC	NC183	35.7721	-78.6386	1024242	20220810214500	https://www.wral.com/1-year-at-the-helm-rpd-chief-pledges-to-be-community-engaged-while-tackling-violent-crime/20412053/
1058096344	20220810	202208	2022	2022.6027											CVL	CITIZEN						CVL			0	051	051	05	1	3.4	5	1	5	6.45879732739421	0								1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20220810214500	https://www.newagebd.net/article/178115/us-not-favouring-any-party-in-bangladesh-envoy
1058096345	20220810	202208	2022	2022.6027											CVL	POPULATION						CVL			0	174	174	17	4	-5.0	10	1	10	0	0								1	Rwanda	RW	RW		-2	30	RW	1	Rwanda	RW	RW		-2	30	RW	20220810214500	https://www.miragenews.com/secretary-blinken-with-christian-lusakueno-of-834895/
1058096346	20220810	202208	2022	2022.6027											DEU	GERMANY	DEU								1	043	043	04	1	2.8	2	1	2	0.70422535211268	0								3	Lackawanna, New York, United States	US	USNY	NY029	42.8256	-78.8234	954863	3	Lackawanna, New York, United States	US	USNY	NY029	42.8256	-78.8234	954863	20220810214500	https://www.wnep.com/article/news/local/lackawanna-county/scranton-woman-meets-stem-cell-donor-from-another-continent-lackawanna-county-germany/523-763c1c90-3088-4c7c-b999-fc264cf7d530
