1058075036	20210810	202108	2021	2021.6027	TZA	TANZANIA	TZA								KEN	KENYA	KEN								1	030	030	03	1	4.0	10	1	10	0.36764705882353	1	Mauritius	MP	MP		16	146	MP	1	Mauritius	MP	MP		16	146	MP	1	Mauritius	MP	MP		16	146	MP	20220810184500	https://www.theeastafrican.co.ke/tea/business/trial-sale-of-commodities-through-afcfta-begins-3908392
1058075037	20210810	202108	2021	2021.6027	TZA	TANZANIA	TZA								RWA	RWANDA	RWA								1	030	030	03	1	4.0	2	1	2	0.36764705882353	1	Tanzania	TZ	TZ		-6	35	TZ	1	Kenya	KE	KE		1	38	KE	1	Rwanda	RW	RW		-2	30	RW	20220810184500	https://www.theeastafrican.co.ke/tea/business/trial-sale-of-commodities-through-afcfta-begins-3908392
1058075038	20210810	202108	2021	2021.6027	TZA	TANZANIA	TZA								RWA	RWANDA	RWA								1	030	030	03	1	4.0	8	1	8	0.36764705882353	1	Tanzania	TZ	TZ		-6	35	TZ	1	Rwanda	RW	RW		-2	30	RW	1	Rwanda	RW	RW		-2	30	RW	20220810184500	https://www.theeastafrican.co.ke/tea/business/trial-sale-of-commodities-through-afcfta-begins-3908392
1058075039	20220711	202207	2022	2022.5233	CVL	COMMUNITY						CVL													1	071	071	07	2	7.4	1	1	1	2.31023102310231	3	Fairport, Iowa, United States	US	USIA	IA139	41.4359	-90.9046	456474	0								3	Fairport, Iowa, United States	US	USIA	IA139	41.4359	-90.9046	456474	20220810184500	https://muscatinejournal.com/muscatine/news/local/fairport-fish-hatchery-given-6-600-impact-grant-to-replace-old-bridge/article_7eb891a1-e0e1-5636-99b6-a381d3218009.html
1058075040	20220711	202207	2022	2022.5233	CVL	RESIDENTS						CVL			JUD	SUPERIOR COURT						JUD			0	115	115	11	3	-2.0	2	1	2	2.42424242424242	3	Pittsfield, Massachusetts, United States	US	USMA	MA003	42.4501	-73.2454	607643	3	Pittsfield, Massachusetts, United States	US	USMA	MA003	42.4501	-73.2454	607643	3	Pittsfield, Massachusetts, United States	US	USMA	MA003	42.4501	-73.2454	607643	20220810184500	https://www.iberkshires.com/story/69121/Pittsfield-Board-of-Health-Considers-Subcommittees.html
1058075041	20220711	202207	2022	2022.5233	CVL	COMMUNITY						CVL			USA	UNITED STATES	USA								1	071	071	07	2	7.4	4	1	4	2.31023102310231	3	Fairport, Iowa, United States	US	USIA	IA139	41.4359	-90.9046	456474	3	Fairport, Iowa, United States	US	USIA	IA139	41.4359	-90.9046	456474	3	Fairport, Iowa, United States	US	USIA	IA139	41.4359	-90.9046	456474	20220810184500	https://muscatinejournal.com/muscatine/news/local/fairport-fish-hatchery-given-6-600-impact-grant-to-replace-old-bridge/article_7eb891a1-e0e1-5636-99b6-a381d3218009.html
1058075042	20220711	202207	2022	2022.5233	CVL	RESIDENTS						CVL			USAJUD	UNITED STATES	USA					JUD			0	115	115	11	3	-2.0	4	1	4	2.42424242424242	3	Pittsfield, Massachusetts, United States	US	USMA	MA003	42.4501	-73.2454	607643	3	Pittsfield, Massachusetts, United States	US	USMA	MA003	42.4501	-73.2454	607643	3	Pittsfield, Massachusetts, United States	US	USMA	MA003	42.4501	-73.2454	607643	20220810184500	https://www.iberkshires.com/story/69121/Pittsfield-Board-of-Health-Considers-Subcommittees.html
1058075043	20220711	202207	2022	2022.5233	USA	UNITED STATES	USA								MNCUSAMED	VERIZON	USA					MNC	MED		0	115	115	11	3	-2.0	1	1	1	2.42424242424242	3	Berkshire, Massachusetts, United States	US	USMA	MA003	42.5126	-73.1929	607312	3	Berkshire, Massachusetts, United States	US	USMA	MA003	42.5126	-73.1929	607312	3	Berkshire, Massachusetts, United States	US	USMA	MA003	42.5126	-73.1929	607312	20220810184500	https://www.iberkshires.com/story/69121/Pittsfield-Board-of-Health-Considers-Subcommittees.html
1058075044	20220711	202207	2022	2022.5233	USA	UNITED STATES	USA								USAJUD	UNITED STATES	USA					JUD			0	115	115	11	3	-2.0	3	1	3	2.42424242424242	3	Berkshire, Massachusetts, United States	US	USMA	MA003	42.5126	-73.1929	607312	3	Berkshire, Massachusetts, United States	US	USMA	MA003	42.5126	-73.1929	607312	3	Berkshire, Massachusetts, United States	US	USMA	MA003	42.5126	-73.1929	607312	20220810184500	https://www.iberkshires.com/story/69121/Pittsfield-Board-of-Health-Considers-Subcommittees.html
1058075045	20220803	202208	2022	2022.5836	BUS	BOSS						BUS													0	055	055	05	1	7.0	6	1	6	-3.10880829015544	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	0								4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	20220810184500	https://www.thenational.scot/news/20618209.tories-call-ferry-action-plan-amid-reports-food-shortages-islands/
1058075046	20220803	202208	2022	2022.5836	BUS	BOSS						BUS			GBR	UNITED KINGDOM	GBR								0	055	055	05	1	7.0	2	1	2	-3.10880829015544	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	20220810184500	https://www.thenational.scot/news/20618209.tories-call-ferry-action-plan-amid-reports-food-shortages-islands/
1058075047	20220803	202208	2022	2022.5836	CVL	COMMUNITY						CVL			CVLGOV	COMMUNITY						CVL	GOV		1	036	036	03	1	4.0	10	1	10	0	0								0								0								20220810184500	https://www.bbc.co.uk/news/av/uk-northern-ireland-62499596
1058075048	20220803	202208	2022	2022.5836	GBRBUS	UNITED KINGDOM	GBR					BUS													0	055	055	05	1	7.0	2	1	2	-3.10880829015544	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	0								4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	20220810184500	https://www.thenational.scot/news/20618209.tories-call-ferry-action-plan-amid-reports-food-shortages-islands/
1058075049	20220803	202208	2022	2022.5836	JUD	JUDGE						JUD			HLH	DOCTOR						HLH			1	060	060	06	2	6.0	10	1	10	0	0								0								0								20220810184500	https://biztoc.com/p/9z85jkev
1058075050	20220803	202208	2022	2022.5836	USA	UNITED STATES	USA																		0	018	018	01	1	3.4	2	1	2	-4.22195416164054	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	0								2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20220810184500	https://missouriindependent.com/2022/08/10/republican-divide-in-missouri-senate-boils-over-in-kansas-city-radio-interviews/
1058075051	20220803	202208	2022	2022.5836	USA	UNITED STATES	USA																		1	020	020	02	1	3.0	2	1	2	2.42424242424242	3	Pittsfield, Massachusetts, United States	US	USMA	MA003	42.4501	-73.2454	607643	0								3	Pittsfield, Massachusetts, United States	US	USMA	MA003	42.4501	-73.2454	607643	20220810184500	https://www.iberkshires.com/story/69121/Pittsfield-Board-of-Health-Considers-Subcommittees.html
1058075052	20220803	202208	2022	2022.5836	USA	UNITED STATES	USA																		1	020	020	02	1	3.0	2	1	2	0.69204152249135	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	0								3	Waukesha, Wisconsin, United States	US	USWI	WI133	43.0117	-88.2315	1576312	20220810184500	https://captimes.com/news/government/tight-u-s-senate-race-will-keep-wisconsin-in-national-political-spotlight/article_43a9abdb-469b-573d-b1a4-5936d232ac45.html
1058075053	20220803	202208	2022	2022.5836	USA	UNITED STATES	USA								CVL	SETTLEMENT						CVL			1	020	020	02	1	3.0	2	1	2	2.42424242424242	3	Pittsfield, Massachusetts, United States	US	USMA	MA003	42.4501	-73.2454	607643	3	Pittsfield, Massachusetts, United States	US	USMA	MA003	42.4501	-73.2454	607643	3	Pittsfield, Massachusetts, United States	US	USMA	MA003	42.4501	-73.2454	607643	20220810184500	https://www.iberkshires.com/story/69121/Pittsfield-Board-of-Health-Considers-Subcommittees.html
1058075054	20220803	202208	2022	2022.5836	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			0	110	110	11	3	-2.0	2	1	2	-0.91362126245848	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220810184500	https://www.peoplesworld.org/article/rural-texans-even-conservative-ones-unconvinced-by-republicans-public-school-privatization-crusade/
1058075055	20220803	202208	2022	2022.5836	USA	UNITED STATES	USA								USAELI	UNITED STATES	USA					ELI			1	020	020	02	1	3.0	2	1	2	0.69204152249135	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	3	Waukesha, Wisconsin, United States	US	USWI	WI133	43.0117	-88.2315	1576312	3	Waukesha, Wisconsin, United States	US	USWI	WI133	43.0117	-88.2315	1576312	20220810184500	https://captimes.com/news/government/tight-u-s-senate-race-will-keep-wisconsin-in-national-political-spotlight/article_43a9abdb-469b-573d-b1a4-5936d232ac45.html
1058075056	20220803	202208	2022	2022.5836	sco	SCOTTISH			sco						scoLEG	SCOTTISH			sco			LEG			0	020	020	02	1	3.0	10	1	10	-3.10880829015544	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	20220810184500	https://www.thenational.scot/news/20618209.tories-call-ferry-action-plan-amid-reports-food-shortages-islands/
1058075057	20220810	202208	2022	2022.6027											AFG	AFGHANISTAN	AFG								0	190	190	19	4	-10.0	2	1	2	-3.92405063291139	0								2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	20220810184500	https://journalrecord.com/2022/08/10/afghan-man-charged-in-killings-of-muslims-in-new-mexico/
1058075058	20220810	202208	2022	2022.6027											AFR	AFRICA	AFR								0	040	040	04	1	1.0	4	1	4	-4.71869328493648	0								4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20220810184500	https://www.iol.co.za/capeargus/news/pete-mihalik-murder-trial-credibility-of-accused-statement-put-to-the-test-c336cb78-00d6-4cb1-80a0-afecacdce6c1
1058075059	20220810	202208	2022	2022.6027											AFR	AFRICA	AFR								0	042	042	04	1	1.9	10	1	10	-7.04545454545454	0								4	Verulam, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.6434	31.0471	-1296537	4	Verulam, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.6434	31.0471	-1296537	20220810184500	https://www.iol.co.za/mercury/news/kzn-police-probe-assault-case-after-woman-confronts-duo-who-allegedly-mocked-her-lack-of-underwear-at-a-supermarket-405f353c-e8f7-42a7-87f4-dfb65258e9d4
1058075060	20220810	202208	2022	2022.6027											BRA	BRAZIL	BRA								1	073	073	07	2	7.4	3	1	3	-6.45161290322581	0								4	Rio Preto, Santa Catarina, Brazil	BR	BR26	10904	-26.2667	-49.6333	-666748	4	Rio Preto, Santa Catarina, Brazil	BR	BR26	10904	-26.2667	-49.6333	-666748	20220810184500	https://www.nbcnews.com/news/world/who-warns-do-not-attack-monkeys-monkeypox-rcna42433
1058075061	20220810	202208	2022	2022.6027											BUS	INVESTOR						BUS			1	043	043	04	1	2.8	10	1	10	1.81818181818182	0								2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20220810184500	https://citywireselector.com/news/barings-names-new-chief-executive-for-specialist-loans-arm/a2394637
1058075062	20220810	202208	2022	2022.6027											CAN	TORONTO	CAN								1	023	023	02	1	3.4	8	1	8	3.65448504983389	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20220810184500	https://exclaim.ca/music/article/shabason_and_krgovich_announce_joint_album_at_scaramouche_share_idyllic_new_single
1058075063	20220810	202208	2022	2022.6027											CAN	TORONTO	CAN								1	023	023	02	1	3.4	2	1	2	3.65448504983389	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20220810184500	https://exclaim.ca/music/article/shabason_and_krgovich_announce_joint_album_at_scaramouche_share_idyllic_new_single
1058075064	20220810	202208	2022	2022.6027											CMR	CAMEROON	CMR								1	042	042	04	1	1.9	10	1	10	-1.80608365019012	0								1	Cameroon	CM	CM		6	12	CM	1	Cameroon	CM	CM		6	12	CM	20220810184500	https://news.mongabay.com/2022/08/study-highlights-elusive-cameroonian-gorillas-and-the-threats-encircling-them/
1058075065	20220810	202208	2022	2022.6027											COP	POLICE						COP			1	051	051	05	1	3.4	6	1	6	-2.1398002853067	0								3	Minneapolis, Minnesota, United States	US	USMN	MN053	44.98	-93.2638	655030	3	Minneapolis, Minnesota, United States	US	USMN	MN053	44.98	-93.2638	655030	20220810184500	https://www.washingtonexaminer.com/news/campaigns/minneapolis-mayor-criticizes-ilhan-omar-narrow-primary-win
1058075066	20220810	202208	2022	2022.6027											COP	POLICE						COP			0	100	100	10	3	-5.0	2	1	2	-10.0299401197605	0								4	Kisii, Nyanza, Kenya	KE	KE07	18585	-0.67394	34.7722	-2251485	4	Kisii, Nyanza, Kenya	KE	KE07	18585	-0.67394	34.7722	-2251485	20220810184500	https://standardmedia.co.ke/nyanza/article/2001452899/two-killed-in-nyanza-as-pockets-of-violence-rock-polls
1058075067	20220810	202208	2022	2022.6027											COP	POLICE						COP			0	100	100	10	3	-5.0	6	1	6	-10.0299401197605	0								4	Nyakach, Nyanza, Kenya	KE	KE07	18585	-0.336447	34.8503	-2259817	4	Nyakach, Nyanza, Kenya	KE	KE07	18585	-0.336447	34.8503	-2259817	20220810184500	https://standardmedia.co.ke/nyanza/article/2001452899/two-killed-in-nyanza-as-pockets-of-violence-rock-polls
1058075068	20220810	202208	2022	2022.6027											COP	POLICE						COP			0	100	100	10	3	-5.0	2	1	2	-10.0299401197605	0								4	Rangwe, Nyanza, Kenya	KE	KE07	18585	-0.566667	34.1667	-2261489	4	Rangwe, Nyanza, Kenya	KE	KE07	18585	-0.566667	34.1667	-2261489	20220810184500	https://standardmedia.co.ke/nyanza/article/2001452899/two-killed-in-nyanza-as-pockets-of-violence-rock-polls
1058075069	20220810	202208	2022	2022.6027											COP	POLICE						COP			1	112	112	11	3	-2.0	10	1	10	-10.1186322400558	0								4	Rabat, Rabat-Saléemmour-ZaëMO, Morocco	MO	MO49	21812	34.02	-6.83	-43376	4	Rabat, Rabat-Saléemmour-ZaëMO, Morocco	MO	MO49	21812	34.02	-6.83	-43376	20220810184500	https://english.alaraby.co.uk/opinion/dirty-tricks-how-morocco-crushes-independent-journalism
1058075070	20220810	202208	2022	2022.6027											COP	POLICE						COP			1	120	120	12	3	-4.0	5	1	5	-10.1186322400558	0								4	Rabat, Rabat-Saléemmour-ZaëMO, Morocco	MO	MO49	21812	34.02	-6.83	-43376	4	Rabat, Rabat-Saléemmour-ZaëMO, Morocco	MO	MO49	21812	34.02	-6.83	-43376	20220810184500	https://english.alaraby.co.uk/opinion/dirty-tricks-how-morocco-crushes-independent-journalism
1058075071	20220810	202208	2022	2022.6027											COP	POLICE OFFICER						COP			0	173	173	17	4	-5.0	10	1	10	-10.1186322400558	0								4	Rabat, Rabat-Saléemmour-ZaëMO, Morocco	MO	MO49	21812	34.02	-6.83	-43376	4	Rabat, Rabat-Saléemmour-ZaëMO, Morocco	MO	MO49	21812	34.02	-6.83	-43376	20220810184500	https://english.alaraby.co.uk/opinion/dirty-tricks-how-morocco-crushes-independent-journalism
1058075072	20220810	202208	2022	2022.6027											CRM	CRIMINAL						CRM			1	010	010	01	1	0.0	6	1	6	-3.17460317460317	0								4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20220810184500	https://business.inquirer.net/356823/dito-refutes-p622-m-fine-for-fraudulent-calls
1058075073	20220810	202208	2022	2022.6027											CRM	CRIMINAL						CRM			1	020	020	02	1	3.0	6	1	6	-3.17460317460317	0								4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20220810184500	https://business.inquirer.net/356823/dito-refutes-p622-m-fine-for-fraudulent-calls
1058075074	20220810	202208	2022	2022.6027											CVL	COMMUNITY						CVL			0	013	013	01	1	0.4	4	1	4	-3.59168241965974	0								4	Lochalsh, Highland, United Kingdom	UK	UKV3	40172	57.2667	-5.58333	-2600408	4	Broadford, Highland, United Kingdom	UK	UKV3	40178	57.2333	-5.91667	-2590945	20220810184500	https://www.thenational.scot/news/20617198.man-47-dies-three-people-injured-series-incidents-skye/
1058075075	20220810	202208	2022	2022.6027											CVL	COMMUNITY						CVL			0	013	013	01	1	0.4	4	1	4	-3.59168241965974	0								4	Lochalsh, Highland, United Kingdom	UK	UKV3	40172	57.2667	-5.58333	-2600408	4	Lochalsh, Highland, United Kingdom	UK	UKV3	40172	57.2667	-5.58333	-2600408	20220810184500	https://www.thenational.scot/news/20617198.man-47-dies-three-people-injured-series-incidents-skye/
1058075076	20220810	202208	2022	2022.6027											CVL	COMMUNITY						CVL			0	033	033	03	1	5.2	4	1	4	-3.59168241965974	0								4	Lochalsh, Highland, United Kingdom	UK	UKV3	40172	57.2667	-5.58333	-2600408	4	Broadford, Highland, United Kingdom	UK	UKV3	40178	57.2333	-5.91667	-2590945	20220810184500	https://www.thenational.scot/news/20617198.man-47-dies-three-people-injured-series-incidents-skye/
1058075077	20220810	202208	2022	2022.6027											CVL	COMMUNITY						CVL			0	033	033	03	1	5.2	4	1	4	-3.59168241965974	0								4	Lochalsh, Highland, United Kingdom	UK	UKV3	40172	57.2667	-5.58333	-2600408	4	Lochalsh, Highland, United Kingdom	UK	UKV3	40172	57.2667	-5.58333	-2600408	20220810184500	https://www.thenational.scot/news/20617198.man-47-dies-three-people-injured-series-incidents-skye/
1058075078	20220810	202208	2022	2022.6027											CVL	COMMUNITY						CVL			0	036	036	03	1	4.0	5	1	5	2.75800711743772	0								4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	20220810184500	https://www.enewscourier.com/community/limestone-ledger-for-08-10-22/article_480e328e-17f6-11ed-a6c2-131aad764651.html
1058075079	20220810	202208	2022	2022.6027											CVL	SETTLEMENT						CVL			0	040	040	04	1	1.0	10	1	10	1.28617363344052	0								5	Nagaland, Nagaland, India	IN	IN20	17807	26	94.25	-2105305	5	Nagaland, Nagaland, India	IN	IN20	17807	26	94.25	-2105305	20220810184500	https://easternmirrornagaland.com/political-settlement-is-the-state-government-and-the-sixty-members-of-the-nagaland-assembly-responsible-for-the-delay-in-settlement-of-the-naga-political-problem/
1058075080	20220810	202208	2022	2022.6027											CVL	THE POOR						CVL			1	041	041	04	1	1.0	7	1	7	-2.77392510402219	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20220810184500	https://www.tahlequahdailypress.com/community/faith/on-religion-rip-ron-sider-an-evangelical-caught-in-political-crossfire/article_e26f1931-29cc-5fff-bfec-0b681bb5d213.html
1058075081	20220810	202208	2022	2022.6027											CVL	THE POOR						CVL			1	041	041	04	1	1.0	1	1	1	-2.77392510402219	0								3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20220810184500	https://www.tahlequahdailypress.com/community/faith/on-religion-rip-ron-sider-an-evangelical-caught-in-political-crossfire/article_e26f1931-29cc-5fff-bfec-0b681bb5d213.html
1058075082	20220810	202208	2022	2022.6027											CVL	HUNTER						CVL			0	043	043	04	1	2.8	10	1	10	-1.80608365019012	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20220810184500	https://news.mongabay.com/2022/08/study-highlights-elusive-cameroonian-gorillas-and-the-threats-encircling-them/
1058075083	20220810	202208	2022	2022.6027											EDU	STUDENT						EDU			0	036	036	03	1	4.0	10	1	10	0.13089005235602	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220810184500	https://www.mvtimes.com/2022/08/10/let-students-make-rules/
1058075084	20220810	202208	2022	2022.6027											EDU	UNIVERSITY						EDU			1	040	040	04	1	1.0	3	1	3	2.26608187134503	0								2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20220810184500	https://news.arizona.edu/story/soundtrack-our-lives-researchers-collect-musical-memories
1058075085	20220810	202208	2022	2022.6027											EDU	UNIVERSITY						EDU			0	040	040	04	1	1.0	5	1	5	0.11098779134295	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20220810184500	https://www.mondaq.com/unitedstates/education/1220206/higher-education-endowments-how-to-access-when-needed-most
1058075086	20220810	202208	2022	2022.6027											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	10	1	10	-1.52883947185545	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220810184500	https://dailyhive.com/vancouver/ubc-rental-housing-search
1058075087	20220810	202208	2022	2022.6027											EDU	SCHOOL						EDU			1	043	043	04	1	2.8	2	1	2	0.83682008368201	0								4	Hoylake, Wirral, United Kingdom	UK	UKQ1	40121	53.3833	-3.18333	-2599152	4	Hoylake, Wirral, United Kingdom	UK	UKQ1	40121	53.3833	-3.18333	-2599152	20220810184500	https://www.rhyljournal.co.uk/news/20617954.twopence-cross-mersey-stage-show-visit-rhyl-next-month/
1058075088	20220810	202208	2022	2022.6027											EDU	SCHOOL						EDU			1	043	043	04	1	2.8	2	1	2	0.83682008368201	0								4	Rhyl, Denbighshire, United Kingdom	UK	UKX9	40182	53.3167	-3.5	-2606233	4	Rhyl, Denbighshire, United Kingdom	UK	UKX9	40182	53.3167	-3.5	-2606233	20220810184500	https://www.rhyljournal.co.uk/news/20617954.twopence-cross-mersey-stage-show-visit-rhyl-next-month/
1058075089	20220810	202208	2022	2022.6027											EDU	SCHOOL						EDU			0	043	043	04	1	2.8	10	1	10	2.74285714285714	0								4	Crystal Beach, Ontario, Canada	CA	CA08	12673	45.05	-79.4	-563220	4	Crystal Beach, Ontario, Canada	CA	CA08	12673	45.05	-79.4	-563220	20220810184500	https://wyrk.com/things-we-miss-buffalo/
1058075090	20220810	202208	2022	2022.6027											EDU	STUDENT						EDU			1	043	043	04	1	2.8	2	1	2	7.20338983050848	0								3	Centreville, Virginia, United States	US	USVA	VA109	38.0476	-77.8169	1477223	3	Centreville, Virginia, United States	US	USVA	VA109	38.0476	-77.8169	1477223	20220810184500	https://www.myeasternshoremd.com/qa/community/qa-students-awarded-dunkin-scholarship/article_09d8c0dd-6c45-5a39-8a61-faa94ca44484.html
1058075091	20220810	202208	2022	2022.6027											EDU	STUDENT						EDU			0	071	071	07	2	7.4	10	1	10	-1.52883947185545	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20220810184500	https://dailyhive.com/vancouver/ubc-rental-housing-search
