1058047872	20220803	202208	2022	2022.5836	COP	POLICE						COP													1	172	172	17	4	-5.0	6	1	6	-6.23306233062331	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	0								4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	20220810153000	https://www.tribuneindia.com/news/nation/born-out-of-rape-son-helps-mother-get-justice-after-28-years-2-brothers-behind-bars-in-up-420762
1058047873	20220803	202208	2022	2022.5836	GBR	UNITED KINGDOM	GBR								GBRHLH	LONDON	GBR					HLH			0	013	013	01	1	0.4	4	1	4	-3.81679389312977	4	Brighton, Brighton and Hove, United Kingdom	UK	UKB6	40137	50.8333	-0.15	-2590884	4	Brighton, Brighton and Hove, United Kingdom	UK	UKB6	40137	50.8333	-0.15	-2590884	4	Brighton, Brighton and Hove, United Kingdom	UK	UKB6	40137	50.8333	-0.15	-2590884	20220810153000	https://www.theguardian.com/world/2022/aug/10/uk-will-run-out-of-monkeypox-vaccine-in-10-to-20-days
1058047874	20220803	202208	2022	2022.5836	GBRHLH	LONDON	GBR					HLH			GBR	LONDON	GBR								0	010	010	01	1	0.0	2	1	2	-3.81679389312977	4	Brighton, Brighton and Hove, United Kingdom	UK	UKB6	40137	50.8333	-0.15	-2590884	4	Brighton, Brighton and Hove, United Kingdom	UK	UKB6	40137	50.8333	-0.15	-2590884	4	Brighton, Brighton and Hove, United Kingdom	UK	UKB6	40137	50.8333	-0.15	-2590884	20220810153000	https://www.theguardian.com/world/2022/aug/10/uk-will-run-out-of-monkeypox-vaccine-in-10-to-20-days
1058047875	20220803	202208	2022	2022.5836	LEG	SENATE						LEG			IRQ	IRAQ	IRQ								0	112	112	11	3	-2.0	1	1	1	-6.22775800711744	1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	20220810153000	https://www.wlwt.com/article/biden-veterans-health-care-bill-burn-pit/40857699
1058047876	20220803	202208	2022	2022.5836	OPP	HUMAN RIGHTS ACTIVIST						OPP			TWN	TAIWAN	TWN								1	051	051	05	1	3.4	4	1	4	-1.97109067017083	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20220810153000	https://www.nbcnews.com/news/world/is-taiwan-worried-china-threat-invasion-pelosi-visit-rcna41964
1058047877	20220803	202208	2022	2022.5836	OPP	HUMAN RIGHTS ACTIVIST						OPP			TWN	TAIWAN	TWN								1	051	051	05	1	3.4	2	1	2	-1.97109067017083	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220810153000	https://www.nbcnews.com/news/world/is-taiwan-worried-china-threat-invasion-pelosi-visit-rcna41964
1058047878	20220803	202208	2022	2022.5836	TWN	TAIWANESE	TWN								AUS	AUSTRALIA	AUS								0	051	051	05	1	3.4	1	1	1	1.03359173126615	1	Japan	JA	JA		36	138	JA	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20220810153000	https://www.skynews.com.au/australia-news/alexander-downer-warns-china-is-shifting-its-position-on-invading-taiwan-says-australia-must-make-it-crystal-clear-we-would-respond/news-story/d8e858007146663b81da79a38d9c1665
1058047879	20220803	202208	2022	2022.5836	TWN	TAIWANESE	TWN								AUS	AUSTRALIA	AUS								0	051	051	05	1	3.4	1	1	1	1.03359173126615	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20220810153000	https://www.skynews.com.au/australia-news/alexander-downer-warns-china-is-shifting-its-position-on-invading-taiwan-says-australia-must-make-it-crystal-clear-we-would-respond/news-story/d8e858007146663b81da79a38d9c1665
1058047880	20220803	202208	2022	2022.5836	TWN	TAIWANESE	TWN								AUS	AUSTRALIA	AUS								0	051	051	05	1	3.4	1	1	1	1.03359173126615	1	Taiwan	TW	TW		24	121	TW	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20220810153000	https://www.skynews.com.au/australia-news/alexander-downer-warns-china-is-shifting-its-position-on-invading-taiwan-says-australia-must-make-it-crystal-clear-we-would-respond/news-story/d8e858007146663b81da79a38d9c1665
1058047881	20220803	202208	2022	2022.5836	TWN	TAIWANESE	TWN								AUS	AUSTRALIA	AUS								0	051	051	05	1	3.4	1	1	1	1.03359173126615	1	Taiwan	TW	TW		24	121	TW	1	Taiwan	TW	TW		24	121	TW	1	Taiwan	TW	TW		24	121	TW	20220810153000	https://www.skynews.com.au/australia-news/alexander-downer-warns-china-is-shifting-its-position-on-invading-taiwan-says-australia-must-make-it-crystal-clear-we-would-respond/news-story/d8e858007146663b81da79a38d9c1665
1058047882	20220803	202208	2022	2022.5836	TWN	TAIWANESE	TWN								JPN	JAPAN	JPN								0	051	051	05	1	3.4	2	1	2	1.03359173126615	1	Taiwan	TW	TW		24	121	TW	1	Australia	AS	AS		-25	135	AS	1	Taiwan	TW	TW		24	121	TW	20220810153000	https://www.skynews.com.au/australia-news/alexander-downer-warns-china-is-shifting-its-position-on-invading-taiwan-says-australia-must-make-it-crystal-clear-we-would-respond/news-story/d8e858007146663b81da79a38d9c1665
1058047883	20220803	202208	2022	2022.5836	TWN	TAIWANESE	TWN								JPN	JAPAN	JPN								0	051	051	05	1	3.4	2	1	2	1.03359173126615	1	Taiwan	TW	TW		24	121	TW	1	Japan	JA	JA		36	138	JA	1	Australia	AS	AS		-25	135	AS	20220810153000	https://www.skynews.com.au/australia-news/alexander-downer-warns-china-is-shifting-its-position-on-invading-taiwan-says-australia-must-make-it-crystal-clear-we-would-respond/news-story/d8e858007146663b81da79a38d9c1665
1058047884	20220803	202208	2022	2022.5836	TWN	TAIWANESE	TWN								USA	THE US	USA								0	051	051	05	1	3.4	2	1	2	1.03359173126615	1	Taiwan	TW	TW		24	121	TW	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20220810153000	https://www.skynews.com.au/australia-news/alexander-downer-warns-china-is-shifting-its-position-on-invading-taiwan-says-australia-must-make-it-crystal-clear-we-would-respond/news-story/d8e858007146663b81da79a38d9c1665
1058047885	20220803	202208	2022	2022.5836	TWNGOV	TAIWANESE	TWN					GOV			AUS	AUSTRALIA	AUS								0	051	051	05	1	3.4	3	1	3	1.03359173126615	1	Japan	JA	JA		36	138	JA	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20220810153000	https://www.skynews.com.au/australia-news/alexander-downer-warns-china-is-shifting-its-position-on-invading-taiwan-says-australia-must-make-it-crystal-clear-we-would-respond/news-story/d8e858007146663b81da79a38d9c1665
1058047886	20220803	202208	2022	2022.5836	TWNGOV	TAIWANESE	TWN					GOV			AUS	AUSTRALIA	AUS								0	051	051	05	1	3.4	3	1	3	1.03359173126615	1	Taiwan	TW	TW		24	121	TW	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20220810153000	https://www.skynews.com.au/australia-news/alexander-downer-warns-china-is-shifting-its-position-on-invading-taiwan-says-australia-must-make-it-crystal-clear-we-would-respond/news-story/d8e858007146663b81da79a38d9c1665
1058047887	20220803	202208	2022	2022.5836	TWNGOV	TAIWANESE	TWN					GOV			JPN	JAPAN	JPN								0	051	051	05	1	3.4	6	1	6	1.03359173126615	1	Taiwan	TW	TW		24	121	TW	1	Japan	JA	JA		36	138	JA	1	Australia	AS	AS		-25	135	AS	20220810153000	https://www.skynews.com.au/australia-news/alexander-downer-warns-china-is-shifting-its-position-on-invading-taiwan-says-australia-must-make-it-crystal-clear-we-would-respond/news-story/d8e858007146663b81da79a38d9c1665
1058047888	20220803	202208	2022	2022.5836	TWNGOV	TAIWANESE	TWN					GOV			USA	THE US	USA								0	051	051	05	1	3.4	6	1	6	1.03359173126615	1	Taiwan	TW	TW		24	121	TW	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20220810153000	https://www.skynews.com.au/australia-news/alexander-downer-warns-china-is-shifting-its-position-on-invading-taiwan-says-australia-must-make-it-crystal-clear-we-would-respond/news-story/d8e858007146663b81da79a38d9c1665
1058047889	20220809	202208	2022	2022.6000											COP	POLICE						COP			1	173	173	17	4	-5.0	5	1	5	-4.63576158940397	0								3	Elmore County, Alabama, United States	US	USAL		32.5835	-86.15	161551	3	Elmore County, Alabama, United States	US	USAL		32.5835	-86.15	161551	20220810153000	https://97x.com/woman-facing-meth-charges-arrested-while-wearing-walter-white-shirt/
1058047890	20220809	202208	2022	2022.6000	BHS	BAHAMA	BHS								GOV	PRESIDENT						GOV			1	010	010	01	1	0.0	1	1	1	0.78740157480315	4	Cable Beach, Bahamas, The (general), Bahamas, The	BF	BF00	5747	25.0667	-77.4	-1542943	4	Cable Beach, Bahamas, The (general), Bahamas, The	BF	BF00	5747	25.0667	-77.4	-1542943	4	Cable Beach, Bahamas, The (general), Bahamas, The	BF	BF00	5747	25.0667	-77.4	-1542943	20220810153000	http://www.tribune242.com/news/2022/aug/10/shelter-we-cant-take-any-more-animals/
1058047891	20220809	202208	2022	2022.6000	BHS	BAHAMA	BHS								GOV	PRESIDENT						GOV			1	010	010	01	1	0.0	1	1	1	0.78740157480315	4	New Providence, Bahamas, The (general), Bahamas, The	BF	BF00	5747	25.0333	-77.4	-1543842	4	Cable Beach, Bahamas, The (general), Bahamas, The	BF	BF00	5747	25.0667	-77.4	-1542943	4	Cable Beach, Bahamas, The (general), Bahamas, The	BF	BF00	5747	25.0667	-77.4	-1542943	20220810153000	http://www.tribune242.com/news/2022/aug/10/shelter-we-cant-take-any-more-animals/
1058047892	20220809	202208	2022	2022.6000	CHN	CHINA	CHN								CHNGOV	CHINA	CHN					GOV			0	018	018	01	1	3.4	1	1	1	-2.64175257731959	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	20220810153000	http://sl.china-embassy.gov.cn/eng/./fyrth/202208/t20220810_10740034.htm
1058047893	20220809	202208	2022	2022.6000	CHNGOV	CHINA	CHN					GOV			GOV	FOREIGN MINIST						GOV			1	046	046	04	1	7.0	2	1	2	-2.64175257731959	4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	20220810153000	http://sl.china-embassy.gov.cn/eng/./fyrth/202208/t20220810_10740034.htm
1058047894	20220809	202208	2022	2022.6000	GOV	PRESIDENT						GOV													1	010	010	01	1	0.0	3	1	3	0.78740157480315	4	Cable Beach, Bahamas, The (general), Bahamas, The	BF	BF00	5747	25.0667	-77.4	-1542943	0								4	Cable Beach, Bahamas, The (general), Bahamas, The	BF	BF00	5747	25.0667	-77.4	-1542943	20220810153000	http://www.tribune242.com/news/2022/aug/10/shelter-we-cant-take-any-more-animals/
1058047895	20220809	202208	2022	2022.6000	GOV	FOREIGN MINIST						GOV													0	018	018	01	1	3.4	3	1	3	-2.64175257731959	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	0								4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20220810153000	http://sl.china-embassy.gov.cn/eng/./fyrth/202208/t20220810_10740034.htm
1058047896	20220809	202208	2022	2022.6000	GOV	FOREIGN MINIST						GOV			CHN	CHINA	CHN								0	018	018	01	1	3.4	1	1	1	-2.64175257731959	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	20220810153000	http://sl.china-embassy.gov.cn/eng/./fyrth/202208/t20220810_10740034.htm
1058047897	20220809	202208	2022	2022.6000	GOV	FOREIGN MINIST						GOV			CHN	QINGDAO	CHN								1	046	046	04	1	7.0	8	1	8	-2.64175257731959	4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	20220810153000	http://sl.china-embassy.gov.cn/eng/./fyrth/202208/t20220810_10740034.htm
1058047898	20220809	202208	2022	2022.6000	GOV	FOREIGN MINIST						GOV			CHNGOV	CHINA	CHN					GOV			1	046	046	04	1	7.0	2	1	2	-2.64175257731959	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	20220810153000	http://sl.china-embassy.gov.cn/eng/./fyrth/202208/t20220810_10740034.htm
1058047899	20220809	202208	2022	2022.6000	USA	UNITED STATES	USA								SPY	INTELLIGENCE						SPY			0	013	013	01	1	0.4	2	1	2	-2.287166454892	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220810153000	https://www.dailymail.co.uk/news/article-11099091/WWE-says-former-boss-Vince-McMahon-TWO-additional-hush-money-payments-worth-5-million.html
1058047900	20220810	202208	2022	2022.6027											AFG	AFGHANISTAN	AFG								1	043	043	04	1	2.8	4	1	4	-1.91387559808612	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	2	California, United States	US	USCA		36.17	-119.746	CA	20220810153000	https://www.washingtontimes.com/news/2022/aug/10/disneyland-honors-marine-killed-during-2021-suicid/
1058047901	20220810	202208	2022	2022.6027											AFR	AFRICA	AFR								1	020	020	02	1	3.0	4	1	4	1.68350168350168	0								4	Merwe, Limpopo, South Africa	SF	SF09	77343	-23.0544	30.8211	-1259453	4	Merwe, Limpopo, South Africa	SF	SF09	77343	-23.0544	30.8211	-1259453	20220810153000	https://www.iol.co.za/lifestyle/style-beauty/fashion/thuli-madonsela-asks-fans-to-rate-her-miss-sa-outfit-after-some-compare-her-dress-to-a-bedspread-c6e48af4-dfeb-4fc9-9ea2-b7b38d8037e9
1058047902	20220810	202208	2022	2022.6027											BUS	INDUSTRY						BUS			0	036	036	03	1	4.0	30	2	30	0.37406465241517	0								4	Bangalore, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bangalore, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20220810153000	https://www.prnewswire.com:443/news-releases/surface-inspection-market-to-grow-usd-3050-3-million-by-2028-at-a-cagr-of-4-5--valuates-reports-301603481.html
1058047903	20220810	202208	2022	2022.6027											BUS	COMPANY						BUS			1	036	036	03	1	4.0	5	1	5	-0.964630225080384	0								1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20220810153000	https://www.investegate.co.uk/cadence-minerals-plc--kdnc-/rns/result-of-agm/202208101550106108V/
1058047904	20220810	202208	2022	2022.6027											BUS	BANK						BUS			1	042	042	04	1	1.9	10	1	10	0	0								1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20220810153000	https://www.nottinghampost.com/news/nottingham-news/travellers-pitch-up-near-nottinghams-7445731
1058047905	20220810	202208	2022	2022.6027											BUS	COMPANIES						BUS			0	043	043	04	1	2.8	20	1	20	5.70613409415122	0								2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20220810153000	https://www.prnewswire.com/news-releases/tedco-announces-inaugural-tech-fair-in-september-301603456.html
1058047906	20220810	202208	2022	2022.6027											BUS	COMPANY						BUS			1	046	046	04	1	7.0	5	1	5	-0.964630225080384	0								1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20220810153000	https://www.investegate.co.uk/cadence-minerals-plc--kdnc-/rns/result-of-agm/202208101550106108V/
1058047907	20220810	202208	2022	2022.6027											BUS	COMPANY						BUS			1	051	051	05	1	3.4	10	1	10	2.77777777777777	0								3	Ohio State University, Ohio, United States	US	USOH		40.5792	-83.0902	1049664	3	Ohio State University, Ohio, United States	US	USOH		40.5792	-83.0902	1049664	20220810153000	https://www.herald-dispatch.com/business/aep-appoints-new-ceo/article_fe3dedbf-b528-519b-8e44-a06640eaef56.html
1058047908	20220810	202208	2022	2022.6027											CHE	SWITZERLAND	CHE								1	014	014	01	1	0.0	2	1	2	0.64987814784727	0								4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20220810153000	https://www.nytimes.com/2022/08/10/fashion/watches-alexandre-beauregard-montreal.html
1058047909	20220810	202208	2022	2022.6027											CHN	CHINA	CHN								0	013	013	01	1	0.4	10	1	10	-2.64175257731959	0								4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	4	Qingdao, Shandong, China	CH	CH25	13226	36.0986	120.372	-1922199	20220810153000	http://sl.china-embassy.gov.cn/eng/./fyrth/202208/t20220810_10740034.htm
1058047910	20220810	202208	2022	2022.6027											CHNMIL	CHINA	CHN					MIL			0	043	043	04	1	2.8	2	1	2	-1.97109067017083	0								4	Dongyin, Anhui, China	CH	CH01	12994	32.95	116.642	-3791508	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20220810153000	https://www.nbcnews.com/news/world/is-taiwan-worried-china-threat-invasion-pelosi-visit-rcna41964
1058047911	20220810	202208	2022	2022.6027											CHNMIL	CHINA	CHN					MIL			0	043	043	04	1	2.8	8	1	8	-1.97109067017083	0								4	Dongyin, Anhui, China	CH	CH01	12994	32.95	116.642	-3791508	4	Dongyin, Anhui, China	CH	CH01	12994	32.95	116.642	-3791508	20220810153000	https://www.nbcnews.com/news/world/is-taiwan-worried-china-threat-invasion-pelosi-visit-rcna41964
1058047912	20220810	202208	2022	2022.6027											COP	PRISON						COP			0	036	036	03	1	4.0	3	1	3	-1.61290322580645	0								3	Second Baptist Church, Texas, United States	US	USTX		28.6003	-96.6358	2016066	3	Second Baptist Church, Texas, United States	US	USTX		28.6003	-96.6358	2016066	20220810153000	https://www.baptiststandard.com/news/texas/from-death-row-to-life-row/
1058047913	20220810	202208	2022	2022.6027											COP	PRISON						COP			0	036	036	03	1	4.0	1	1	1	-1.61290322580645	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220810153000	https://www.baptiststandard.com/news/texas/from-death-row-to-life-row/
1058047914	20220810	202208	2022	2022.6027											COP	DEPUTY						COP			1	040	040	04	1	1.0	6	1	6	-8	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20220810153000	https://www.winknews.com/2022/08/10/woman-arrested-at-fort-myers-beach-hotel-pool-bar-for-intoxication-child-neglect/
1058047915	20220810	202208	2022	2022.6027											COP	PRISON						COP			0	125	125	12	3	-5.0	3	1	3	-1.61290322580645	0								3	Second Baptist Church, Texas, United States	US	USTX		28.6003	-96.6358	2016066	3	Second Baptist Church, Texas, United States	US	USTX		28.6003	-96.6358	2016066	20220810153000	https://www.baptiststandard.com/news/texas/from-death-row-to-life-row/
1058047916	20220810	202208	2022	2022.6027											COP	PRISON						COP			0	125	125	12	3	-5.0	1	1	1	-1.61290322580645	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220810153000	https://www.baptiststandard.com/news/texas/from-death-row-to-life-row/
1058047917	20220810	202208	2022	2022.6027											COP	POLICE						COP			0	173	173	17	4	-5.0	2	1	2	-6.23306233062331	0								4	Hardoi, Uttar Pradesh, India	IN	IN36	17916	27.4167	80.1167	-2097171	4	Hardoi, Uttar Pradesh, India	IN	IN36	17916	27.4167	80.1167	-2097171	20220810153000	https://www.tribuneindia.com/news/nation/born-out-of-rape-son-helps-mother-get-justice-after-28-years-2-brothers-behind-bars-in-up-420762
1058047918	20220810	202208	2022	2022.6027											COP	POLICE						COP			0	173	173	17	4	-5.0	8	1	8	-6.23306233062331	0								4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	20220810153000	https://www.tribuneindia.com/news/nation/born-out-of-rape-son-helps-mother-get-justice-after-28-years-2-brothers-behind-bars-in-up-420762
1058047919	20220810	202208	2022	2022.6027											CRM	GANG						CRM			1	043	043	04	1	2.8	4	1	4	3.18906605922552	0								4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20220810153000	https://www.tellychakkar.com/movie/interview/exclusive-taapsee-pannu-and-i-are-very-different-soul-mates-and-best-friends-we-keep
1058047920	20220810	202208	2022	2022.6027											CRM	PERPETRATOR						CRM			1	100	100	10	3	-5.0	5	1	5	-3.3167495854063	0								4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20220810153000	https://www.theguardian.com/law/2022/aug/10/uk-must-curb-influence-of-european-human-rights-rules-says-suella-braverman
1058047921	20220810	202208	2022	2022.6027											CRM	THIEF						CRM			1	112	112	11	3	-2.0	10	1	10	-7.33752620545073	0								0								0								20220810153000	https://www.walesonline.co.uk/news/uk-news/teenage-car-thief-found-hiding-24722397
