1058107640	20220803	202208	2022	2022.5836	LEG	NATIONAL ASSEMBLY						LEG			AFR	AFRICA	AFR								1	030	030	03	1	4.0	4	1	4	-1.41313383208645	4	Marikana, North-West, South Africa	SF	SF10	77346	-25.5833	27.5667	-1257430	4	Marikana, North-West, South Africa	SF	SF10	77346	-25.5833	27.5667	-1257430	4	Marikana, North-West, South Africa	SF	SF10	77346	-25.5833	27.5667	-1257430	20220810234500	https://www.dailymaverick.co.za/article/2022-08-10-ramaphosa-appears-safe-and-unlikely-to-be-seriously-challenged-for-now/
1058107641	20220803	202208	2022	2022.5836	LEG	NATIONAL ASSEMBLY						LEG			ZAFGOV	NOSIVIWE MAPISA NQAKULA	ZAF					GOV			1	030	030	03	1	4.0	6	1	6	-1.41313383208645	4	Marikana, North-West, South Africa	SF	SF10	77346	-25.5833	27.5667	-1257430	4	Marikana, North-West, South Africa	SF	SF10	77346	-25.5833	27.5667	-1257430	4	Marikana, North-West, South Africa	SF	SF10	77346	-25.5833	27.5667	-1257430	20220810234500	https://www.dailymaverick.co.za/article/2022-08-10-ramaphosa-appears-safe-and-unlikely-to-be-seriously-challenged-for-now/
1058107642	20220803	202208	2022	2022.5836	MOSSHI	SHIA				MOS	SHI				IRQJUD	IRAQI	IRQ					JUD			1	020	020	02	1	3.0	6	1	6	-6.30434782608695	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20220810234500	https://news.webindia123.com/news/Articles/World/20220811/3972073.html
1058107643	20220803	202208	2022	2022.5836	SEA	SOUTHEAST ASIA	SEA								USA	LOS ANGELES	USA								1	172	172	17	4	-5.0	3	1	3	0.86206896551724	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20220810234500	https://www.leducrep.com:443/opinion/alberta-needs-robust-climate-plan
1058107644	20220803	202208	2022	2022.5836	SGP	SINGAPORE	SGP																		1	172	172	17	4	-5.0	10	1	10	-2.12483399734396	4	Jeddah, Makkah, Saudi Arabia	SA	SA14	25312	21.5169	39.2192	-3096108	0								4	Jeddah, Makkah, Saudi Arabia	SA	SA14	25312	21.5169	39.2192	-3096108	20220810234500	https://www.hellenicshippingnews.com/engine-east-of-suez-bunker-fuel-availability-outlook-67/
1058107645	20220803	202208	2022	2022.5836	USA	UNITED STATES	USA								BUS	BUSINESS						BUS			1	012	012	01	1	-0.4	8	1	8	-4.75	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220810234500	https://www.beaumontenterprise.com/opinions/editorials/article/Game-room-crackdown-is-justified-in-Orange-17355369.php
1058107646	20220803	202208	2022	2022.5836	USA	UNITED STATES	USA								GOV	FIRE MARSHAL						GOV			1	043	043	04	1	2.8	6	1	6	0.434782608695652	3	Salem, Oregon, United States	US	USOR	OR047	44.9429	-123.035	1167861	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20220810234500	https://ktvz.com/news/central-oregon/2022/08/10/oregon-fire-marshal-hosting-5-c-o-town-hall-meetings-on-defensible-space-code-development/
1058107647	20220803	202208	2022	2022.5836	USA	OREGON	USA								GOV	FIRE MARSHAL						GOV			1	043	043	04	1	2.8	4	1	4	0.434782608695652	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20220810234500	https://ktvz.com/news/central-oregon/2022/08/10/oregon-fire-marshal-hosting-5-c-o-town-hall-meetings-on-defensible-space-code-development/
1058107648	20220809	202208	2022	2022.6000	CHNGOV	CHINA	CHN					GOV			MED	NATIONAL PRESS						MED			1	010	010	01	1	0.0	1	1	1	-3.82775119617225	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220810234500	https://www.9news.com.au/national/australia-breaking-news-today-live-russia-ukraine-updates-latest-headlines-august-11-2022/7eb7da55-1b2d-43e5-a3d0-6b42cd38e372
1058107649	20220810	202208	2022	2022.6027											AFR	AFRICA	AFR								0	012	012	01	1	-0.4	8	1	8	-4.35766836445954	0								4	Zithulele, Eastern Cape, South Africa	SF	SF05	77323	-32.0479	29.0592	-1304762	4	Zithulele, Eastern Cape, South Africa	SF	SF05	77323	-32.0479	29.0592	-1304762	20220810234500	https://www.dailymaverick.co.za/article/2022-08-11-eastern-cape-health-department-transfers-ceo-and-senior-doctor-in-continuing-zithulele-hospital-conflict/
1058107650	20220810	202208	2022	2022.6027											AFR	AFRICA	AFR								0	036	036	03	1	4.0	4	1	4	-3.72619376207563	0								4	Zithulele, Eastern Cape, South Africa	SF	SF05	77323	-32.0479	29.0592	-1304762	4	Zithulele, Eastern Cape, South Africa	SF	SF05	77323	-32.0479	29.0592	-1304762	20220810234500	https://www.dailymaverick.co.za/article/2022-08-11-collateral-damage-declining-care-victimisation-and-protests-at-zithulele-hospital/
1058107651	20220810	202208	2022	2022.6027											AFR	AFRICA	AFR								0	042	042	04	1	1.9	2	1	2	-1.07719928186715	0								4	Mount Everest, Free State, South Africa	SF	SF03	77331	-28.1662	29.1732	-1227671	4	Mount Everest, Free State, South Africa	SF	SF03	77331	-28.1662	29.1732	-1227671	20220810234500	https://www.dailymaverick.co.za/article/2022-08-10-it-gives-you-the-idea-it-doesnt-want-to-be-climbed-sa-mountaineers-conquer-the-formidable-k2/
1058107652	20220810	202208	2022	2022.6027											AFR	AFRICA	AFR								0	042	042	04	1	1.9	1	1	1	-3.72619376207563	0								4	Mqanduli, Eastern Cape, South Africa	SF	SF05	77323	-31.8192	28.7617	-1263606	4	Mqanduli, Eastern Cape, South Africa	SF	SF05	77323	-31.8192	28.7617	-1263606	20220810234500	https://www.dailymaverick.co.za/article/2022-08-11-collateral-damage-declining-care-victimisation-and-protests-at-zithulele-hospital/
1058107653	20220810	202208	2022	2022.6027											AFR	AFRICA	AFR								0	042	042	04	1	1.9	3	1	3	-1.07719928186715	0								4	Table Mountain, Western Cape, South Africa	SF	SF11	77317	-33.9622	18.4135	-1289485	4	Table Mountain, Western Cape, South Africa	SF	SF11	77317	-33.9622	18.4135	-1289485	20220810234500	https://www.dailymaverick.co.za/article/2022-08-10-it-gives-you-the-idea-it-doesnt-want-to-be-climbed-sa-mountaineers-conquer-the-formidable-k2/
1058107654	20220810	202208	2022	2022.6027											AFR	AFRICA	AFR								0	042	042	04	1	1.9	13	1	13	-4.11479351738881	0								4	Zithulele, Eastern Cape, South Africa	SF	SF05	77323	-32.0479	29.0592	-1304762	4	Zithulele, Eastern Cape, South Africa	SF	SF05	77323	-32.0479	29.0592	-1304762	20220810234500	https://www.dailymaverick.co.za/article/2022-08-11-eastern-cape-health-department-transfers-ceo-and-senior-doctor-in-continuing-zithulele-hospital-conflict/
1058107655	20220810	202208	2022	2022.6027											AFR	AFRICA	AFR								0	043	043	04	1	2.8	3	1	3	-1.07719928186715	0								4	Mount Everest, Free State, South Africa	SF	SF03	77331	-28.1662	29.1732	-1227671	4	Mount Everest, Free State, South Africa	SF	SF03	77331	-28.1662	29.1732	-1227671	20220810234500	https://www.dailymaverick.co.za/article/2022-08-10-it-gives-you-the-idea-it-doesnt-want-to-be-climbed-sa-mountaineers-conquer-the-formidable-k2/
1058107656	20220810	202208	2022	2022.6027											AFR	AFRICA	AFR								0	043	043	04	1	2.8	12	1	12	-4.04193106326759	0								4	Zithulele, Eastern Cape, South Africa	SF	SF05	77323	-32.0479	29.0592	-1304762	4	Zithulele, Eastern Cape, South Africa	SF	SF05	77323	-32.0479	29.0592	-1304762	20220810234500	https://www.dailymaverick.co.za/article/2022-08-11-collateral-damage-declining-care-victimisation-and-protests-at-zithulele-hospital/
1058107657	20220810	202208	2022	2022.6027											AFR	AFRICA	AFR								0	0874	087	08	2	10.0	8	1	8	-1.73267326732673	0								4	Marapong, Limpopo, South Africa	SF	SF09	6322	-22.5033	28.7579	-1257274	4	Marapong, Limpopo, South Africa	SF	SF09	6322	-22.5033	28.7579	-1257274	20220810234500	https://www.dailymaverick.co.za/article/2022-08-10-limpopos-poor-languish-in-misery-after-srd-grant-cut-off/
1058107658	20220810	202208	2022	2022.6027											AFR	AFRICA	AFR								0	140	140	14	3	-6.5	8	1	8	-3.72619376207563	0								4	Zithulele, Eastern Cape, South Africa	SF	SF05	77323	-32.0479	29.0592	-1304762	4	Zithulele, Eastern Cape, South Africa	SF	SF05	77323	-32.0479	29.0592	-1304762	20220810234500	https://www.dailymaverick.co.za/article/2022-08-11-collateral-damage-declining-care-victimisation-and-protests-at-zithulele-hospital/
1058107659	20220810	202208	2022	2022.6027											AFRGOV	AFRICA	AFR					GOV			1	100	100	10	3	-5.0	4	1	4	-1.62790697674419	0								5	Free State, Free State, South Africa	SF	SF03	77365	-29	26	-1269735	5	Free State, Free State, South Africa	SF	SF03	77365	-29	26	-1269735	20220810234500	https://www.dailymaverick.co.za/article/2022-08-10-mkhwebane-lawyer-mpofu-latches-on-to-mogoeng-minority-concourt-judgment/
1058107660	20220810	202208	2022	2022.6027											ARG	BUENOS AIRES	ARG								1	060	060	06	2	6.0	4	2	4	-8.3770207575228	0								4	Rio De Janeiro, Estado do Rio, Brazil	BR	BR21	9961	-22.9	-43.2333	-666610	4	Rio De Janeiro, Estado do Rio, Brazil	BR	BR21	9961	-22.9	-43.2333	-666610	20220810234500	https://www.thestar.com.my/news/world/2022/08/11/brazilian-woman-swindled-mother-of-more-than-100-million-in-art-police-say
1058107661	20220810	202208	2022	2022.6027											ARG	BUENOS AIRES	ARG								1	060	060	06	2	6.0	12	2	12	-8.3770207575228	0								4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	4	Sao Paulo, SãPaulo, Brazil	BR	BR27	11543	-23.5333	-46.6167	-671824	20220810234500	https://www.thestar.com.my/news/world/2022/08/11/brazilian-woman-swindled-mother-of-more-than-100-million-in-art-police-say
1058107662	20220810	202208	2022	2022.6027											AUS	AUSTRALIA	AUS								0	193	193	19	4	-10.0	2	1	2	-1.93021529324425	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20220810234500	https://www.dailymail.co.uk/news/article-11097339/Peter-FitzSimons-Jacinta-Price-different-backgrounds-Sydneys-north-shore-Alice-Springs.html
1058107663	20220810	202208	2022	2022.6027											BRA	BRAZILIAN	BRA								1	173	173	17	4	-5.0	1	1	1	-8.355091383812	0								4	Rio De Janeiro, Estado do Rio, Brazil	BR	BR21	9961	-22.9	-43.2333	-666610	4	Sao Paulo, SãPaulo, Brazil	BR	BR27	11543	-23.5333	-46.6167	-671824	20220810234500	https://wkzo.com/2022/08/10/brazilian-woman-swindled-mother-of-more-than-100-million-in-art-police-say/
1058107664	20220810	202208	2022	2022.6027											BRA	BRAZIL	BRA								1	173	173	17	4	-5.0	2	2	2	-8.3770207575228	0								4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	20220810234500	https://www.thestar.com.my/news/world/2022/08/11/brazilian-woman-swindled-mother-of-more-than-100-million-in-art-police-say
1058107665	20220810	202208	2022	2022.6027											CAN	CANADA	CAN								0	043	043	04	1	2.8	2	1	2	0.72254335260116	0								4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220810234500	http://thefutoncritic.com/news/2022/08/10/sundance-now-commissions-bevy-of-new-series-starring-thomasin-mckenzie-elaine-cassidy-sarah-goldberg-temuera-morrison-travis-fimmel-and-more-973113/20220810amc04/
1058107666	20220810	202208	2022	2022.6027											CAN	ONTARIO	CAN								1	043	043	04	1	2.8	6	1	6	-5.37190082644629	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20220810234500	https://kitchener.ctvnews.ca/man-pleads-guilty-to-threatening-prime-minister-during-cambridge-campaign-stop-1.6022337
1058107667	20220810	202208	2022	2022.6027											CAN	CANADA	CAN								0	043	043	04	1	2.8	8	1	8	0.72254335260116	0								1	Canada	CA	CA		60	-96	CA	1	Ireland	EI	EI		53	-8	EI	20220810234500	http://thefutoncritic.com/news/2022/08/10/sundance-now-commissions-bevy-of-new-series-starring-thomasin-mckenzie-elaine-cassidy-sarah-goldberg-temuera-morrison-travis-fimmel-and-more-973113/20220810amc04/
1058107668	20220810	202208	2022	2022.6027											CAN	MONTREAL	CAN								1	046	046	04	1	7.0	10	1	10	2.1311475409836	0								4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20220810234500	https://www.prnewswire.com:443/news-releases/cae-announces-appointments-to-its-board-of-directors-and-2022-board-of-directors-election-results-301603886.html
1058107669	20220810	202208	2022	2022.6027											CHN	CHINA	CHN								1	100	100	10	3	-5.0	1	1	1	-3.82775119617225	0								4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20220810234500	https://www.9news.com.au/national/australia-breaking-news-today-live-russia-ukraine-updates-latest-headlines-august-11-2022/7eb7da55-1b2d-43e5-a3d0-6b42cd38e372
1058107670	20220810	202208	2022	2022.6027											COP	POLICE						COP			1	190	190	19	4	-10.0	5	1	5	-8.44155844155844	0								1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20220810234500	https://www.modernghana.com/news/1176467/1443-persons-died-in-road-crashes-between-january.html
1058107671	20220810	202208	2022	2022.6027											CRM	GANG						CRM			0	112	112	11	3	-2.0	1	1	1	-10.958904109589	0								3	Grant Park, Illinois, United States	US	USIL		41.2411	-87.6461	409293	3	Grant Park, Illinois, United States	US	USIL		41.2411	-87.6461	409293	20220810234500	https://www.durangoherald.com/articles/atlanta-rapper-young-thug-faces-new-charges-in-rico-case/
1058107672	20220810	202208	2022	2022.6027											CVL	RESIDENTS						CVL			0	020	020	02	1	3.0	6	1	6	-5.95611285266457	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20220810234500	https://www.lex18.com/news/lex-in-depth/the-role-climate-change-is-playing-on-severe-weather-events-in-kentucky
1058107673	20220810	202208	2022	2022.6027											EDU	STUDENT						EDU			1	036	036	03	1	4.0	4	1	4	6.52557319223986	0								3	Orangeburg-Calhoun Technical College, South Carolina, United States	US	USSC		33.5454	-80.829	1242758	3	Orangeburg-Calhoun Technical College, South Carolina, United States	US	USSC		33.5454	-80.829	1242758	20220810234500	https://thetandd.com/news/local/octech-lander-create-partnership/article_26ad96e3-8c9a-5197-81da-d6e90da0450e.html
1058107674	20220810	202208	2022	2022.6027											EDU	SCHOOL						EDU			1	036	036	03	1	4.0	8	1	8	1.19047619047619	0								3	Deweyville, Texas, United States	US	USTX	TX351	30.2977	-93.7435	1334321	3	Deweyville, Texas, United States	US	USTX	TX351	30.2977	-93.7435	1334321	20220810234500	https://www.beaumontenterprise.com/news/article/Beaumont-Port-Arthur-students-return-to-school-17364174.php
1058107675	20220810	202208	2022	2022.6027											EDU	SCHOOL						EDU			1	036	036	03	1	4.0	4	1	4	0.434782608695652	0								3	Sky View Middle School, Oregon, United States	US	USOR		44.1075	-121.28	2417017	4	Madras, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	20220810234500	https://ktvz.com/news/central-oregon/2022/08/10/oregon-fire-marshal-hosting-5-c-o-town-hall-meetings-on-defensible-space-code-development/
1058107676	20220810	202208	2022	2022.6027											EDU	STUDENT						EDU			1	036	036	03	1	4.0	6	1	6	6.52557319223986	0								2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20220810234500	https://thetandd.com/news/local/octech-lander-create-partnership/article_26ad96e3-8c9a-5197-81da-d6e90da0450e.html
1058107677	20220810	202208	2022	2022.6027											EDU	SCHOOL						EDU			1	040	040	04	1	1.0	5	1	5	1.19047619047619	0								3	Deweyville, Texas, United States	US	USTX	TX351	30.2977	-93.7435	1334321	3	Deweyville, Texas, United States	US	USTX	TX351	30.2977	-93.7435	1334321	20220810234500	https://www.beaumontenterprise.com/news/article/Beaumont-Port-Arthur-students-return-to-school-17364174.php
1058107678	20220810	202208	2022	2022.6027											EDU	SCHOOL						EDU			0	040	040	04	1	1.0	2	1	2	-1.93842645381984	0								3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	20220810234500	https://www.mysanantonio.com/news/local/article/parents-students-new-school-year-mental-health-17364675.php
1058107679	20220810	202208	2022	2022.6027											EDU	SCHOOL						EDU			0	040	040	04	1	1.0	8	1	8	-1.93842645381984	0								3	Gillette Elementary School, Texas, United States	US	USTX		29.3305	-98.5172	2003235	3	Gillette Elementary School, Texas, United States	US	USTX		29.3305	-98.5172	2003235	20220810234500	https://www.mysanantonio.com/news/local/article/parents-students-new-school-year-mental-health-17364675.php
1058107680	20220810	202208	2022	2022.6027											EDU	PROFESSOR						EDU			0	040	040	04	1	1.0	6	1	6	-4.0235776524859	0								2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20220810234500	https://www.chronicle.com/article/i-was-in-danger-what-happens-when-students-harass-professors/
1058107681	20220810	202208	2022	2022.6027											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	1	1	1	1.19047619047619	0								3	Port Arthur, Texas, United States	US	USTX		29.8988	-93.9288	1384151	3	Port Arthur, Texas, United States	US	USTX		29.8988	-93.9288	1384151	20220810234500	https://www.beaumontenterprise.com/news/article/Beaumont-Port-Arthur-students-return-to-school-17364174.php
1058107682	20220810	202208	2022	2022.6027											FRAGOV	FRANCE	FRA					GOV			1	080	080	08	2	5.0	2	1	2	0.91185410334347	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20220810234500	https://news.artnet.com/art-world/daliland-movie-2158422
